user_id,昵称,性别,所在地,是否认证,认证信息,微博数,粉丝数,关注数
3277721582,MomoAiNiNi默默爱妮妮,f,海外,False,,25759,892,3662
1768618124,wait-for-summer121,f,陕西 延安,False,,31915,343,1771
1996528595,汤汤木头人,m,北京 西城区,False,,16761,140670,452
2131550361,阿猫爱宅,f,北京 朝阳区,False,,8743,111,1070
5217097218,遗忘的无尽意,f,四川 成都,False,,6061,195,947
3188103354,Schweik帅克哦,m,陕西 西安,False,,3349,453,1909
2230751524,Trader-Insince,m,浙江 杭州,False,,837,257,820
1363292160,寒江映雪婧,f,天津 南开区,False,,29389,8665,821
1938925634,MOREPEN,m,上海 浦东新区,False,,50940,198,2015
5597678980,心碎女孩收容处,m,江苏 苏州,False,,5561,1287,327
5774965992,Hunttttters,m,广东 深圳,False,,1138,582,1041
2168508410,咻的一下就困了,f,湖南 长沙,False,,22349,693,5081
7021882156,风陵渡秋,m,其他,False,,3187,42,561
1994238825,渭南日报社,m,陕西 渭南,True,渭南日报微博,58196,87604,405
1650111241,中国经营报,m,北京 海淀区,True,《中国经营报》官方微博,152725,28833650,1292
1644948230,北京头条,m,北京,True,北京头条客户端官方微博,128749,26904050,4306
1750353804,合肥交通广播,m,安徽,True,合肥交通广播官方微博 ,42092,359259,626
2083844833,搜狐新闻客户端,f,北京 海淀区,True,搜狐新闻客户端官方微博,44299,1596101,1032
1836662060,kurarpika,f,广东 广州,False,,45350,346,445
2834226983,舒艺2012,f,广东,False,,9895,383,572
5748840149,安家在西咸,m,其他,False,,1504,20290,96
2000016880,楚天交通广播,m,湖北 武汉,True,楚天交通广播官方微博,136637,9562089,1170
2013046764,石家庄新闻广播,m,河北 石家庄,True,石家庄广播电视台新闻广播官方微博,43635,836060,504
2049389352,新浪湖北,f,湖北,True,新浪湖北官方微博，新浪看点湖北站官方微博,134374,4027985,2845
1898495494,ZAKER,m,北京,True,ZAKER 官方微博,71577,2073946,673
1720962692,楚天都市报极目新闻,m,湖北,True,楚天都市报极目新闻官方微博,134761,18815597,1532
2090819265,flydp511,m,山东 临沂,False,,604,58,246
1708144570,墙里的文本,m,河南 郑州,False,,2337,210,547
2867360410,九江共青城发布,m,江西,True,共青城市融媒体中心,64201,59579,320
1836002417,柳橙汁雪梨,f,其他,False,,52594,570,376
1267454277,凤凰周刊,m,,True,凤凰周刊官方微博客,70103,21998935,829
2643743024,陕西新鲜事儿,f,陕西 西安,True,本地资讯博主（西安） 头条文章作者,36368,419803,186
3187051914,一扇好门,m,吉林 长春,False,,12096,275,3224
1404249417,vivina2000,f,其他,False,,8370,523,640
1729476093,-XYZA-,f,河北 秦皇岛,False,,25777,560,1972
5186391215,无情冲浪人罢了XX,f,其他,False,,12510,16,921
7463067730,西安同城君,f,陕西 西安,True,本地博主 （西安）,1695,111218,99
5155939787,新浪常州,f,江苏,True,新浪常州官方微博,17778,135664,414
1789467650,败家草,f,上海,False,,163719,1426,1662
7284210852,artncat,m,山东 济南,False,,21580,37,482
2097963974,Sandal_1,m,湖南 长沙,False,,6823,292,293
1827165291,万事风过耳,m,北京,False,,220256,3435007,625
1650414555,西部网,m,陕西 西安,True,西部网（陕西新闻网）www.cnwest.com官方微博,186239,2432459,861
1830055592,陕西都市热线,m,陕西 西安,True,陕西电视台都市热线,89276,1223845,996
5572597381,坏死的结局,f,其他,False,,2,2,13
3142304257,咸阳聚焦,f,其他,True,本地资讯博主（咸阳）,15108,215079,550
2049435632,新浪湖北健康频道,m,湖北,True,新浪湖北健康官方微博,24929,63374,1154
2202896360,西安身边事,f,陕西 西安,True,微博西安同城大使 知名本地博主,76800,1282553,1998
3203014922,西北大小事,f,甘肃 兰州,True,资讯视频自媒体,9020,209825,1039
5598591659,延长检察,m,陕西,True,陕西省延长县人民检察院官方微博,12349,1402,235
3439488490,陕西新闻广播,m,陕西,True,FM106.6 AM693陕西新闻广播官方微博,14148,25145,355
2691927847,陕视点,m,陕西 西安,True,头条文章作者,10560,126576,206
3181142874,凌晓雒,m,海外 其他,True,美食博主 #南昌#超级话题主持人 美食视频自媒体,3211,3227,2082
7281895819,NewsWorker杨,m,广东 广州,False,,417,68,831
7511545551,啊吧啊吧199603,f,北京,False,,436,7,31
7511151541,塔可202010,f,广东,False,,700,80,34
5493053841,大庆大同检察,m,黑龙江,True,大庆市大同区人民检察院官方微博,7629,5440,7397
6217683074,N视频,f,广东 广州,True,南方都市报短视频官方微博,23361,5807876,253
1400776392,营养师顾中一,m,北京 西城区,True,北京营养师协会理事 微博vlog博主 知名健康博主,23191,4897647,3087
2034347300,郑州晚报,m,河南,True,郑州晚报社官方微博,133638,5065872,908
7376126187,细思极恐的怪谈,f,北京,True,搞笑幽默博主 微博VLOG博主 微博原创视频博主,6397,127310,150
6641712733,成都生活印记,m,四川 成都,True,本地资讯博主（成都） 城市生活家 微博故事原创作者 资讯视频自媒体,11989,197131,2757
5897694062,淮舜公安,f,安徽,True,安徽省淮南市公安局淮舜分局官方微博,37886,13014,463
1665183914,始终正宫熹娘娘,f,北京,True,知名美食博主,9614,39858,152
1651047542,饼干姐,m,其他,True,知名美食博主,40359,3465926,380
2075245652,长春晚报,m,吉林 长春,True,长春晚报官方围脖,38571,1127488,187
2211646807,Miss余摆摆,f,重庆 沙坪坝区,False,,4033,898,1180
1076498790,逆风之羽,m,上海 浦东新区,False,,2302,303,223
1578434767,余人余文,m,陕西,True,金周至网采编 头条文章作者,9620,23808,2657
2140585607,天涯社区,m,北京,True,天涯社区官方微博,36192,8188982,410
3203137375,四川观察,m,四川,True,四川广播电视台《四川观察》官方微博,40746,3299264,624
1663612603,中国经济网,m,北京 西城区,True,中国经济网官方微博,29763,4483004,761
2012816014,FM1045旅游之声,f,浙江,True,FM104.5旅游之声官方微博,42102,2526917,368
1700582867,四川手机报,m,四川 成都,True,四川手机报官方微博,58106,1141905,949
1992613670,凤凰新闻客户端,m,北京,True,凤凰新闻客户端官方微博,30688,7062896,399
1278689470,龙立新Aaron,m,北京 朝阳区,True,知名健康养生博主 头条文章作者,29484,1220944,1136
2879806420,y_x_y二零贰壹__jane,f,其他,False,,7516,96,98
7472681405,陕西广播电视报,m,陕西,True,陕西广播电视报官方微博,13622,152363,229
1806398471,新闻夜班车官方版,m,河北 石家庄,True,石家庄广播电视台新闻综合频道《新闻夜班车》栏目官方微博,8934,19851,242
5582062685,原视娱乐,m,宁夏,True,网易宁夏 总监制/导演,1349,21998,302
1356816851,沧州微播报,f,河北 沧州,True,本地资讯博主（沧州）,49172,231950,1491
2287769755,吉林乡村广播,f,吉林 长春,True,吉林人民广播电台乡村广播官方微博,88734,262393,677
1718259005,浙江之声,m,浙江 杭州,True,浙江电台浙江之声官方微博,68482,1959128,972
7081836181,中国食品工业杂志社,f,其他,True,《中国食品工业》杂志社官方微博,2314,303505,83
1778375287,读享居,f,山西 太原,True,高级中学英语教师 教育博主,32367,1647,947
5708364496,大家医联官方微博,m,,True,大家医联官方微博,5551,24148,391
7388139935,登峰观远,m,其他,False,,816,23,17
1724152154,小飒求rp降临,m,广东 广州,False,,15862,313,627
6679125442,于都县融媒体中心,m,江西,True,于都县融媒体中心官方微博,16823,1328,108
5618016269,连池检察,f,黑龙江 黑河,True,黑龙江省五大连池市人民检察院官方微博,41744,3595,4941
2174371473,狸狸有期,f,四川 成都,False,,3722,410,277
7038166105,胖子42806,m,其他,False,,8836,411,1882
5597141810,视角志,m,山东 济宁,True,头条文章作者,33577,749702,509
2797639922,漠刀小绝尘,m,浙江 嘉兴,True,秘书资格证持有者,1037,128,113
3274352807,无学法师,m,山东,False,,2803,294,783
2579443110,合肥交警,m,安徽,True,合肥市公安局交通警察支队官方微博,21786,325516,405
6319784650,嗨翻兰州,f,甘肃,False,,15269,53135,282
1110432760,语涵视听,f,北京,True,知名音乐博主 音乐视频自媒体,33879,366735,357
3481909831,随手拍滨州,m,山东,True,本地资讯博主（滨州） 超话主持人（随手拍滨州超话） 微博故事原创作者 资讯视频自媒体,14167,145608,750
3177559454,秦人肖平,m,陕西 西安,True,本地资讯博主（西安） 资讯视频自媒体 互联网科技博主,11639,526910,1086
5529605972,通化人通化事儿,m,其他,True,问答答主,7061,105804,3378
5453251087,莺飞枣长,f,安徽 安庆,False,,26832,74,91
5237053116,青春-眉山,m,四川 眉山,True,中国共产主义青年团眉山市委员会官方微博,37088,354834,1581
1647210043,百姓关注,m,贵州,True,贵州广播电视台公共频道,37065,2243600,437
2589340203,情深独向寂寞,m,安徽,False,,238,976,20
2728474252,大学校园事,m,北京 东城区,True,校园博主 微博原创视频博主,13975,110413,288
6550792215,无邪黄河护理职业学院,m,河南,True,郑州黄河护理职业学院反邪教协会官方微博,6894,142,22
3317718654,崇州统计,m,四川 成都,True,崇州市统计局官方微博,6353,360,173
1685336690,信息日报,m,江西,True,信息日报官方微博,64422,8357128,2375
5855598209,华夏铸军魂,m,湖北,True,知名军事博主 超话主持人（全球热点奇趣视频超话）,40430,1138506,4253
5681478953,明日头条,m,北京,True,新浪新闻生活资讯视频账号,46427,1212495,153
1231759973,头条博客,m,北京 东城区,True,新浪博客频道官方微博,81014,10482075,1635
5976894768,郑州反邪教,m,河南,True,郑州市反邪教协会,24239,102041,393
3248050592,吾爱吐槽,m,北京 朝阳区,True,知名搞笑幽默博主,61020,1628992,525
5493681582,房子优果倚树为屋,f,湖南 湘潭,False,,988,9997,99
2048838554,beil帅,m,河南,True,郑州升达经贸管理学院 教师,16892,5851,469
1323892424,花非花茶庄,f,广东,True,资讯视频自媒体,3850,912,1053
7488289520,疼痛诊治联盟,m,重庆,False,,114,975,128
1662407481,吉林台郝峰,m,吉林,True,吉林新闻综合广播副总监、主持人、记者,42382,711240,990
6730003697,不是柠檬精是柠檬本身,f,安徽 阜阳,False,,5836,156,329
6155740407,桃心窝子的暖,f,四川,False,,1611,252,521
1962394994,稀有血型牛牛,m,山东,True,初级中学教师牛联中 超话主持人（熊猫血救助超话） 公益博主 头条文章作者,57342,362244,3144
7490891129,婉儿plus,f,陕西,True,数码博主,1018,4160,81
3867859934,笑话专案组,m,北京 东城区,True,知名搞笑幽默博主 搞笑视频自媒体,167979,2482703,2319
2800992940,青春南京,f,江苏 南京,True,共青团南京市委员会官方微博,21986,419256,1029
5266391234,南城往事bot,f,四川 成都,True,情感博主 超话主持人（南城往事超话）,17856,122204,904
5843825724,影视岛主君,f,上海,True,电视剧视频自媒体,20041,3022379,109
2645654357,黑龙江共青团,f,黑龙江 哈尔滨,True,共青团黑龙江省委员会官方微博,41376,1427811,1039
5513020401,小多动症小富翁,f,辽宁,True,超话主持人（猎豹队副队长丁浩哲超话）,2085,403,918
5979979861,老中毉,f,安徽 淮北,True,健康博主,530,36561,324
2147268093,宋药师,m,河北,True,知名健康博主 超话主持人（用药小常识超话） 微博故事原创作者 新鲜事作者 微博2019健康医疗最受欢迎医生,63732,1005394,1017
6373949050,江门校园事,f,广东,True,校园资讯博主（江门）,9962,527827,223
6196242503,西南科大外院V团队,f,四川,False,,4354,271,66
1661053162,大熊星座守望者,m,辽宁 沈阳,False,,5967,1730,847
3201725574,南京日报,m,江苏,True,《南京日报》官方微博,26585,6323138,855
5960834418,呼和浩特市全攻略,m,内蒙古 呼和浩特,True,本地资讯博主（呼和浩特） 头条文章作者,13056,118922,2430
7400708279,牛股-散户小韭菜,f,其他,False,,433,37,2225
5078203785,一起相约去旅行,m,北京,True,旅游博主,24338,246220,617
1703827472,散户小韭菜,f,其他,True,头条文章作者,18103,3508213,189
6012354677,佚中人,f,上海,True,知名情感博主 问答答主,13033,355342,747
2607349464,兰州微在线,f,甘肃 兰州,True,微博原创视频博主 本地资讯博主（兰州）,34814,468669,1775
5324777856,中国家庭报,m,北京,True,中国家庭报,15758,97527,251
7306650050,楚帝少主,f,其他,True,湖北慕天传媒有限公司 新媒体运营主管 互联网科技博主,9124,178647,34
6692927800,霍h晓,f,河北,False,,50,23,76
5785439181,公益人王磊,m,上海,True,知名公益博主 微博2020十大影响力公益大V 超话主持人（微公益超话）,36139,1246623,2614
7152595603,山北绍哥,m,广西,True,娱乐博主 微博原创视频博主,4511,174317,2109
5283975647,贵州那些事,m,贵州,True,本地资讯博主（贵阳） 娱乐博主 资讯视频自媒体,32553,319683,827
5666418411,国民萌草,f,广东,True,头条文章作者,18397,517865,535
3884144141,三亚广播电视台,m,海南 三亚,True,三亚广播电视台,12593,57493,827
7450936011,鲜衣阁,f,河北,True,广告设计,2438,10140,58
7417284265,细品谈,f,河北,True,标识制作,2909,1323,413
3365692874,湖南工业大学土木青志联,f,湖南 株洲,False,,4539,1671,323
6315206710,安康政法,m,陕西,True,中共安康市委政法委员会官方微博,38018,46089,3920
1967542335,九下卫,m,天津,True,搞笑幽默博主 搞笑视频自媒体 视频博主,41262,435175,153
1460885433,听个事儿,m,河北,True,资讯视频自媒体,29810,342387,2201
2466246437,儿童教育唐老师,m,湖南,True,儿童教育博主 母婴育儿博主 微博原创视频博主 母婴育儿答主,3697,485905,540
5873822793,黄梓淇V,f,广东 肇庆,False,,952,28,215
2948707533,情感小屋bot,f,重庆,True,情感博主,9080,53047,371
5979269345,清浅旧时光HP,m,山西 大同,True,知名娱乐博主 微博原创视频博主,10123,136032,648
7524021648,吃货也要开心,f,河北,False,,767,2022,214
5174129888,津小汐,f,天津,True,健康博主,8198,139332,4515
5986236465,娱圈最帅王子,m,上海 黄浦区,True,电视剧博主 微博原创视频博主,6019,282738,2487
7153894850,漫叼,f,河南,True,动漫博主 微博原创视频博主,13482,112628,21
2823279287,花雪罗,f,广东 清远,True,资讯视频自媒体,5076,1058,1620
3271855994,议政金陵,m,江苏 南京,True,政协南京市委员会官方微博,46107,504424,318
1897620254,易小材,m,江苏 淮安,True,淮安市清江浦区太极拳协会 党支部书记 退役军人 摄影博主 微博原创视频博主,1180,13880,191
5571701828,四川名医,f,四川 成都,True,成都商报社“四川名医”项目,16146,100265,970
5113261851,江油发布,m,四川 绵阳,True,中国共产党江油市委员会宣传部官方微博,15050,23673,480
2395196713,阳山花非花,f,广东 清远,True,健康博主,63058,235520,7784
2122506831,二三里辽宁,m,辽宁,True,二三里资讯客户端辽宁频道官方微博,81866,3445007,442
6020737496,二三里资讯,m,陕西,True,二三里客户端官方微博,15956,25923,397
3087016567,小牛药师超有范,f,河北,True,健康博主 河北医科大学第一医院药师 超话主持人（用药小常识超话） 头条文章作者,8864,26212,475
3103841084,这里有读,m,湖南 岳阳,True,读物博主 搞笑视频自媒体,16933,146260,1344
3963988278,每日微博搞笑排行榜,f,海外 其他,True,微博搞笑帐号 搞笑视频自媒体,23671,160044,577
2418542712,平安武汉,m,湖北 武汉,True,武汉市公安局官方微博,100465,2252381,479
1246095481,通拉嘎,m,内蒙古 呼和浩特,True,头条文章作者,38738,318574,8235
3293616651,杨杨杨方俊,m,湖北 武汉,True,微博故事红人 教育博主,33337,152059,8015
1481324167,半杯馊茶,m,上海 黄浦区,True,作家，代表作《反恐精英》《代号：忠诚》 微博故事红人 微博原创视频博主,116851,5891096,505
6633489667,慕倬,f,河北,False,,263,710,376
6982675029,恐丑的纯颜控,f,山东,False,,491,95,138
1659273132,综艺小娱哥,m,海南,True,娱乐博主 娱乐综艺视频自媒体,25024,223630,317
2122502435,Mrs·李太太,f,海外 美国,False,,240,8700,591
6519474673,民乐检察,m,甘肃,True,甘肃省张掖市民乐县人民检察院官方微博,29005,5832,1039
2634513522,云南法制报,m,,True,云南法制报官方微博,23189,132669,516
1893892941,北京日报,m,北京,True,《北京日报》官方微博,92123,9282986,1389
6614013927,你我身边的正能量,f,北京,True,视频博主,2771,92329,16
6001736225,余一白,m,广东 珠海,True,动漫博主,1594,110894,367
6563733854,优秀电影,f,上海,True,电影博主 超话主持人（时光撩影超话） 电影视频自媒体 微博原创视频博主 微博VLOG博主 问答答主,7965,57006,97
5660238328,疯了21691,f,其他,False,,3192,9,231
6348243595,新新消磁中,f,北京 朝阳区,False,,592,62,196
5360213589,齐鲁师范学院青协,m,山东 济南,True,齐鲁师范学院青年志愿者协会官方微博,6442,1389,319
5558722309,黔南检察,m,贵州 黔南,True,贵州省黔南州人民检察院官方微博,23289,90911,624
5684207919,烤肠大人,m,山东 临沂,False,,762,23,6
6523996528,印象石家庄,f,上海,True,本地资讯博主（石家庄）,15423,526316,1469
5663537966,ovoVisions,m,河南 信阳,False,,789,12,484
3675736060,西子丹聊斋,m,上海,True,家庭生活垃圾智能处理机 发明人 微博原创视频博主,41238,1133065,1707
3579140953,南宁微博头条,m,广西,True,微博南宁同城大使 知名本地博主,58112,1170533,2340
3574611155,新浪广西,m,广西 南宁,True,新浪广西官方微博，新浪看点广西站官方微博,68111,3124479,4459
1405759702,连线记者,m,福建,True,媒体人 记者 资讯视频自媒体 微博原创视频博主,90077,1393206,748
2241190535,广西师范大学微博协会,f,广西 桂林,True,广西师范大学微博协会官方微博,30418,46861,1516
6275007444,合肥反邪教,m,安徽 合肥,True,安徽省合肥市委政法委员会,80333,102632,341
5310373791,知铭,f,浙江,True,搞笑幽默博主,26657,435826,193
2303997377,大众网临沂,f,山东,True,大众报业集团下的新闻网站大众网临沂http://linyi.dzwww.com/,22485,217981,1081
1655238055,沈阳地铁第一时间,f,辽宁,True,沈阳地铁报《地铁第一时间》官方微博,92193,448109,4651
2485481013,不等了昂仅而,f,北京 海淀区,False,,31218,192,292
2307393644,小小烧鱼,m,山东 临沂,False,,453,185,106
1154335272,狙击手伍德,m,天津,True,互联网科技博主 头条文章作者,98650,175057,358
7463397424,璐啊璐ii,f,北京,False,,1249,10,537
2101703260,黔西南公安,m,贵州,True,贵州省黔西南州公安局官方微博,11758,120192,279
7366497925,Newpsq,f,其他,False,,3151,4,673
7342200647,uber95779,f,其他,False,,3673,12,900
7481912366,朵朵没睡醒ii,f,湖北 武汉,False,,1487,7,408
5701736671,Ps_Q666666,m,湖北,False,,3451,14,989
5784696232,Crys41,m,湖北 咸宁,False,,3733,8,842
3931291473,游戏互黑团,m,新疆,True,游戏视频自媒体,30401,445995,385
2163126464,最爱甜豆沙,f,上海 宝山区,True,娱乐博主,5827,15130,790
2022987145,从华东最南到华东最北,m,海外 其他,False,,2603,28,1102
5974550036,张云龒,m,北京,True,社会工作者,27520,760103,486
6436913100,哥是好人,m,陕西 西安,True,旅游博主 西安摄影家协会 会员,3120,156263,551
1750070171,36氪,m,北京,True,36氪官方微博,109867,3291990,989
6619481923,丽江热门事儿,m,其他,True,本地博主 （丽江）,5503,232587,123
6588999912,蜜桃冷茶,f,山东 临沂,False,,449,96,356
6459044494,那我亲你一口叭,f,内蒙古,False,,1664,121,390
5387803470,眉山生态环境,m,四川,True,四川省眉山市生态环境局官方微博,8846,1427,164
2294220693,鄂尔多斯日报,m,内蒙古,True,《鄂尔多斯日报》官方微博,41689,283804,746
6849915621,江苏政法,f,,True,中共江苏省委政法委员会官方微博,20714,248703,504
1819679547,平安小店,m,山西 太原,True,太原市公安局小店分局官方微博,24233,89158,222
5984327467,不服就来现实碰一碰,f,浙江,False,,4598,1721,460
6439240024,下午茶财经,m,上海 闵行区,True,财经博主,16882,322557,378
5880435340,瓶子有个盖子,m,澳门,False,,828,9,344
6617017095,青岛热点事儿,m,山东 济南,True,    本地博主 （青岛）,7001,673064,243
5249979200,汉阴检察,f,陕西 安康,True,陕西省安康市汉阴县人民检察院官方微博,19417,853,366
1931219195,宁夏新闻广播,m,宁夏,True,宁夏新闻广播官方微博,34644,46082,2879
3912707918,龙南发布,m,其他,True,江西省龙南市融媒体中心官方微博,46024,239806,287
3183315132,玉林车务段,m,广西 玉林,True,中国铁路南宁局集团有限公司玉林车务段官方微博,12624,22205,101
5528924984,迁光sss,f,北京,False,,16403,16,95
2665548263,肃南检察,m,甘肃,True,甘肃省肃南裕固族自治县人民检察院官方微博,12700,1103,282
6621785618,是傩不是摊,m,辽宁 营口,False,,198,27,165
5871828047,风一样的风恋江,f,河南,False,,995,165,862
5236217710,青春巴中,m,四川 巴中,True,共青团巴中市委官方微博,24294,28596,1186
2349475100,嘉兴微博新鲜事,f,浙江 嘉兴,True,本地资讯博主（嘉兴）,135631,304606,292
2881075730,武侯教育,m,四川 成都,True,成都市武侯区教育局官方微博,18540,14738,283
2388955087,首都网警,m,北京,True,首都网警,25229,3837849,574
2880427742,法治武侯,m,四川,True,成都市武侯区司法局官方微博,8808,3662,955
5043101733,都江堰司法,m,四川 成都,True,都江堰市司法局,23579,38588,1023
6322729435,西安妇联,f,陕西,True,西安市妇女联合会官方微博,16437,2156,151
6070188380,金刚鼎轩,m,湖南,False,,420,1572,76
7298488441,城市追擊傳媒,f,香港,False,,28746,54415,401
2880194622,成都市武侯区残联,m,四川 成都,True,成都市武侯区残联官方微博,21852,1192,281
1941807832,海南特区报,m,海南,True,海南特区报官方微博,49323,359830,570
7452379375,武山融媒,m,甘肃 天水,True,武山县融媒体中心官方微博,16083,112640,270
1320514065,骨科路遥,m,陕西 西安,True,西安市红会医院骨科医生,1958,24099,154
6353489257,禾月的茶,f,河南 商丘,False,,6184,56,610
3005089724,宜春日报v,m,江西 宜春,True,《宜春日报》官方微博,33172,395883,424
5640104266,抱抱只想躺赢,f,新疆,True,超话粉丝大咖（肖战超话）,13802,205,319
1653603955,扬子晚报,m,江苏 南京,True,《扬子晚报》官方微博,180800,18446054,1787
1314608344,新闻晨报,m,上海 闵行区,True,《新闻晨报》官方微博,160379,37686220,1132
2992050891,北京电视台,m,北京,True,北京电视台官方微博,46537,6816689,360
2762723760,十堰郧阳检察,m,湖北,True,湖北省十堰市郧区检察院官方微博,8148,757,224
1968407017,江西晨报,m,江西 南昌,True,江西晨报官方微博,96344,1447639,319
1598682284,宜宾司法,m,四川 宜宾,True,四川省宜宾市司法局官方微博,8719,40928,203
7040536068,何医生sj,m,广西,True,健康博主,831,11622,386
3181366165,新浪无锡,m,江苏,True,新浪无锡官方微博,81662,1145202,3387
2026950473,幸福临潼,m,陕西 西安,True,互联网科技博主,91521,264369,7132
5097320315,知一无穷,m,河南 郑州,False,,55,47,149
2145917613,北京日报都视频,m,北京,True,北京日报社视频官方账号,22291,1278278,395
6582916739,大同政法,f,山西 大同,True,中共大同市委政法委员会官方微博,24650,7956,157
2144134027,泸县团委,m,四川 泸州,True,泸州市泸县团县委官方微博,3090,775,205
1765651587,天府双流,m,四川 成都,True,中共成都市双流区委宣传部官方微博,50607,150957,711
5998252503,陕西省禁毒,f,陕西,True,陕西省禁毒委员会办公室官方微博,11292,51171,452
5832495411,法制生活报,m,贵州,True,《法制生活报》官方微博,23332,42917,280
1964974191,武侯发布,f,四川 成都,True,中共成都市武侯区委宣传部官方微博,72360,464809,1449
3687050977,临沂临港发布,m,山东,True,山东省临沂临港经济开发区宣传办公室官方微博,37680,43464,1298
5524132698,沐沐芯儿吖,f,黑龙江 牡丹江,False,,353,44,83
1727747885,合肥徽商广播,m,安徽,True,合肥广播电视台 徽商广播,29227,2045625,564
6480710119,老轩呀,f,河南,True,超话粉丝大咖（摩登兄弟超话）,19759,628,756
2707524607,哈尔滨共青团,f,黑龙江 哈尔滨,True,共青团哈尔滨市委员会官方微博,12327,42689,589
5715001158,彭国珩,m,河北 衡水,False,,334969,3031,11121
2309030981,天汉青年-汉中共青团,m,陕西,True,中国共产主义青年团汉中市委员会官方微博,43365,34975,1982
3253001642,芜湖发布,f,安徽,True,安徽省芜湖市互联网宣传管理办公室官方微博,33355,59809,395
6414242501,撩影一刻,f,北京 东城区,True,电视剧视频自媒体,6161,271114,90
5201843421,医路同行,m,上海,True,健康博主 微博故事原创作者 头条文章作者,1781,15081,460
6492205676,前朝在逃皇贵妃,f,陕西,True,超话粉丝大咖（王一博超话）,6480,9203,595
2707301741,青春湄潭,m,贵州,True,共青团湄潭县委官方微博,7642,49630,63
1966715680,长江云官方微博,m,湖北 武汉,True,湖北广播电视台官方微博,49791,933755,1054
6070158006,微博视频TV版,m,北京,True,CIBN酷视频官方微博,3275,798951,93
3121600265,澳门商报官方,m,澳门,True,澳门商报国际传媒集团有限公司官方微博,9982,50748,298
2109885920,环球旅游周刊,m,北京,True,《环球时报》B叠《环球旅游》周刊官方微博,32823,912544,1165
1767760462,新浪宁波,f,浙江,True,新浪宁波官方微博，新浪看点宁波站官方微博,44384,858553,2421
5880371551,今日运河,m,山东 济宁,True,互联网科技博主,6013,109737,233
6066193547,七环视频,m,上海 黄浦区,True,澎湃新闻旗下视频栏目《七环视频》,38496,3409947,246
2613198373,洋火八宝猫泡泡,m,陕西 渭南,False,,1279,236,383
1906874803,锦绣青羊,m,四川 成都,True,成都市青羊区官方微博,63579,539918,1092
2081296667,新浪辽宁,f,辽宁,True,新浪辽宁站官方微博，新浪看点辽宁站官方微博,94361,1670347,2448
5654253203,百万庄通讯社官微,m,北京,True,中国外文局融媒体中心旗下账号,13813,27088,774
1919732593,中国发展简报,m,北京 东城区,True,中国发展简报中文刊官方微博,5176,20158,478
2608960961,青春菏泽,m,山东 菏泽,True,共青团菏泽市委员会官方微博,7426,36284,996
2052120021,淄博警方,f,山东 淄博,True,山东省淄博市公安局,79899,895678,1117
2703419987,共青团广安市委,m,四川 广安,True,共青团广安市委员会官方微博,52608,738825,2720
1934323297,全球图个鲜,f,北京,True,手机搜狐的小剧场，图解趣闻，读懂世界。,16085,140263,159
7518065447,秦皇岛成滨教育培训学校,f,河北,False,,92,3,9
5463794433,新京报动新闻,f,北京 东城区,True,新京报动新闻官方微博,22106,6938271,300
3984138317,达旗政法委,m,其他,True,中共达拉特旗委员会政法委员会官方微博,13042,371,165
6665093389,关山点酒·,f,福建,False,,438,80,49
2290956323,黑哥在线,m,陕西 西安,True,头条文章作者,3925,2262757,1508
1646441593,闲云战鹤,f,浙江 舟山,True,舟山市定海区网络文化协会会员 互联网科技博主,71179,413076,3165
2683697150,金牛文体旅,f,四川,True,成都市金牛区文化体育和旅游局,10391,1082,201
1904786505,小镇爱豆,f,上海 卢湾区,False,,997,1331,1540
2100000110,热带播报,m,海南 海口,True,海口电视台《热带播报》栏目官方微博,19174,1366567,533
6999435961,整形医师付德刚,m,浙江,True,杭州艺星医疗美容有限公司鼻整形技术院长,698,46623,529
3929035809,爱水果的顾医生,f,其他,True,超话主持人（穷鬼的上下两千年超话）,4448,270,215
5312566059,抗刀小萝莉,f,贵州,True,超话主持人（拉萨吃喝玩乐超话）,3927,33337,1322
3142846247,浙江团省委,m,浙江,True,共青团浙江省委员会官方微博,52988,1372527,1359
1700715830,广州日报大洋网,m,广东 广州,True,广州日报大洋网官方微博,78435,478682,187
6092861390,·严重耳机依赖患者,m,广东 广州,True,微博故事原创作者 微博原创视频博主 超话粉丝大咖（孟美岐超话） 娱乐博主 孟美岐饭圈达人,5583,101780,83
3624248184,陕西网,m,陕西 西安,True,陕西网（www.ishaanxi.com）官方微博,37547,105344,216
2648076881,长春共青团,f,吉林 长春,True,共青团长春市委员会官方微博,42002,174514,1177
2539238155,北京司法,m,北京 通州区,True,北京市司法局官方微博,14527,428976,89
6560020814,欧帕露17343,m,其他,False,,64,2,114
6402149928,多言少说话,f,吉林 长春,False,,411,444,1200
2764517242,老记宋军,m,江苏 南京,True,旅游博主,182906,693450,14130
5390751211,X_丽丽,f,安徽 合肥,False,,355,66,426
2975227570,吉林广播电视台,m,吉林,True,吉林广播电视台官方微博,58927,384142,208
7141087529,铁骥视频,m,浙江,True,铁骥视频官方微博,9741,1870162,412
1708533224,国际旅游岛商报,m,海南 海口,True,《国际旅游岛商报》官方微博,155694,279161,587
2575101417,周至法院,m,陕西,True,西安市周至县人民法院官方微博,47092,30679,1289
6345028642,云南政法,m,云南,True,中共云南省委政法委员会官方微博,47617,42660,1080
1964619957,青春上海,m,上海 徐汇区,True,中国共产主义青年团上海市委员会官方微博,69739,855561,1153
