微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgUaompoa,https://weibo.cn/comment/KgUaompoa?uid=1390572973&rl=0#cmtfrm,"转发理由:愿来世他能幸福//@减肥是事业目前创业:我想成绩好，我想读大学，可是老师讲什么我听不懂  
原始用户: 似丙印
转发内容: #好友讲述黄关军参赛马拉松挣奖金#努力生活的人，为什么总被命运辜负？  [组图共2张] 原图 ",False,无,2021-05-24 08:13,无,0,0,0
KgTYxoDsu,https://weibo.cn/comment/KgTYxoDsu?uid=1390572973&rl=0#cmtfrm,"转发理由:共产主义接班人//@苏耷水://@傅海绵:不是什么神仙，是厉害又可爱的老爷爷  
原始用户: 天狼星alpha
转发内容: 朋友圈看到的🙏  原图 ",False,无,2021-05-24 07:43,无,0,0,0
KgTWgeqoa,https://weibo.cn/comment/KgTWgeqoa?uid=1390572973&rl=0#cmtfrm,"转发理由://@人语·驿边桥:长知识了  
原始用户: ChefGian
转发内容: 最近工作繁忙，所以非常简单的聊一下这个越野跑的惨痛事故。首先表示对遇难者的哀悼和同情，不管因为什么原因，这些人不应该死去。我个人对越野跑并没有深入的研究，观点纯属从一个野外作业工作人员的角度来看，有说的不对的地方欢迎大家指正，我虚心接受。对我的职业没概念的朋友们可以去看这个：厨猎记第一集 “来自远方的呼唤”：http://t.cn/A6tYOlFq厨猎记第二集“沼泽地上的神枪手”：http://t.cn/A6cpMEeZ 厨猎记第三集“极光下的水怪”http://t.cn/A6VIn1oh首先简单的说一下在野外人有多脆弱。人经过几万年的进化，加上近几千年来的科技发展，如果没有各种科技加持（哪怕是件兽皮）我们的躯体结构，代谢能力和防护能力在自然环境中的防护能力基本就是战五渣。人类身体对阳光，雨水，风，寒冷，热浪等一切外界伤害的抵御能力比起动物连1%的能力都不如，阿拉斯加雪橇犬可以在体感温度零下60度的环境中窝在雪堆里睡觉，可以超过两天不摄取食物而继续生存，人类在同样环境下五分钟暴露在空气中的手脚就会失去知觉。越野跑，马拉松跑，柔道，搏击，篮球，足球这类竞技和对抗类的运动员的户外耐寒能力远低于肥宅，体脂率太低，每公斤体重的基础代谢又过高。耐力型运动员的运动代谢远低于普通人，但是每公斤体重的基础代谢率要更高，在野外每公斤体重的基础代谢更影响生存，好比一个200斤的死胖子（比如我本人）基础代谢可能是2500卡，一个体重100斤的体操运动员（肌肉纤细，耗氧量底）她的基础代谢可能只有1500卡，但是单位体重的基础代谢依然是我更低，在野外也更能抗。再说一次，这些越野跑的参赛选手，虽然他们的运动能力很强，但是对户外环境的抵抗能力有一个算一个远远低于中关村社畜。给大家一个比较，我个人一年有十个月在猎区和加拿大北部的无人区工作，工作内容全部都属于野外作业专业范畴（导钓，导猎，伐木，保育，野外营地修建维护，协助科考，协助探矿，野外救援和追踪盗渔盗猎）我身高172，冬季体重96公斤，最近工作比较忙，体重掉到了92公斤，常年体脂水平维持在25%以上，猎季开始之前一般把自己体脂吃到30%。下面说一下我看到的国内外“户外运动”的各种花样作死。这些年长距离越野跑国内外出事的很多，这个跟是不是在中国没关系，跟人种也没关系，白人各种花样作死的也很多，我认为主要问题是出在以下几个方面。第一是观念和概念问题，无论国内外，这些年总把越野跑宣传成一种“户外运动”，我个人非常不认同这点，我认为越野跑更多的是一种在“户外进行的竞技体育”，原因前面说过了，所有的长距离越野跑，有一个算一个，都是把一群具有强大的单项运动能力但是在野外无比脆弱的人群，聚集起来进行一个单一目的的运动竞赛。 去把这个运动竞赛宣传成一种户外运动，具有很强的误导性，会让这项竞技运动的组织者和参赛者包括观看者从主观意识上忽略了”参赛人群在野外低于一般人的脆弱性”这一关键的安全讯息，从而导致各种悲剧的产生。第二是专业性的问题，所有的体育赛事，第一重要的永远都是安全而不是成绩。作为赛事的主办方，最起码的要有具备户外医学知识的人把关，据目前我在微博看到的内容，强制装备的把关没有，最困难最容易出事的赛段没有设站，所有能犯的错误都犯了。以赛事当天的气温和条件，但凡有一个有基本户外医学知识的人在起跑点看见选手们穿着短袖短裤，就应该果断的叫停了。这种大量皮肤暴露在外的穿着，在大风下哪怕气温是20度，半个小时也一定会失温。在当时的气候情况下，起跑线上发出一帮半裸着的选手去跑步，赛事的举办方已经不是业余的问题了，是属于缺乏基本常识。第三个问题是选手自身的问题，人贵在有自知之明，外出活动，无论是参加竞技赛事，还是穿越，还是外出游玩，永远要记住，自己的命是最重要的，不过是一个越野跑而已，又不是要跟美国人拼刺刀，感觉不对了该放弃放弃。这里出现的很多问题也是“无知者无畏”，这里不是在攻击这些跑者，而是在野外，不具备相关知识的情况下很容易过危险线（Point of No Return），户外最危险的两个敌人一个是失温一个是脱水，这两个症状无比危险的一个重要原因就是当肌肉开始因为失温开始颤抖，或者因为脱水开始抖动（这两种具体症状反应不同）的时候，通常代表着失温和脱水已经发展到一定程度了，已经脱离了人体能够自我调整回来的极限值了。在没有外界介入的情况下后续症症状的出现是不可避免的。而在野外，很难获得外界帮助。我知道很多有医学和救护背景的人士在照本宣科的告诉大家颤抖是失温症的初始症状，后面接踵而至的是疲劳，意识模糊等等等等。但在野外的情况下，真要等到颤抖开始已经晚了。我个人作为一个职业野外作业的工作人员，身上穿全套装备的情况下，在野外一旦开始觉得手脚温度上不来，核心温度对四肢的供暖能力下降，就要考虑能否在两个小时内回到营地了，如果回不去就会马上收集燃料开始生火，一般收集到能熬过夜的柴火需要一个半到两个小时，简单的庇护所搭建需要一个小时，等我坐下来开始烤火的时候身上已经开始颤抖了，所以真的等到颤抖再开始想办法，就已经晚了。脱水也是一个道理，脱水到手抖的时候就已经不能喝纯水来补水了（会水中毒），在野外，一切都要提早意识，提早发现，提早处理，有看过我厨猎记第一集的朋友们可能记得，我们在大沼泽地上打猎的时候一直在计算还有多少个小时的阳光，还有多少公里的距离，这一些的计算都是针对如何安全的回到营地，而不是如何打到猎物，猎物跑了大不了再追，命没了就什么都没有了。即使在有极其好的猎物出现在眼前的时候，如果算出来安全返回营地的时间不够，我们也会坚决放弃猎物。命比什么都重要。话有点说远了，继续说选手的问题，我看新浪新闻里一个参赛选手的自述，他从出发点跑了两公里身体都没有热起来，这就是身体在向他发出明确的警告了，身上的衣服穿少了，他完全没有理会，继续跑，这就是“无知者无畏”，这里的无知不是说他傻，而是说他“确实不知道这个信号的意义和危险性“ 他继续跑雨水和风造成他过了CP3后失温状况加剧，还好他后撤了，把命保住了，但是在他的描述当中，他是这样说的”“我想我是幸运的，在最后时刻及时做了决定，做决定那一刻，应该是在失温的边缘徘徊，处在临界点上，毫厘之间，下山的时候，已经出现了失温的症状” 我已经说了三遍了，这里再说一遍，什么是“无知者无畏”（这里无知没有贬义，只是陈述）。按照他的描述，在下山的时候他已经开始出现意识不清了，这代表了他早就过了失温的边界线了，已经出现比较后期的症状了。而不是他所想的“在失温的临界点上”。这也就是说他差点死在失温症上，侥幸存活了下来，他依然不知道失温症的顺序症状是什么，要我说这心也真是够大的。第三，说一下应对措施，昨天下班太累了，没来的及回复，有人圈我，给我看一帮选手在山上被大风吹大雨淋，问我这种情况怎么办？ 这里回答一下，首先我永远不会穿着短裤短袖上山，以前不会以后也不会，不管是什么原因。我除了在营地在家的时候或者去健身房的时候会穿短袖短裤，平日哪怕是在后院干活，永远都是长裤长袖，可能会穿紧身压缩排汗衣服（也都是长袖），这个属于职业病，我平日都尽量不在屋外暴露皮肤。第二，我作为一个死胖子不会去参加越野跑，如果去的话头两公里发现不对早就退赛了，绝对不会跨过危险线（Point of No Return)的。 穿着裤衩背心儿在山顶上风雨淋着你问我怎么办？ 就好像你问一个医生喝了百草枯该怎么办一样，医生也好我也也好都不是神仙，能怎么办？ 我能想到的也就是去找个背风的地方紧紧抱在一起等救援了，说实话我觉得没多大用途。提前学好了相关的知识，具备相关的安全意识，不要让自己处于危险的境地这个比什么都重要。最后总结一下。第一，野外很可怕，干掉没准备的人类很容易。第二，在户外组织活动要有点儿逼数，没那个知识和本事就别干，害死人太缺德了。第三，别把自己的命放在别人手上，进行任何运动和活动都要先学安全知识再去学习运动知识，不懂安全竞技能力再高也没意义。这两天工作太忙，想起什么写什么，先写到这里吧。 @二总 @战甲装研菌 @开水族馆的生物男 @V闪闪 @刁鲲鹏 @北京的晖子 @初雯雯-动物保护 @动植物普法介绍 @网纹之吻 @ZZ_CARA @河森堡         [组图共2张]      原图                     ",False,无,2021-05-24 07:38,无,0,0,0
KgQGmz6PD,https://weibo.cn/comment/KgQGmz6PD?uid=1390572973&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 田晚知
转发内容: 当年袁老太爷给南怀瑾先生写有一封信《示通禅》，现在的版本是《示南怀瑾》，南先生当时在峨眉山的大坪寺当和尚，因为他看到南先生对待周围的人很严厉，老夫子来告诫他，“律人严，众必减”，如果要求周围的人过于严格的话，你的眷属就会减少；“律己严，过必远”，对自己要求要严，要求自己要严，要求别人要宽。“律己严，过必远；律人严，众必减。”我就顺着袁老太爷这一句话作了一个下联：“与心和，神自全”，自己要养和气、养喜神，自己要和自己的心灵打成一片，“与心和”，自己与自己的心和谐；“与境和，事自圆”，要与环境打成一片，与环境和谐，你的工作、你的事业自然会圆满。所以，“与心和，神自全；与境和，事自圆”。by冯学成                     ",False,无,2021-05-23 23:20,HUAWEI P30,0,0,0
KgQDoaXUz,https://weibo.cn/comment/KgQDoaXUz?uid=1390572973&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 红河道哥
转发内容: #峨眉山万佛顶5月27日起重新开放#    这次是真的，峨眉山最高峰万佛顶27日即将重新开放，日限2000人！峨眉山你可能去过，但这个灯光光环的金顶你一定没见过。 红河道哥的微博视频  ",False,无,2021-05-23 23:13,HUAWEI P30,0,0,0
KgQCT8hKE,https://weibo.cn/comment/KgQCT8hKE?uid=1390572973&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 小楼蓝月无双
转发内容: 峨眉山金顶，万佛顶常年云雾缭绕人间仙境，世外桃源。(aiv：放羊娃龙哥)好消息#峨眉山万佛顶5月27日起重新开放#去打卡 小楼蓝月无双的微博视频  ",False,无,2021-05-23 23:12,HUAWEI P30,0,0,0
KgQjDm17c,https://weibo.cn/comment/KgQjDm17c?uid=1390572973&rl=0#cmtfrm,"转发理由:🙄️//@春春_大器晚成小狮子:然而，哪怕是这样的出身，在时代的冲击下，扎根在祖国仍然大展宏图。不知道在美国贡献自己青春的人，如何了？受到美国人尊重了吗？  
原始用户: 一个院长的思考
转发内容: 操@美国MD安德森癌症中心张玉蛟教授 祖宗十八代，天底下哪有像你这样悼念袁隆平院士的？  原图 ",False,无,2021-05-23 22:24,无,0,0,0
KgQiOzKeK,https://weibo.cn/comment/KgQiOzKeK?uid=1390572973&rl=0#cmtfrm,"转发理由:  
原始用户: Rabbit每日爆料
转发内容: 长沙有太多感动了  [组图共6张] 原图 ",False,无,2021-05-23 22:22,无,0,0,0
KgQgIxGuO,https://weibo.cn/comment/KgQgIxGuO?uid=1390572973&rl=0#cmtfrm,"转发理由://@-逆光飞行-://@啊有一只能猫://@传说中的周可:就最后一张照片，特别地让人印象深刻//@人硬起来随便了:转发微博  
原始用户: 八鹅吃瓜酱
转发内容: 吴孟超院士真的好伟大啊，出身华侨家庭，为了抗日毅然决然的回到祖国，从医70余年救了16000多名患者的生命。因为长时间握手术刀，吴老的手指已变形，因为做手术需要长期站立，他年龄大了站不了那么久，他就习惯性把第二个脚趾搭在大脚趾上增加抓力，时间长了脚也变形了。面对篮球那么大的肿瘤，别人都不敢做，怕做不好影响名誉，吴老说：“名誉算什么，我不过是一个吴孟超嘛，救治病人是我的天职。”         [组图共9张]      原图                     ",False,无,2021-05-23 22:17,无,0,0,0
KgQfVtuve,https://weibo.cn/comment/KgQfVtuve?uid=1390572973&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 台湾傻事
转发内容: CBS，纽时，CNN的高层：犹太人  [组图共3张] 原图 ",False,无,2021-05-23 22:15,无,0,0,0
