微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgPYBB1rf,https://weibo.cn/comment/KgPYBB1rf?uid=1663612603&rl=0#cmtfrm,【#牧羊人连救六名山地越野赛选手# 】5月22日，甘肃白银市景泰县常生村村民朱克铭在窑洞避雨时听到求助声。他走出窑洞，看到一群越野赛选手中有一位已经在抽搐。朱克铭立即把大伙带到窑洞里生火取暖，并拨打了景区的救援热线。随后朱克铭又发现一名已经失温倒地的选手，大家忙着把他抬进了窑洞。经过烤火取暖，窑洞中的六名选手体力渐渐恢复。同时，救援人员也抵达了窑洞所在地，将六名选手带往安全地点。谢谢你，陌生人  (中新视频)中新视频的微博视频                                 ,True,无,2021-05-23 21:33,微博视频号,92,11,14
KgPH9B3nR,https://weibo.cn/comment/KgPH9B3nR?uid=1663612603&rl=0#cmtfrm,【切勿模仿！#吊脖子健身恐致高位截瘫#】近日，#沈阳大爷大妈把头挂树上锻炼#走红网络，发明者孙大爷称可以治疗颈椎病。然而，医生表示，这样的健身方法虽然采用了临床上的牵引原理，但实际上并不可取。人的颈椎能承受的最大重量在25公斤左右，“吊脖子”健身有可能会直接损伤神经和脊髓，严重的甚至会导致高位截瘫。生活中如果遇到颈椎严重不适，可选择理疗、针灸等方式改善症状。(荔枝新闻)荔枝新闻的微博视频                                 ,True,无,2021-05-23 20:50,微博视频号,12,4,2
KgPAWgNOb,https://weibo.cn/comment/KgPAWgNOb?uid=1663612603&rl=0#cmtfrm,【#已对甘肃山地马拉松事故亲历者启用心理干预#】5月23日下午，甘肃省卫生健康委员会安排心理专家抵达景泰县人民医院，对景泰马拉松百公里越野赛成功被救援人员进行心理干预工作。甘肃省第二人民医院平安甘肃心理危机干预与研究中心工作人员蒋霞说，此次事件经历者预计一周以内会出现急性创伤后应激障...全文 ,True,无,2021-05-23 20:34,微博视频号,12,2,1
KgPiNC4JN,https://weibo.cn/comment/KgPiNC4JN?uid=1663612603&rl=0#cmtfrm,【#吴孟超朗读念你们的名字#：不竭的爱，能照亮受苦的灵魂】“孩子们，当你们帮助别人时，请记得医药是有时而穷的，唯有不竭的爱能照亮一个受苦的灵魂。让别人去享受‘人上人’的荣耀，我只求你们善尽‘人中人’的天职……我愿你们收到的更多——别人的感念。”#再听一次吴孟超的叮咛#↓缅怀！致敬！(央视新闻)央视新闻的微博视频                                 ,True,无,2021-05-23 19:50,微博视频号,102,23,1
KgP4NophH,https://weibo.cn/comment/KgP4NophH?uid=1663612603&rl=0#cmtfrm,"转发理由:【受中共中央总书记、国家主席、中央军委主席习近平委托 许达哲看望袁隆平同志家属 并转达亲切问候】  
原始用户: 新华社
转发内容: 【受中共中央总书记、国家主席、中央军委主席习近平委托 许达哲看望袁隆平同志家属 并转达亲切问候】受中共中央总书记、国家主席、中央军委主席习近平委托，今天下午湖南省委书记许达哲专程看望了袁隆平同志的家属，转达习近平对袁隆平同志的深切悼念和对其家属的亲切问候。　　习近平高度肯定袁隆平...全文 原图 ",False,无,2021-05-23 19:15,微博 weibo.com,67,5,3
KgOZKxcWp,https://weibo.cn/comment/KgOZKxcWp?uid=1663612603&rl=0#cmtfrm,#失温的表现有哪些#【#甘肃山地马拉松事故21人遇难#，到底什么是失温？】此次山地马拉松事故再次让#失温#成为话题。事实上，失温并不意味着只有在寒冷气候才会出现，0-10摄氏度是失温症的高发区间，失温会造成人体热量流失大于热量补给，造成核心区温度降低。失温分为轻度、中度、严重、致命四个不同阶段，症状有何不同？失温又该如何预防？戳↓详情了解（央视频）央视频的微博视频                                 ,True,无,2021-05-23 19:03,微博视频号,19,7,0
KgONy1qyn,https://weibo.cn/comment/KgONy1qyn?uid=1663612603&rl=0#cmtfrm,【#云南漾濞震区的高三课堂#】#云南漾濞震区的毕业班课堂# 5月23日清晨，漾濞一中高中部操场上传来朗朗读书声，走进后发现是高三学子在早读。清晨的第一束阳光撒在学生身上，给余震中奋战高考的他们带来无尽的力量。据了解，云南漾濞发生6.4级地震后，在确保安全的前提下，当地以室外分时段、分科目、小组辅导等方式抓好高三和初三年级学生复习备考工作，力求做到抗震减灾与教育教学两手抓、两不误。（中新视频）中新视频的微博视频                                 ,True,无,2021-05-23 18:33,微博视频号,27,3,2
KgOA9t5iw,https://weibo.cn/comment/KgOA9t5iw?uid=1663612603&rl=0#cmtfrm,【#普通灰鹅产下黑心鹅蛋# 疑似吃了桑椹导致】5月22日，浙江杭州。网友爆料一只普通灰鹅产下罕见的黑心鹅蛋。视频拍摄者称，养鹅的地方有片桑树，怀疑是鹅吃了桑椹所致。视频发布后不少人都很感兴趣，还有农科院的想搞下科研。(时间视频)时间视频的微博视频  ,True,无,2021-05-23 18:00,微博视频号,52,17,18
KgOnYu8rF,https://weibo.cn/comment/KgOnYu8rF?uid=1663612603&rl=0#cmtfrm,【#海关查获价值1亿元犀牛角#，70块含有非洲芯片信息】近日，在厦门海关，缉私人员查获了价值约1亿元、重达250公斤的犀牛角。目前全球现存的犀牛只剩下5个品种，主要分布在亚洲和非洲，其中亚洲犀牛已经濒临绝种。厦门海关缉私民警通过扫描发现，查获的犀牛角中有70块是含有芯片信息。据介绍，非洲部分...全文 ,True,无,2021-05-23 17:30,微博视频号,10,0,4
KgObNu6Vn,https://weibo.cn/comment/KgObNu6Vn?uid=1663612603&rl=0#cmtfrm,【#长沙外卖小哥说外卖单全是鲜花#】23日，湖南杂交水稻研究中心前，一些无法亲自前来缅怀袁隆平院士的市民，通过鲜花外卖遥寄哀思。外卖小哥称，今天一早开始“好多订单都是送到袁老师这里的，外卖单全是鲜花单”。满满的鲜花丛前，外卖小哥脱帽鞠躬。#长沙的鲜花外卖单#(红网)红网的微博视频                                 ,True,无,2021-05-23 17:00,微博视频号,52,1,2
KgNZCrRaG,https://weibo.cn/comment/KgNZCrRaG?uid=1663612603&rl=0#cmtfrm,【#大连轿车撞人逃逸肇事者系报复社会#】据大连发布，5月23日，大连市人民政府新闻办公室举行发布会通报大连“5·22”轿车撞人逃逸案件有关情况。大连市公安局副局长曲波通报称，5月22日，犯罪嫌疑人刘某因投资失败无法接受，失去生活信心，遂产生报复社会心理。11时40分许，刘某驾车沿唐山街行驶至五惠路路口时，在等候绿灯指示后突然在7秒钟内将所驾车辆车速从0时速加速至108公里/小时（该路段限速60公里/小时），并冲闯红灯，以驾车冲撞路人的极端方式实施犯罪，造成5死5伤。                  原图                             ,True,无,2021-05-23 16:30,微博 weibo.com,3,3,8
KgNNs6KJK,https://weibo.cn/comment/KgNNs6KJK?uid=1663612603&rl=0#cmtfrm,【#吴孟超院士遗体告别仪式26日举行#】记者从海军军医大学第三附属医院（上海东方肝胆外科医院）获悉：#吴孟超院士遗体告别仪式#将于26日上午在上海市龙华殡仪馆大厅举行；23日至25日在上海市长海路225号三号楼广场设置灵堂，接受吊唁。5月22日，吴孟超在上海逝世，享年99岁。 （人民日报）  原图 ,True,无,2021-05-23 16:00,微博 weibo.com,50,4,4
KgNBgtZbG,https://weibo.cn/comment/KgNBgtZbG?uid=1663612603&rl=0#cmtfrm,#袁隆平曾用英语阐述两大梦想#【#袁隆平曾在电影中出演自己# 用英语阐述两大梦想 说起梦境幸福微笑】据新华社报道，中国工程院院士、“共和国勋章”获得者袁隆平2021年5月22日13点07分在湖南长沙逝世，享年91岁。在电影《袁隆平》结尾，袁隆平曾亲自出演老年的自己，对外国记者用英语风趣幽默地阐释了自己的两大梦想——“禾下乘凉梦”和“杂交水稻覆盖全球梦”。送别袁老！(海客新闻)海客新闻的秒拍视频                                 ,True,无,2021-05-23 15:30,微博视频号,52,14,3
KgNp5v2YJ,https://weibo.cn/comment/KgNp5v2YJ?uid=1663612603&rl=0#cmtfrm,【#曹县服装产业开启连轴转模式#：六一堪比双十一】“宇宙中心“曹县热度依然高涨，当地的汉服产业、演出服加工产业等也火爆依旧。临近“六一”，市场对儿童演出服的需求量倍增，在当地的火热程度不亚于“双十一”。（中新视频）中新视频的微博视频  ,True,无,2021-05-23 15:00,微博视频号,11,6,2
KgNcUxcHd,https://weibo.cn/comment/KgNcUxcHd?uid=1663612603&rl=0#cmtfrm,#中国红色印记#【融媒海报：描绘荆楚大地壮美图景】湖北在增量和变量上下功夫，在改造传统产业、打造新兴产业上做文章。发展动能破与立、旧与新的涅槃故事，充盈于长江之滨，经济发展“含新量”“含绿量”“含金量”不断提升。融媒海报：描绘荆楚大地壮美图景  原图 ,True,无,2021-05-23 14:30,微博 weibo.com,6,2,1
KgN0JBzan,https://weibo.cn/comment/KgN0JBzan?uid=1663612603&rl=0#cmtfrm,【#航拍长沙市民送别袁隆平长队#】5月23日上午，湖南长沙明阳山下，哀乐低回。自发冒雨前来的长沙市民排成长队，为袁老送别。很多人衣着黑衣或白衣，手持黄花，神情肃穆。#袁隆平院士遗体送别#仪式明日举行，一路走好！（封面新闻）封面新闻的微博视频  ,True,无,2021-05-23 14:00,微博视频号,34,5,4
KgMOyBwEg,https://weibo.cn/comment/KgMOyBwEg?uid=1663612603&rl=0#cmtfrm,【狂降662万元！深圳学区房价格大跳水，“史上最严调控”发威】“最坚挺”的深圳学区房价格松动了！一场法拍，让学区房中的“爱马仕”——国城花园跌落神坛。近日，在阿里拍卖网上，有一套国城花园房源以2206万元成交，成交价与2月初同一户型房源相比，狂降662万元。值得注意的是，这并非个例。自2月8日官方指导价发布以来，深圳二手房市场接近冰封，连“最坚挺”的学区房都开始“批量”降价，一个前期被“爆炒”的片区一周内报价下跌10%，炒房突然不香了。狂降662万元！深圳学区房价格大跳水，“史上最严调控”发威，炒房不香了                  原图                             ,True,无,2021-05-23 13:30,微博 weibo.com,5,0,1
KgMCnybCj,https://weibo.cn/comment/KgMCnybCj?uid=1663612603&rl=0#cmtfrm,【完美反杀！#女子被骗22万后将骗子引诱回国#】去年，江苏苏州41岁王女士在网上结识一名男子，被对方推荐的投资平台骗了22万元。王女士心有不甘，跟对方聊了近8个月。今年5月，骗子吴某赶到常熟见王女士时被抓。原来，吴某在东南亚从事电信诈骗，得手后，由于见王女士长得漂亮，没舍得删除。目前，吴某已被刑拘。（江苏新闻）江苏新闻的微博视频                                 ,True,无,2021-05-23 13:00,微博视频号,37,4,4
KgMqcBrzG,https://weibo.cn/comment/KgMqcBrzG?uid=1663612603&rl=0#cmtfrm,【#今年新增本科专业中工学农学占比最高#】#2021年高考#临近，据教育部最新公布的本科专业目录，今年共新增了37个本科专业，其中专业数量占比最多的是工学，其次为农学。共有43所高校通过了新增专业的审批，绝大部分将于今年启动首次招生。密码科学与技术专业、智慧牧业科学与工程……有你感兴趣的吗？（央视新闻）央视新闻的微博视频                                 ,True,无,2021-05-23 12:30,微博视频号,5,4,0
KgMe2bWbu,https://weibo.cn/comment/KgMe2bWbu?uid=1663612603&rl=0#cmtfrm,【#五家金融机构违法违规被罚3.66亿#】银保监会21日披露，近期严肃查处了一批违法违规案件，对中国银行、渤海银行、招商银行、华夏银行、东亚银行（中国）5家金融机构及相关责任人员依法作出行政处罚决定，处罚金额合计约3.66亿元。银保监会表示，对各类金融市场乱象将保持处罚问责高压态势，依法打击监管套利行为，严防资金空转。（央视网快看）央视网快看的微博视频                                 ,True,无,2021-05-23 12:00,微博视频号,6,3,2
KgM1QFLz0,https://weibo.cn/comment/KgM1QFLz0?uid=1663612603&rl=0#cmtfrm,【狗不理要学会“倚老卖新”】狗不理作为“中华老字号”，被吐槽为“倚老卖老”，这充分反映出老字号所处的困境。“倚老卖老”有错吗？事实上，老字号坚守百年，产品、渠道、客户都具有极强的黏性，相对稳定。面对激烈的市场竞争，老字号更多地选择坚守也在情理之中。但“倚老卖新”对老字号的可持续发展而言可能更加关键。那么，如何让狗不理跟上时代的节奏呢？狗不理要学会“倚老卖新”                  原图                             ,True,无,2021-05-23 11:30,微博 weibo.com,0,1,0
