微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Kjw6kfRz9,https://weibo.cn/comment/Kjw6kfRz9?uid=314506000&rl=0#cmtfrm,"转发理由:  
原始用户: 广州日报
转发内容: 【#医生爸太忙买西兰花接高三女儿#：价格就是女儿生日，也挺有意义！ 】6月9日，广东高考最后一门科目生物考试结束后，佛山二中高三女生筱芸的爸爸卢瑞梁，在考场外给女儿送上了一颗翠绿的西兰花。“我看别人（家长）都有鲜花，又不知道哪里可以买，就到超市买了一颗西兰花。”卢瑞梁幽默地说。但他特意挑了一颗价格刚好是3.21元的西兰花，因为女儿生日是3月21日，他觉得这样很有意义。作为佛山市第一人民医院的医生，卢瑞梁表示自己最近工作很忙，但今天为了接女儿，特意把工作提前做好，下班就赶了过来。女儿在考场上拼搏，爸爸也在抗疫一线奋战。卢瑞梁在高考前几天刚结束了疫情防控的一线工作。“我在防护服上写了筱芸加油，让女儿看了更有信心。”卢瑞梁告诉记者，妻子也是医护人员，也许在父母的影响下，女儿也萌生了学医的想法。（广州日报·新花城记者 冯嘉敏、高敏华）http://t.cn/A6VnBhZB         [组图共3张]      原图                     ",False,无,2021-06-10 12:28,荣耀30 Pro 5G,0,0,0
KjvDdDh52,https://weibo.cn/comment/KjvDdDh52?uid=314506000&rl=0#cmtfrm,"转发理由:坚持  
原始用户: 青草哥
转发内容: 一只坚决不肯洗澡的猫 青草哥的微博视频  ",False,无,2021-06-10 11:16,荣耀30 Pro 5G,0,1,0
KjkC5AWFI,https://weibo.cn/comment/KjkC5AWFI?uid=314506000&rl=0#cmtfrm,"转发理由:干得漂亮  
原始用户: 中国新闻网
转发内容: 【#大妈嫌让座慢辱骂乘客被行拘#】近日，一段拍摄于北京某公交车上的视频显示：一名自称肢体残疾、看起来60多岁的女性，大声指责年轻女孩未第一时间让座。有目击者表示：女子上车时就高喊“给我让位置”，但看起来并不像残疾人。8日，@北京公交警方 通报称，针对网传视频“北京一女子在公交车上指责谩骂他人”情况，警方经工作查明，5月27日8时许，闻某珍（女，63岁）在乘坐856路公交车期间，多次使用歧视性语言谩骂他人，造成不良社会影响。被查获后，闻某珍对其违法行为供认不讳，并表示悔改。目前，闻某珍已被警方依法行政拘留。（北青报 视频by中新视频）中新视频的微博视频                     ",False,无,2021-06-09 07:13,荣耀30 Pro 5G,0,1,0
KiYQd7JCh,https://weibo.cn/comment/KiYQd7JCh?uid=314506000&rl=0#cmtfrm,"转发理由:  
原始用户: 新华社
转发内容: #黑龙江鸡西煤矿事故失联8人全部幸存#【黑龙江鸡西煤矿“6·5”事故失联8人全部幸存】记者在黑龙江龙煤矿业集团鸡西矿业公司滴道盛和煤矿现场了解到，该矿“6·5”煤与瓦斯突出事故失联8名人员全部幸存，截至记者发稿时，正在进行升井工作。　　6月5日12时07分，黑龙江龙煤矿业集团鸡西矿业公司滴道盛和煤矿立井发生煤与瓦斯突出事故，事故发生时有8人在工作面作业。（杨喆、张涛、唐铁富）              原图                     ",False,无,2021-06-06 23:47,荣耀30 Pro 5G,0,0,0
KiDtfFief,https://weibo.cn/comment/KiDtfFief?uid=314506000&rl=0#cmtfrm,"转发理由:加油  
原始用户: 中国蓝新闻
转发内容: 【#绍兴14岁女孩被德云社录取#】近日，绍兴14岁女孩王恩喜被顺利录取为德云社“龙”字科女学员。德云社的弟子以“云鹤九霄，龙腾四海”排辈，此次“龙”字科招生，去掉了“不招女学员”这一条件。全国共有260余万人次报名，只有线上比赛环节前100名的学员，能获得德云社导师们终极考核的机会，而王恩喜则以全国第四的成绩获得了这张“入场券”。              原图                     ",False,无,2021-06-04 17:23,荣耀30 Pro 5G,0,1,0
KiDt2pNj1,https://weibo.cn/comment/KiDt2pNj1?uid=314506000&rl=0#cmtfrm,转发微博已被删除,False,无,2021-06-04 17:22,荣耀30 Pro 5G,0,1,0
KiDrBtaAd,https://weibo.cn/comment/KiDrBtaAd?uid=314506000&rl=0#cmtfrm,转发微博已被删除,False,无,2021-06-04 17:19,荣耀30 Pro 5G,0,0,0
KiDqUxVEo,https://weibo.cn/comment/KiDqUxVEo?uid=314506000&rl=0#cmtfrm,转发微博已被删除,False,无,2021-06-04 17:17,荣耀30 Pro 5G,0,0,0
KiDqoD6LC,https://weibo.cn/comment/KiDqoD6LC?uid=314506000&rl=0#cmtfrm,"转发理由:呵呵  
原始用户: 贴吧君
转发内容: #731部队做过的恶有哪些#“731部队蒸干中国人测量人体含水量”是谣言？科普博主“科学松鼠会”打着“科普”的幌子为日本731洗地发文，一本正经地宣称“把活人蒸干测量含水量不现实”，声称“没必要用谣言为731部队增加新的暴行……”看下这段纪录片就知道了，50分钟的视频看得触目惊心，现在居然有人竟然为731洗地？？？推荐大家看看这部RT关于731部队的纪录片 ，了解日本731部队的罪行。纪录片采访数个工作于731部队的日本老兵，有人承认“每天都要活活解剖3到4个中国人”。成千上万的国人被用作研发生物武器的实验对象并杀害，战后731 部队绝大多数成员逃回日本，为逃脱战后审判，他们竭力掩盖其在 731 部队的经历，采取隐居、更换姓名、甚至假死的方式企图逃脱战犯审判。 PS.视频时间较长，可以先Mark（视频by今日俄罗斯R) 贴吧君的微博视频                     ",False,无,2021-06-04 17:16,荣耀30 Pro 5G,0,0,0
KisK00sxH,https://weibo.cn/comment/KisK00sxH?uid=314506000&rl=0#cmtfrm,"转发理由:  
原始用户: 人民日报
转发内容: 【#高中班主任谈北大韦东奕#：愿公众少打扰他】近日，北京大学数学科学学院助理教授韦东奕手提馒头、水接受随机街访的视频走红网络。他是北大数学系2010级本科生，连续两届以满分获国际奥数金牌。韦东奕高中时的班主任、现任山东师范大学附属中学教师张永华说，韦东奕数学方面确实天分出众。当2010年韦东奕又有意第三次参加国际奥数竞赛时，张永华劝退了他，“毕竟已经被北大提前录取，希望他能补一下其他学科的弱项。”他希望公众对其少些关注，给他一个做学术研究的安静空间。让他在学术研究上能有更多突破性的成果。专访｜“北大韦神”高中班主任：愿公众少打扰他，北大多支持  人民日报的微博视频                     ",False,无,2021-06-03 14:04,荣耀30 Pro 5G,1,0,0
KhPhOFFdw,https://weibo.cn/comment/KhPhOFFdw?uid=314506000&rl=0#cmtfrm,"转发理由:杀人偿命  
原始用户: 平安南京
转发内容: 警方通报  原图 ",False,无,2021-05-30 09:37,荣耀30 Pro 5G,0,0,0
KhzDy8YvL,https://weibo.cn/comment/KhzDy8YvL?uid=314506000&rl=0#cmtfrm,"转发理由:过几天就去  
原始用户: 四川观察
转发内容: 【最新！#三星堆最新出土金面具残片#】据央视，三星堆遗址最新发掘进展公布！目前，三星堆已出土重要文物534件，包括象牙、金器、玉石器等。此外，提取残破文物碎片近2000件。8号坑在近20公分的灰烬层中已发现神树、金器、铜面具等各种残片，最新出土一件金面具残片，耳朵和嘴巴的轮廓清晰可见。 #三星堆新发现揭秘#（央视新闻）              原图                     ",False,无,2021-05-28 17:47,荣耀30 Pro 5G,0,0,0
KhsVAnK2K,https://weibo.cn/comment/KhsVAnK2K?uid=314506000&rl=0#cmtfrm,"转发理由:  
原始用户: 看我眼色行事好吧
转发内容: 别说不同语言了，就连方言切换到普通话我都像换了一个人#讲不同语言我会切换模式# #金牌译制#  看我眼色行事好吧的微博视频  ",False,无,2021-05-28 00:42,荣耀30 Pro 5G,0,0,0
KhsSjbtsn,https://weibo.cn/comment/KhsSjbtsn?uid=314506000&rl=0#cmtfrm,"转发理由:  
原始用户: 外卖小哥金城武
转发内容: 这个弟弟可以#被爸妈要走的钱弟弟还我了#  原图 ",False,无,2021-05-28 00:34,荣耀30 Pro 5G,0,0,0
KhsQPvQjH,https://weibo.cn/comment/KhsQPvQjH?uid=314506000&rl=0#cmtfrm,"转发理由:吃不起  
原始用户: 新浪财经
转发内容: #雪糕为何越卖越贵#【10年价格涨3倍、66元一根被疯抢 雪糕为啥都在涨价做网红？】什么均价10多块的某街1946、表薛高，老牌奶厂联名的奶糖、坚果雪糕，想象力奇特无比的芥末味、白酒味、东北铁锅炖雪糕......当然，还有时不时登上微博热搜的文创雪糕。你还吃得起雪糕吗？↓↓10年价格涨3倍、66元一根被疯抢 雪糕为啥都在涨价做网红？  ",False,无,2021-05-28 00:31,荣耀30 Pro 5G,0,0,0
KhrAbAWo5,https://weibo.cn/comment/KhrAbAWo5?uid=314506000&rl=0#cmtfrm,"转发理由:  
原始用户: 人民日报
转发内容: 【仙侠气十足！#95后女生绝技独竹漂火出国门#】24岁贵州姑娘杨柳是非遗绝技“独竹漂”的传承人。“独竹漂”是贵州独特民间绝技，杨柳从7岁开始练习，如今的她脚踩长竹，身穿古装，在水面翩翩起舞。2020年开始，杨柳拍摄视频分享“独竹漂”的绝技，国外网友纷纷惊叹：这是什么中国功夫？#95后女生绝技独竹漂火到国外#荔枝新闻的微博视频                     ",False,无,2021-05-27 21:17,荣耀30 Pro 5G,0,0,0
