微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Kksz6F6zX,https://weibo.cn/comment/Kksz6F6zX?uid=210106501&rl=0#cmtfrm,"转发理由:支持。//@于海青:支持一切合理维权。  
原始用户: 半岛新媒体
转发内容: #毛晓彤1250万片酬遭拖欠# 合理维权而已！美女打工人实惨，支持一切合理维权~  星探扒皮的微博视频   ",False,无,2021-06-16 17:18,无,0,0,0
Kksz2Ah1E,https://weibo.cn/comment/Kksz2Ah1E?uid=210106501&rl=0#cmtfrm,"转发理由:你看过吗？//@于海青:#活着就是为了摆渡#   
原始用户: 第五媒体摆渡人
转发内容: #于海青[超话]#超话 合肥 第五媒体摆渡人的微博视频  ",False,无,2021-06-16 17:18,无,0,0,0
KksyZyxmU,https://weibo.cn/comment/KksyZyxmU?uid=210106501&rl=0#cmtfrm,"转发理由:无语。//@于海青:可以不爱，但别伤害。  
原始用户: 秀一波神操作
转发内容: 可以不爱，但别伤害！男子踢了小狗一脚 没想到？？？#视频制作人出道计划##吸睛制作人计划# 秀一波神操作的微博视频  ",False,无,2021-06-16 17:17,无,0,0,0
KksySrYl2,https://weibo.cn/comment/KksySrYl2?uid=210106501&rl=0#cmtfrm,"转发理由:高。//@于海青:厉害。  
原始用户: 每天读国学
转发内容: 1954年，周恩来参加日内瓦会议，决定给与会者播放《梁山伯与祝英台》的彩色戏剧片，工作人员担心外国人看不懂，于是写了15页的说明书。#历史冷知识# 周总理拿到说明书后否定了说明书，只说将说明书的内容换成10个字：中国版《罗密欧与朱丽叶》。果然，观众们对电影兴致勃勃，电影放映后，所有人都看得津津有味。这样寥寥几字的精辟总结，一下子就打破了中外交流的文化障碍，高！              原图                     ",False,无,2021-06-16 17:17,无,0,0,0
KksyP0XOu,https://weibo.cn/comment/KksyP0XOu?uid=210106501&rl=0#cmtfrm,"转发理由:一般都是炒作概念、招摇撞骗。//@于海青:中消协辟谣称量子产品为伪科技。  
原始用户: 新浪科技
转发内容: 【#中消协辟谣称量子产品为伪科技#】面对层出不穷的所谓“量子产品”，中国科学技术大学常务副校长潘建伟院士、中国科学院量子信息重点实验室主任郭光灿院士、科大国盾量子技术股份有限公司副总工程师唐世彪等专家均表示，目前，量子科技主要应用于量子通信、量子计算以及量子精密测量等领域。由于量子技术对试验环境要求十分苛刻，所需经济成本也比较高昂，还难以普遍应用于民用领域，当前所有打着“量子+日用品”旗号的，一般都是炒作概念、招摇撞骗。中消协： 所谓“量子产品”是“伪科技”，神奇功效为虚假宣传         [组图共3张]      原图                     ",False,无,2021-06-16 17:17,无,0,0,0
KksyHBrIq,https://weibo.cn/comment/KksyHBrIq?uid=210106501&rl=0#cmtfrm,"转发理由:#活着就是为了摆渡# //@于海青:猪粮比价进入过度下跌三级预警区间。  
原始用户: 电商杂志五环视频
转发内容: 【#猪粮比价进入过度下跌三级预警区间#】据国家发展改革委监测，6月7日～11日，全国平均猪粮比价为5.88∶1，进入《完善政府猪肉储备调节机制 做好猪肉市场保供稳价工作预案》设定的过度下跌三级预警区间（低于6∶1）。建议养殖场（户）科学安排生产经营决策，将生猪产能保持在合理水平。  原图 ",False,无,2021-06-16 17:17,无,0,0,0
KksyDaCa4,https://weibo.cn/comment/KksyDaCa4?uid=210106501&rl=0#cmtfrm,"转发理由:不错哟。//@于海青:原生态乡村生活！  
原始用户: 衝鋒号角
转发内容: #凉山村民冲浪式耙田#四川凉山马头山村春耕耙田就像冲浪，原生态乡村生活！#宝藏星视频##v光计划# 衝鋒号角的微博视频  ",False,无,2021-06-16 17:17,无,0,0,0
KksyziXQs,https://weibo.cn/comment/KksyziXQs?uid=210106501&rl=0#cmtfrm,"转发理由:慢慢看。//@于海青:不错。  
原始用户: 教您懂点心计学
转发内容: 经典公开课：北京大学杨立华教授讲解庄子（完整版）时长2小时，马住慢慢看！  教您懂点心计学的微博视频  ",False,无,2021-06-16 17:16,无,0,1,0
KksyqnHO5,https://weibo.cn/comment/KksyqnHO5?uid=210106501&rl=0#cmtfrm,"转发理由:#活着就是为了摆渡#   
原始用户: 于海青
转发内容: #于海青[超话]# 在辽宁丹东中国人民志愿军纪念馆的场馆外边陈列的这些当年的飞机火车与武器，就是这些装备让中国人民志愿军在朝鲜战场上打出了中国人的精气神。#活着就是为了摆渡[超话]# 丹东·抗美援朝纪念馆 于海青的微博视频  ",False,无,2021-06-16 17:16,无,0,0,0
Kksym09Cn,https://weibo.cn/comment/Kksym09Cn?uid=210106501&rl=0#cmtfrm,"转发理由:步行就好。  
原始用户: 于海青
转发内容: #于海青[超话]# 南昌起义贺龙元帅指挥部，这个地方还是特别值得去走一走看一看，红色记忆深刻。当时起义分了三个指挥部，枪声一响，共同发力。这个地方离滕王阁也不远，步行就好。#活着就是为了摆渡[超话]# 南昌·贺龙指挥部旧址 于海青的微博视频  ",False,无,2021-06-16 17:16,无,0,0,0
KksygoeaV,https://weibo.cn/comment/KksygoeaV?uid=210106501&rl=0#cmtfrm,"转发理由:致敬。//@于海青:向英雄前辈致敬。  
原始用户: 人民日报
转发内容: #数风流人物#【#战斗英雄隐藏战功半个多世纪#】张富清在解放战争中九死一生，两次获得“战斗英雄”荣誉称号。1955年1月退役转业，张富清“封存”所有战功记忆，对子女也只字不提，没向组织提过任何要求。直到2018年底，国家开展退役军人信息登记，张富清隐藏半个多世纪的战功才得以被发现。  原图 ",False,无,2021-06-16 17:16,无,0,0,0
KksydoH4J,https://weibo.cn/comment/KksydoH4J?uid=210106501&rl=0#cmtfrm,"转发理由:厉害。//@于海青:中国的基建速度太快了。  
原始用户: 央视新闻
转发内容: 【开工！#金沙江乌东德水电站全部机组投产发电#】今天，中国第四、世界第七大水电站——金沙江乌东德水电站全部机组投产发电。该水电站大坝厚高比仅0.19，是目前世界上最薄的300米级特高拱坝。0.19的厚高比意味着什么？12台机组发电将提供多大电能？看↓（总台央视记者张伟 宋菀） 央视新闻的微博直播                     ",False,无,2021-06-16 17:16,无,0,0,0
KkhOyESyz,https://weibo.cn/comment/KkhOyESyz?uid=210106501&rl=0#cmtfrm,"转发理由:你被pau吗？//@于海青:恋爱里的pua要怎么界定。  
原始用户: 城南邮局
转发内容: #恋爱里的pua要怎么界定# 很多情侣的相处模式我们观众能第一眼看出不对劲，可是当事人往往是看不清的。  [组图共2张] 原图 ",False,无,2021-06-15 13:56,无,0,0,1
KkhOsc9a6,https://weibo.cn/comment/KkhOsc9a6?uid=210106501&rl=0#cmtfrm,"转发理由:#活着就是为了摆渡# //@于海青:你们也是这样吗？  
原始用户: 豆豆说
转发内容: #觉得自己停止在毕业那一年# 你们也是这样吗  #毕业季#  [组图共3张] 原图 ",False,无,2021-06-15 13:55,无,1,1,1
KkhOojoNz,https://weibo.cn/comment/KkhOojoNz?uid=210106501&rl=0#cmtfrm,"转发理由:你有快乐吗？//@于海青:买房后你感觉快乐吗？  
原始用户: 写手
转发内容: #买房后你感觉快乐吗#人间真实，太有带入感了。#青春恋一夏#  原图 ",False,无,2021-06-15 13:55,无,0,0,0
KkhOeiOHT,https://weibo.cn/comment/KkhOeiOHT?uid=210106501&rl=0#cmtfrm,"转发理由:还是要注意防护。//@于海青:这是好消息。  
原始用户: 广州日报
转发内容: 【#广州8个区域将有序解封#】广州市卫生健康委副主任陈斌表示：今天，以下街道（区域）对照解封条件已提出申请，经专业评估后，市防控办将按照相关程序实施有序解封：位于海珠区的瑞宝街南洲名苑小区、沙园街道中海橡园小区、滨江街道广州市轻工高级技工学校南校区；位于天河区的广汽大学五山校区、广州怡境景观设计有限公司（珠江新城）；位于白云区的广州市环境保护技术有限公司；位于黄埔区的广州白云山中一药业有限公司；位于番禺区的锦绣半岛东区。（广州日报•新花城记者 方晴 王燕）              原图                     ",False,无,2021-06-15 13:55,无,0,0,0
