微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgDHFEbZL,https://weibo.cn/comment/KgDHFEbZL?uid=1398835600&rl=0#cmtfrm,"转发理由://@今日甜分:“我毕生追求就是让所有人远离饥饿。”—袁隆平  
原始用户: 新华社
转发内容: 【#袁隆平逝世#】记者从中南大学湘雅医院获悉，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平，5月22日13点07分在湖南长沙逝世，享年91岁。袁隆平是我国研究与发展杂交水稻的开创者，也是世界上第一个成功利用水稻杂种优势的科学家，被誉为“杂交水稻之父”。直到今年年初，他还坚持在海南三亚南繁基地开展科研工作。              原图                     ",False,无,2021-05-22 14:18,iPhone 12 Pro,460,19,34
KgxM51a5g,https://weibo.cn/comment/KgxM51a5g?uid=1398835600&rl=0#cmtfrm,元朗西铁站今晚又有曱甴仔走出来。图片：网友  原图 ,True,无,2021-05-21 23:12,荣耀V30 PRO 5G,631,13,138
KgxIPsiFa,https://weibo.cn/comment/KgxIPsiFa?uid=1398835600&rl=0#cmtfrm,"转发理由://@shbarbiegirl:美国不就是一路靠着发各种战争财而走到现在的吗？就跟吸血鬼没啥两样！  
原始用户: 钢七连Unbreakable7
转发内容: #小七微评# 【巴以停火，美国摘桃？】巴勒斯坦与以色列宣布停火，中东局势趋于缓和。纠葛千年的矛盾，背后的恩恩怨怨非常复杂，可是美国抓住机会，来刷存在感是怎么回事  钢七连Unbreakable7的微博视频  ",False,无,2021-05-21 23:04,荣耀V30 PRO 5G,94,10,8
KgxCocw7w,https://weibo.cn/comment/KgxCocw7w?uid=1398835600&rl=0#cmtfrm,🙏  原图 ,True,无,2021-05-21 22:48,荣耀V30 PRO 5G,121,3,29
KgeFcrBuh,https://weibo.cn/comment/KgeFcrBuh?uid=1398835600&rl=0#cmtfrm,跟喜欢的人在一起才是真正的养生作者：林帝浣  [组图共12张] 原图 ,True,无,2021-05-19 22:33,iPhone 12 Pro,197,39,24
KfwMVfsCZ,https://weibo.cn/comment/KfwMVfsCZ?uid=1398835600&rl=0#cmtfrm,早上好～ 風中微塵的微博视频  ,True,无,2021-05-15 06:51,微博视频号,324,4,44
Kfo2Xscdo,https://weibo.cn/comment/Kfo2Xscdo?uid=1398835600&rl=0#cmtfrm,"转发理由://@初夏清音_:这次的101又解答了很多疑惑  
原始用户: 香港警察
转发内容: 【 警声直播 • 第二十九集 2021-05-13 】#警✅ 剧场##再说一次我宠你##爱护动物##事必要你讲##动物守护社区大使计划##警犬Sunny##警犬Zendar##交通意外案件呼吁##警队101分钟##踏浪奖章##香港警察长期服务奖章# 香港警察的微博视频  ",False,无,2021-05-14 08:36,iPhone 12 Pro,132,5,10
KfktliKZP,https://weibo.cn/comment/KfktliKZP?uid=1398835600&rl=0#cmtfrm,"转发理由://@dqc爱出者爱返:说事实，美国政客真的没有一点廉耻之心  
原始用户: 来点石锤
转发内容: 【美政客再对中国人权问题说三道四 #华春莹火力全开痛斥美政客非常可耻#】近日，美政客谈及冬奥会时称对中国""可憎的人权记录""不能视而不见。13日，外交部发言人华春莹“火力全开”，2分钟痛斥美方“非常可耻”，并表示如果来过新疆，会很羡慕在这个时代做一名中国人。#华春莹想给美国送世界上最大的镜子# 海客新闻的秒拍视频                     ",False,无,2021-05-13 23:30,iPhone 12 Pro,267,28,17
KffFV7WoO,https://weibo.cn/comment/KffFV7WoO?uid=1398835600&rl=0#cmtfrm,"转发理由://@Dorland:造谣木有时间成本，调查要，就有人利用时间差搞事情//@阿杰仔_JAY:很多疑问点都解释清楚了，80个小时仅够写出一份详细的调查报告，但是80个小时却够有些人做好计划煽动情绪做好组织飞往成都集合喊口号，这效率真是高啊  
原始用户: 新华社
转发内容: #新华社还原成都49中学生坠亡事件#【#还原成都49中学生坠亡事件#：关键监控有无缺失？坠楼是如何发生的？孩子为何走到这一步？】还原成都49中学生坠亡事件：关键监控有无缺失？坠楼是如何发生的？孩子为何走到这一步？  ",False,无,2021-05-13 11:17,iPhone 12 Pro,225,17,25
KfevKwUcW,https://weibo.cn/comment/KfevKwUcW?uid=1398835600&rl=0#cmtfrm,港独分子开始在境外利用49中事件带节奏，请大家务必保持冷靜，不要中了敌人的圈套。截图提供：香港网友  原图 ,True,无,2021-05-13 08:20,iPhone 12 Pro,1448,102,201
Kf85ED3bH,https://weibo.cn/comment/Kf85ED3bH?uid=1398835600&rl=0#cmtfrm,"转发理由://@努力减肥的梁先生:当年看电视的时候，都不知道流了多少泪～～～  
原始用户: 人民日报
转发内容: #汶川地震13周年#【13年了，你好吗？】“无论你在哪里，我都要找到你。”13年过去了，每当熟悉的旋律响起，我们总会想起那段记忆。生死不离，生生不息。汶川，我们永远不会忘记。#汶川记忆MV# #512# 人民日报的微博视频  ",False,无,2021-05-12 15:59,iPhone 12 Pro,143,13,6
Kf85lpDgD,https://weibo.cn/comment/Kf85lpDgD?uid=1398835600&rl=0#cmtfrm,"转发理由://@劉小犭里:辛苦了致敬白衣天使  
原始用户: 环球资讯
转发内容: 【#今天国际护士节#，发条微博，说一句：白衣天使，谢谢你！】一次又一次挺身而出，一次又一次救死扶伤。今天，向你们道一声：“辛苦了！”致敬！#护士节#  原图 ",False,无,2021-05-12 15:58,iPhone 12 Pro,68,2,1
Kf7FEqRjP,https://weibo.cn/comment/Kf7FEqRjP?uid=1398835600&rl=0#cmtfrm,"转发理由://@CVIPHIA_YCQ:请举报，封号  
原始用户: 天府事变
转发内容: 此公众号一直冒充我们写文章蹭热度，特此公告，此公众号并非我们运营，正向腾讯申诉中～ 爱中国，爱成都，希望大家面对一些舆情的时候要擦亮眼睛哦⊙∀⊙！  [组图共2张] 原图 ",False,无,2021-05-12 14:55,iPhone 12 Pro,159,16,21
KeRdz8tLM,https://weibo.cn/comment/KeRdz8tLM?uid=1398835600&rl=0#cmtfrm,"转发理由:急！ 轉發，讓更多人看到！  
原始用户: 喀喇昆仑卫士
转发内容: 【急！#边疆退伍军人急需AB型血小板#，坐标乌鲁木齐】陈剑钰，男，27岁，曾在新疆军区某工兵团服役，现不幸患上急性淋巴细胞白血病，目前急需AB型血小板。如果您是AB型血，期盼您与陈剑钰或其妻子吴茜联系（18209015885、15981716111）；如果您不符合献血条件，希望您转发扩散此条求助信息。#乌鲁木齐[超话]#         [组图共3张]      原图                     ",False,无,2021-05-10 21:02,iPhone 12 Pro,211,129,13
KeFbLDhSF,https://weibo.cn/comment/KeFbLDhSF?uid=1398835600&rl=0#cmtfrm,母親節快樂！  原图 ,True,无,2021-05-09 14:24,iPhone 12 Pro,351,1,31
KelQwbEdY,https://weibo.cn/comment/KelQwbEdY?uid=1398835600&rl=0#cmtfrm,"转发理由://@馒头不是吃的:有文化就是不一样//@令狐布冲:阿三你躲在角落算个G8啊  
原始用户: 乌合麒麟
转发内容: 发张老照片上次这帮家伙为了中国搞在一起还是1900年一百二十年了，还在做梦  原图 ",False,无,2021-05-07 13:10,iPhone 12 Pro,305,41,27
KdO0nEa9w,https://weibo.cn/comment/KdO0nEa9w?uid=1398835600&rl=0#cmtfrm,澳洲禁止9000名印裔澳洲居民從印度回國，違例者可能會被監禁5年。消息來源:網絡  原图 ,True,无,2021-05-03 23:01,iPhone 12 Pro,276,11,40
KdsXypNIR,https://weibo.cn/comment/KdsXypNIR?uid=1398835600&rl=0#cmtfrm,今天去了美领事館抗議。（有限聚令，所以只有四人出鏡）  原图 ,True,无,2021-05-01 17:26,iPhone 12 Pro,1144,13,75
Kdk0E4j88,https://weibo.cn/comment/Kdk0E4j88?uid=1398835600&rl=0#cmtfrm,"转发理由:我有辣麼胖嗎！  
原始用户: 花城咖
转发内容: 香港警嫂May 姐（@風中微塵  ）幸福游广州！见到街头警务室就很有安全感！  花城咖的微博视频  ",False,无,2021-04-30 18:39,iPhone 12 Pro,761,12,122
