微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
H1ZmWqsp8,https://weibo.cn/comment/H1ZmWqsp8?uid=575511357&rl=0#cmtfrm,[置顶]我发表了头条文章:《莒国故事之  《毋忘在莒》》 莒国故事之  《毋忘在莒》  ,True,无,2018-11-10 09:40,HUAWEI Mate 9,118,151,121
KkyEOnISo,https://weibo.cn/comment/KkyEOnISo?uid=575511357&rl=0#cmtfrm,#蔚蓝地图#实景。2021年06月17日08点，日照市，小雨，21℃，湿度93%，风力2级，风向西南风，空气质量良。 #自媒体环保联盟#  原图 ,True,无,2021-06-17 08:48,蔚蓝地图3,0,0,0
KkyDJmswA,https://weibo.cn/comment/KkyDJmswA?uid=575511357&rl=0#cmtfrm,"转发理由:#云南北移亚洲象群持续在易门县十街乡活动#6月15日18时至6月16日18时，北移象群向西北方向迂回迁移14.3公里，移动直线距离2.6公里，持续在易门县十街乡附近迂回活动。独象离群11天，位于象群正东方向，与象群直线距离19.7公里，持续在晋宁区双河乡活动，15头象均在监测范围内，人象平安。  
原始用户: 新华社
转发内容: 【#云南北移亚洲象群持续在易门县十街乡活动#】记者从云南北移亚洲象群安全防范工作省级指挥部了解到，6月15日18时至6月16日18时，北移象群向西北方向迂回迁移14.3公里，移动直线距离2.6公里，持续在易门县十街乡附近迂回活动。独象离群11天，位于象群正东方向，与象群直线距离19.7公里，持续在晋宁区双河乡活动，15头象均在监测范围内，人象平安。（记者孙敏、赵珮然、胡超）  新华社的微博视频                     ",False,无,2021-06-17 08:45,HUAWEI Mate 40 Pro,0,0,0
KkyDiu73r,https://weibo.cn/comment/KkyDiu73r?uid=575511357&rl=0#cmtfrm,"转发理由:#香港苹果日报总编辑罗伟光等被捕#据香港无线新闻报道，今晨七点左右，香港警方国安处拘捕壹传媒行政总裁张剑虹、周达权、《苹果日报》总编辑罗伟光、副社长陈沛敏及张志伟。据悉，被捕人士涉嫌违反香港国安法第29条“串谋勾结外国或境外势力危害国家安全罪”。  
原始用户: 人民日报
转发内容: 【#香港苹果日报总编辑罗伟光等被捕#】据香港无线新闻报道，今晨七点左右，香港警方国安处拘捕壹传媒行政总裁张剑虹、周达权、《苹果日报》总编辑罗伟光、副社长陈沛敏及张志伟。据悉，被捕人士涉嫌违反香港国安法第29条“串谋勾结外国或境外势力危害国家安全罪”。（人民日报记者陈颖）  原图 ",False,无,2021-06-17 08:44,HUAWEI Mate 40 Pro,0,0,0
KkyCTiLp4,https://weibo.cn/comment/KkyCTiLp4?uid=575511357&rl=0#cmtfrm,"转发理由:#航天员拎着的小箱子是什么#今早，#神舟十二航天员出征仪式#上，3名航天员手里都拎着小箱子。专家介绍，进舱之前，航天服需要通风，航天员手中提的小方箱子就是一个手持的小型便携通风装置，带电源和风扇，为航天服提供一定的通风量，来保证人体的热舒适性。  
原始用户: 央视新闻
转发内容: 【转存涨知识！#航天员拎着的小箱子是什么#】今早，#神舟十二航天员出征仪式#上，3名航天员手里都拎着小箱子。专家介绍，进舱之前，航天服需要通风，航天员手中提的小方箱子就是一个手持的小型便携通风装置，带电源和风扇，为航天服提供一定的通风量，来保证人体的热舒适性。 央视新闻的微博视频  ",False,无,2021-06-17 08:43,HUAWEI Mate 40 Pro,0,0,0
Kky81qNcE,https://weibo.cn/comment/Kky81qNcE?uid=575511357&rl=0#cmtfrm,"转发理由:#神舟十二航天员出征仪式#今日，神舟十二号载人飞行任务航天员乘组出征仪式，在酒泉卫星发射中心问天阁广场举行。6时32分，中国载人航天工程总指挥、空间站阶段飞行任务总指挥部总指挥长李尚福下达命令，聂海胜、刘伯明和汤洪波#3名航天员领命出征#！#神舟十二号载人飞船发射#  
原始用户: 央视新闻
转发内容: 【转发！一起加油！#神舟十二航天员出征仪式#】今日，神舟十二号载人飞行任务航天员乘组出征仪式，在酒泉卫星发射中心问天阁广场举行。6时32分，中国载人航天工程总指挥、空间站阶段飞行任务总指挥部总指挥长李尚福下达命令，聂海胜、刘伯明和汤洪波#3名航天员领命出征#！#神舟十二号载人飞船发射# 央视新闻的微博视频                     ",False,无,2021-06-17 07:28 ,HUAWEI Mate 40 Pro,1,0,0
Kky7PCD7w,https://weibo.cn/comment/Kky7PCD7w?uid=575511357&rl=0#cmtfrm,"转发理由:#广东新增本土确诊病例4例#6月16日0-24时，广东省新增4例本土确诊病例，均为广州报告。  
原始用户: 央视新闻
转发内容: 【#广东新增本土确诊病例4例#】6月16日0-24时，广东省新增4例本土确诊病例，均为广州报告。2021年6月17日广东省新冠肺炎疫情情况  原图 ",False,无,2021-06-17 07:27 ,HUAWEI Mate 40 Pro,0,0,0
KktXBettX,https://weibo.cn/comment/KktXBettX?uid=575511357&rl=0#cmtfrm,"转发理由:#台大教授说迫不及待要打祖国疫苗#15日，台湾大学教授苑举正发布一段视频称，在台湾有人用嘲讽的口气问他，“你这么爱大陆，怎么不去打疫苗呢？”他答到， “我这不就来了嘛” 。苑举正表示，自己想要打、迫不及待要打祖国的疫苗，在台湾不知什么时候才能打到这个等级的疫苗。#美丽中国我在行#  
原始用户: 人民日报
转发内容: 【#台大教授说迫不及待要打祖国疫苗#】15日，台湾大学教授苑举正发布一段视频称，在台湾有人用嘲讽的口气问他，“你这么爱大陆，怎么不去打疫苗呢？”他答到， “我这不就来了嘛” 。苑举正表示，自己想要打、迫不及待要打祖国的疫苗，在台湾不知什么时候才能打到这个等级的疫苗。海客新闻的秒拍视频  ",False,无,2021-06-16 20:51,HUAWEI Mate 40 Pro,0,0,1
KkryUdj0c,https://weibo.cn/comment/KkryUdj0c?uid=575511357&rl=0#cmtfrm,"转发理由:#自媒体环保联盟# //@公众环境马军://@蔚蓝地图:请数据超标企业作出公开说明。  
原始用户: PECC-YWJ
转发内容: 陕西省排污许可证企业监测信息发布平台上数据显示，陕西兴洲纺织科技有限公司    废水监测点1  氨氮  2021.6.13-6.14 疑似超标排放， 建议责任企业就环境数据疑似超标问题形成多方链接、构建信任，通过积极有效的方式作出主动说明，详见说明http://t.cn/A6tDv6Ec，我们会及时识别企业主动提交的环境信息；提请@宝鸡生态环境  核实为感，并请企业及时公开说明；同时提请@陕西生态环境 @生态环境部 予以关注。@蔚蓝地图 #蔚蓝地图# @绿色江南公众环境关注中心 @PECC-CB @PECC-YCY @PECC-QH         [组图共6张]      原图                     ",False,无,2021-06-16 14:45,HUAWEI Mate 40 Pro,1,0,2
KkryNsK7n,https://weibo.cn/comment/KkryNsK7n?uid=575511357&rl=0#cmtfrm,"转发理由://@公众环境马军:重峦叠嶂//@长安静思:环境优美  
原始用户: 长安卧龙V
转发内容: #指尖上的环保# 革命旧址薛家寨，蓝天碧水秀房河#蔚蓝地图#实景。2021年06月16日10点，西安市，小雨，20℃，湿度93%，风力5级，风向西北风，空气质量优。#新星V计划# 🌏山：薛家寨重峦叠嶂，密林如海，是当年陕甘边游击队一、三支队驻地；秀房河通过生态修复，水清岸净，环境优美，成为红色+绿色生态...全文 [组图共13张] 原图 ",False,无,2021-06-16 14:44,HUAWEI Mate 40 Pro,2,0,2
