微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgDQY9CKk,https://weibo.cn/comment/KgDQY9CKk?uid=1310263035&rl=0#cmtfrm,这几年一直被失败的情绪困扰，懈怠，消极逃避，少了老一辈那种强烈的使命感终究还是不行。舍我其谁，舍我其谁啊……  原图 ,True,无,2021-05-22 14:41,微博国际版,1,0,4
Kd0W5jzsX,https://weibo.cn/comment/Kd0W5jzsX?uid=1310263035&rl=0#cmtfrm,我去 什么情况 从动物中心回来 七点不到实验室人都走完了？！？别是病毒泄漏紧急撤离的吧不过鉴于大家杯子都洗了，热水壶也拔掉了，应该不是逃走的  原图 ,True,无,2021-04-28 18:05,微博国际版,0,0,3
KbsbUx1ut,https://weibo.cn/comment/KbsbUx1ut?uid=1310263035&rl=0#cmtfrm,"转发理由:首先吧，惹事的文章本身就是搞经济研究的文科生写的，不存在理科生对文科生的主观迫害。其次，文章探讨的也不是“文史”误国，而是跨越中等收入陷阱。文科生从事的也多半不是浪漫的研究、创作工作，而是法律、财会、金融等领域。导致分配制度过于紧凑固化，尤其是向既得利益者倾斜，工农业研发后劲不足  
原始用户: 严锋
转发内容: 一帮人又在搞文理之争了，无聊而且恶劣。文与理都很重要，都出过改天换地的人物。文理双修是教育的理想，但人各有志，特长和爱好各有不同，或擅于文史，或长于理工，各走专攻之路，也是互补之道。这些道理很难理解吗？  ",False,无,2021-04-18 11:48,微博国际版,0,0,0
KbkxSibDT,https://weibo.cn/comment/KbkxSibDT?uid=1310263035&rl=0#cmtfrm,"转发理由:草，突然歪头有点可爱//@赵老湿爱吃肉包: 痛痛痛//@愚子CiteMer: 哈哈哈哈哈哈哈//@你的负卿是我: 哈哈/@虾饺厨 :草//@康寧Collin :痛痛痛痛痛//@●へ●パンダ大佐:草唐突日语//@Nanjo折纸 : 草//@空无zero : 草有点可爱//@由良改二 :突然痛起来了//@当代优秀失败青年 : 突然痛起来了  
原始用户: 战略情报菌
转发内容: 一带、一带、一带，一、一，不好意思（来源朋友圈，很好奇为什么她不说母语？）#新星视频秀##plog日常集# 战略情报菌的微博视频  ",False,无,2021-04-17 16:20,微博 weibo.com,0,0,0
KahOPikcA,https://weibo.cn/comment/KahOPikcA?uid=1310263035&rl=0#cmtfrm,"转发理由:有点东西//@JaneMere: //@杨杨和夏季:回复@带社团上月球的串爆:原来有，是我没找到啊，转作者//@带社团上月球的串爆:作者微博：@平头哥ptg6  
原始用户: 土味街拍大赏
转发内容: 疯狂动物系列合辑，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈太可爱了太可爱了！！ 土味街拍大赏的微博视频  ",False,无,2021-04-10 19:33,微博 weibo.com,2,0,1
K9MqDlYCc,https://weibo.cn/comment/K9MqDlYCc?uid=1310263035&rl=0#cmtfrm,妈的……又把饭卡掉菜里了  原图 ,True,无,2021-04-07 11:38,微博国际版,1,0,2
K9najmQNT,https://weibo.cn/comment/K9najmQNT?uid=1310263035&rl=0#cmtfrm,"转发理由://@赵老湿爱吃肉包://@昊真的CP: //@不可燃物: //@-MIKIMILK-://@啃了个鸡://@城北盒: //@主要是改一个认不出是谁的名字 :从头笑到尾//@木岛主 ://@考古小队长 ://@翅膀喵养空凤 :不错不错//@维克多的植物眼 :哈哈哈哈哈他为什么可以说这么快？！//@cuilei2010 :又好笑又心酸  
原始用户: 安森垚asu
转发内容: 老营销，请停止对三星堆狂欢  安森垚asu的微博视频  ",False,无,2021-04-04 19:20,微博国际版,0,0,0
K8TXNA2cQ,https://weibo.cn/comment/K8TXNA2cQ?uid=1310263035&rl=0#cmtfrm,愚人节一整天都没看到个像样的段子，终于大家都变成了无聊的成年人……  ,True,无,2021-04-01 16:59,微博国际版,0,0,3
K4VgDsvUt,https://weibo.cn/comment/K4VgDsvUt?uid=1310263035&rl=0#cmtfrm,"转发理由:表现力是一种中性的技术指标，一旦掌握就能变成优秀的人，或者优秀的坏人╮(￣▽￣"")╭//@昵称是马甲家的大学生:。 查看图片 //@饼干姐:之前仪仗队小哥说他们要训练长时间不眨眼，因为有些阴间记者就要抓拍他们闭眼的样子，然后做一番文章。//@点子正:   
原始用户: 帝吧官微
转发内容: 当西方摄影记者发现一名正在执勤的中国武警后，骚扰了半天终于拍到想要的照片#双标狗#  [组图共9张] 原图 ",False,无,2021-03-06 12:57,微博国际版,0,0,0
K3YvFkCBn,https://weibo.cn/comment/K3YvFkCBn?uid=1310263035&rl=0#cmtfrm,"转发理由:如假包换的老铁//@JaneMere:哈哈哈哈哈哈哈//@洗洗球洗球球:哈哈哈哈这个还挺棒的//@就Just冰Ice:完蛋，不出一个月这个身体里就全说东北话了  
原始用户: 月刊勇者KuMa君
转发内容: CCTV今天的工作细胞中配，输血这一章节东北那旮沓来的红细胞拯救世界，太本地化了 月刊勇者KuMa君的微博视频  ",False,无,2021-02-28 07:22,微博国际版,0,0,0
