微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgXyeztFg,https://weibo.cn/comment/KgXyeztFg?uid=1642512402&rl=0#cmtfrm,【#女子晚上睡觉被眼镜蛇吵醒# 消防从床头靠背抓出一条大蛇】 5月22日晚上11点过，四川巴中市巴州区居民韩大姐在家中休息时，突然被一阵奇怪的呼噜声音给吵醒了，韩大姐推了推丈夫，这才发现呼噜声不是丈夫发出的，声音是从床头的靠背里传出。韩大姐用手试探，突然意识到床头靠背里可能有蛇在里面。夫妻俩顿时吓得睡意全无，随即拨打119报警求援。 @红星视频 红星视频的微博视频                                 ,True,无,2021-05-24 16:50 ,微博视频号,278,28,77
KgXqcoGZV,https://weibo.cn/comment/KgXqcoGZV?uid=1642512402&rl=0#cmtfrm,【#辣条一哥卫龙上市#：一根辣条如何撑起700亿估值？】曾几何时，辣条是无数小朋友魂牵梦萦的神级美食。如今，孩子们心目中的“人间美味”——“辣条一哥”卫龙辣条要上市了。近日，卫龙正式向港交所提交招股书，2020年销售收入超过40亿元，目前估值高达700亿元。辣条为卫龙带来了巨额利润，但过度依赖辣条业务也成为卫龙的风险来源——一旦辣条出现危机，公司将会陷入巨大的危机当中。中国食品产业分析师朱丹蓬认为，卫龙未来若只依赖辣条单一产品风险很高，需要进行“五多”战略布局，即多品牌、多品类、多场景、多渠道、多消费人群的布局，这样它的整个经营风险才会更低，护城河才会更宽更深。 “辣条一哥”卫龙上市：一根辣条如何撑起700亿估值？                                 ,True,无,2021-05-24 16:30 ,微博 weibo.com,95,19,33
KgXkBbuI2,https://weibo.cn/comment/KgXkBbuI2?uid=1642512402&rl=0#cmtfrm,【#为何基金从业考试如此火爆#】#周刊君调查# 近日，#基金从业考试再被挤爆#，基金从业考热情居高不下。有网友认为，市场监管要求专业的基金从业人员；也有网友表示，基金行业释放了更多的就业机会；还有网友指出，居民对基金理财产品的需求增大。为啥基金从业考试如此火爆？ 为啥基金从业考试如此火爆？  ,True,无,2021-05-24 16:16 ,微博 weibo.com,668,9,21
KgXkidt00,https://weibo.cn/comment/KgXkidt00?uid=1642512402&rl=0#cmtfrm,【#官方回应重播马拉松开幕式#：播出前一天自动设置，忘记取消】5月22日，由甘肃白银市委、市政府主办，景泰县承办的第四届黄河石林山地马拉松百公里越野赛在进行约4小时后，突遭极端天气，并造成21名参赛选手遇难。白银广播电视台相关工作人员回复称，重播画面是前一天自动设置的，设置时工作人员尚未获悉发生了这一事故（极端天气诱发运动员身亡），事故发生后，几乎所有骨干和工作人员都前往景泰现场，忘取消重播设置，导致播出事故发生。“目前上面也已就此介入调查了，这是个教训。”上述工作人员表示。@红星视频  红星视频的微博视频                                 ,True,无,2021-05-24 16:15 ,微博视频号,111,7,37
KgXaH9yIq,https://weibo.cn/comment/KgXaH9yIq?uid=1642512402&rl=0#cmtfrm,【#老人坚持5年每天给瘫痪妻子送花#】5月20日，四川泸州83岁大爷晏利通和过去五年每天一样，到康养中心为老伴王映昉送花、按摩身体、献上额吻......5年前，王映昉脑梗后遗症致身体瘫痪失能，类似植物人。老人说：“她听不见，但我得做到”。网友：这样的爱情太浪漫了。@红星视频 红星视频的微博视频  ,True,无,2021-05-24 15:52 ,微博视频号,165,12,26
KgX3qfmDk,https://weibo.cn/comment/KgX3qfmDk?uid=1642512402&rl=0#cmtfrm,【liù ān还是lù ān？#独家还原六安读音审定#，应考虑语言是人民大众的】近日来，安徽这轮新冠疫情让六安这座城市一夜成名，也让网友们就六安的读音该读liù还是lù，吵翻了天。央视主播们念“liù ān”的唯一依据，是最新版《新华字典》《现代汉语词典》中，“六”字只有“liù”的读音。 两本字典都由中国社会科学院语言研究所编纂。该所研究员、国家语委委托的新一轮普通话异读词审音表修订课题组成员刘祥柏认为，liù和lù是口语和书面语的区别，好比“熟（shóu）透了”和“熟（shú）悉”。这两种读音在语音发展过程中此消彼长，使用lù这一读音的地方越来越少，因而被删去。 关于地名究竟应该怎么读，国内一位不愿具名的语言学家对@中国新闻周刊 说，语言的规范使用是学术性问题，但学术性只是参考的一个标准，并非唯一标准。“语言归根结底是人民大众的语言，不是语言学家的语言，如果脱离了当下实际，规范也没有太大意义。” 《咬文嚼字》杂志主编黄安靖对@中国新闻周刊 说，辞书应反映语言客观实际，没有资格轻易取消一个音。“绝大多数当地人乃至全国很多其他地方民众都会读‘lù’”。央视主播以《现代汉语词典》为依据，本身也是值得商榷。 liù ān还是lù ān？独家还原六安读音审定，应考虑语言是人民大众的                                 ,True,无,2021-05-24 15:34 ,微博 weibo.com,234,30,83
KgWVVlfXX,https://weibo.cn/comment/KgWVVlfXX?uid=1642512402&rl=0#cmtfrm,【#61岁农民背龙凤胎外孙送别袁老#：他不但是杂交水稻之父，更是我们农民的“父亲” 】5月23日下午，在长沙明阳山殡仪馆现场，一对在竹筐里的双胞胎格外引人注目。背着其中一个竹筐的老人，是来自湖南沅陵的61岁刘老太，在昨天听到袁隆平院士去世的消息之后，就马上让女儿女婿陪着自己一起，带上龙凤胎外孙，驱车近400公里赶来长沙。刘老太说：“他是我们的恩人，我们是农民，靠种庄稼吃饭的...”说着，刘老太声音有些哽咽，“他不但是杂交水稻之父，更是我们农民的‘父亲’。”所以，就算是远隔千里也要亲自来送别袁老。 （广州日报）广州日报的微博视频                                 ,True,无,2021-05-24 15:15 ,微博视频号,412,31,19
KgWNyulVe,https://weibo.cn/comment/KgWNyulVe?uid=1642512402&rl=0#cmtfrm,【#河北一中学发生砍人事件#：有学生受伤，砍人者疑有精神病】5月24日，河北沧州。任丘市一中学发生砍人事件，一男子被警方当场带走。视频中，一名学生身穿校服倒地，身旁有血迹。24日，漩涡视频从当地警方获悉，砍人者已被警方带走，疑似有精神病。目前，案件正在处理中，具体待官方通报。@漩涡视频 http://t.cn/A6VMLyhb                                 ,True,无,2021-05-24 14:55 ,微博视频号,465,44,108
KgWFrib6h,https://weibo.cn/comment/KgWFrib6h?uid=1642512402&rl=0#cmtfrm,【#16岁男孩抽电子烟后出现幻觉#】杭州的小辉（化名），今年16岁。前段时间，他第一次抽电子烟。抽了没多久，小辉开始自言自语，“你们谁呀？别过来！你们肯定是来害我的！”医生发现小辉心率高达139次/分，人也显得很狂躁，总想着要“逃离”抢救室，嘴里不停喊着“别害我！求求你不要害我！” 急诊科主任王赛英提醒，青少年尽量少接触电子烟，避免不必要的隐患。@都市快报 都市快报的微博视频                                 ,True,无,2021-05-24 14:35 ,微博视频号,210,20,60
KgWAhwvz7,https://weibo.cn/comment/KgWAhwvz7?uid=1642512402&rl=0#cmtfrm,【#没有归途的马拉松#，#亲历者讲述白银夺命越野赛#】5月22日，也被称为“中国跑圈最黑暗的一天”。选手高爽在“流落南方”公众号上发文，自述了当天的经历：滞留在山上的选手情况各异，有人失温后导致情况更严重，有人找到避风处抱团取暖，还有人GPS位置数小时未移动过，且部分人电话无信号，无法取得联系。多名选手提到，这次事故也是给越野跑圈敲响警钟，甚至影响接下来各地越野赛的举办。 在返回南方的途中，张力还是感觉恍恍惚惚。他告诉@中国新闻周刊 ，虽然他没有遭遇意外，但这次事故已给他造成心理障碍。 在报名比赛时，张力妻子担心夜跑危险，本就不同意他参加。如今，越野跑差点成了夺命赛，妻子又打来电话“责难”，他只好拿着电话保证，以后再不搞越野赛了。 “意外结果带来的冲击远大于身体上的不适。”他这样说。#马拉松事故里去世的残运会冠军#没有归途的马拉松，亲历者讲述白银“夺命”越野赛                                 ,True,无,2021-05-24 14:22,无,1987,107,126
KgWtj19G2,https://weibo.cn/comment/KgWtj19G2?uid=1642512402&rl=0#cmtfrm,【#同事含泪讲述袁老遗愿#：希望为中国增加1亿亩良田，多养活8千万人口】5月24日，湖南长沙。在#袁隆平遗体送别仪式#现场，青岛海水稻研究中心副主任张国栋含泪讲述袁老遗愿：希望为中国增加1亿亩良田，多养活8千万人口。@四川观察 四川观察的微博视频  ,True,无,2021-05-24 14:05 ,微博视频号,229,18,12
KgWjwgMt4,https://weibo.cn/comment/KgWjwgMt4?uid=1642512402&rl=0#cmtfrm,#甘肃山地马拉松受伤选手讲述经历#【#甘肃山地马拉松参赛者咬舌头保持清醒#】#甘肃山地马拉松事故共致21人遇难#。有参赛选手回忆，害怕救援队不能及时发现自己，尝试用各种方式让自己保持清醒，先是掐自己，后面掐不动了就咬舌头、咬嘴唇、拿头撞手。“一定要见到我的家人。” @央视新闻 央视新闻的微博视频                                 ,True,无,2021-05-24 13:41 ,微博视频号,100,14,17
KgWbJtYgM,https://weibo.cn/comment/KgWbJtYgM?uid=1642512402&rl=0#cmtfrm,【袁隆平同志遗体送别仪式举行 #袁隆平家属以书面形式致答谢辞#】5月24日上午，“杂交水稻之父”“共和国勋章”获得者、“改革先锋”称号获得者、中国工程院院士袁隆平遗体送别仪式在长沙市明阳山殡仪馆举行。袁隆平同志家属在告别仪式后以书面形式致答谢辞。答谢辞全文如下：        尊敬的领导、各位亲友、各位来宾：　　2021年5月22日，我们敬爱的父亲带着造福世界的梦想和对杂交水稻事业的无限依恋，不幸与世长辞了。他的去世，让我们感到万分悲痛。　　今天，各位领导，各位亲朋好友在百忙之中前来参加家父的追悼会，在此，我谨代表家属对各位的到来表示衷心的感谢！　　家父病重期间，中央领导及相关部委领导同志，湖南省委、省政府、省政协及省保健委等相关部门的领导同志给予了极大的关心和厚爱，多次前往医院看望我的父亲。家父逝世后，习近平总书记对家属给予了亲切慰问，省委、省政府、省政协对他的后事给予了具体周到的安排，家乡九江市委、市政府，德安县委、县政府领导专程前来慰问吊唁。作为家属，我们心存感激，表示衷心的感谢。　　在这里，我还要特别感谢在家父生病期间，给予家父精益求精的治疗和亲人般护理关怀的301医院及湘雅医院的领导和全体医护人员，是你们艰辛的努力与付出，使父亲在生命的最后阶段免受痛苦。　　家父年轻时就树立了“让天下百姓吃饱吃好”的梦想，并积极践行“发展杂交水稻，造福世界人民”的理想。在他职业生涯中，党和政府对于杂交水稻事业给予了高度的关心和支持，通过各级领导和全体同仁的共同努力，才使得父亲的“禾下乘凉梦”逐步变成现实。杂交水稻的国际推广，也得到相关国家、国际组织的密切配合和支持，父亲的“杂交水稻覆盖全球梦”也正在初步实现。父亲的艰辛付出得到了党和国家以及国际社会的高度认可，由此获得共和国勋章以及三十多项国际国内大奖，在此我要对大家的通力合作表示感谢。　　家父去世后，社会各界自发组织悼念活动，我们切实感受到了大家对父亲的敬重与爱戴，在此表示衷心的感谢。　　家父在湖南农科院、湖南杂交水稻研究中心及安江农校工作期间，单位领导及同事也给予了默默的付出和倾力支持，使得父亲能够全身心的投身于杂交水稻的研究工作中。在此向他们表示深深的感谢。　　家父生前，对我们子女及孙辈关爱倍(备)至，他踏实做人，勤恳做事，使我们耳濡目染，受益终身。敬爱的父亲，您放心的走吧，我们会竭尽全力孝顺好母亲，培养好后辈，以此来回报父母的养育之恩，并用我们的行动，回报社会。　　家父走了，我们要化悲痛为力量，践行家父的理想。秉承您“发展杂交水稻，造福世界人民”的遗愿，砥砺前行，绝不辜负您的期望。　　再次叩谢各位领导，各位亲朋好友及来宾。袁隆平同志家属2021年5月24日             [组图共3张]      原图                             ,True,无,2021-05-24 13:21,无,311,34,25
KgW35sD62,https://weibo.cn/comment/KgW35sD62?uid=1642512402&rl=0#cmtfrm,【#央视主播问甘肃山地马拉松悲剧何以发生#】刚强：#甘肃山地马拉松事故共致21人遇难#，实在令人痛心。事故中，极端天气来得突然，但赛事举办地是高海拔地区，地况复杂，本就有可能出现极端天气。这一点，组织方想到了吗？此前平安举办的几次赛事，是否让人放松了警惕？安全这根弦，一时一刻都松不得。任何比赛的终点都不是完赛，而是安全回家！央视新闻的微博视频                                 ,True,无,2021-05-24 13:00 ,微博视频号,109,11,22
KgW0guw4R,https://weibo.cn/comment/KgW0guw4R?uid=1642512402&rl=0#cmtfrm,【父爱如山！#老父亲带百斤特产坐30小时车看女儿#】5月21日，福建厦门，邓女士70岁的父亲坐30小时大巴，从四川赶到厦门看她。还带来菜籽油、大米、花生鸡蛋等百斤特产。邓女士表示，看到父亲带这么多东西来很心疼，之前还带过更多，但也是父亲表达爱的一种方式。@漩涡视频 漩涡视频的微博视频  ,True,无,2021-05-24 12:53 ,微博视频号,477,42,50
KgVQXbBkz,https://weibo.cn/comment/KgVQXbBkz?uid=1642512402&rl=0#cmtfrm,"#袁隆平离世前家人唱我的祖国#【家人在病床前不断唱着袁老喜欢听的歌：“他走得很安详，是笑着走的。”】袁隆平离世前：家人唱《我的祖国》,血压和心率一度回升。家人说，“他走得很安详,是笑着走的。” @新华每日电讯（视频@参考消息）参考消息的微博视频  ",True,无,2021-05-24 12:30 ,微博视频号,554,60,45
KgVE2lda4,https://weibo.cn/comment/KgVE2lda4?uid=1642512402&rl=0#cmtfrm,【#救6名越野赛选手牧羊人发声#：当地经常有极端天气，救人是件平凡事】5月24日，甘肃白银。22日，甘肃一山地马拉松赛遭遇极端天气，致21名参赛人员遇难。事发时，当地一位名叫朱克铭的牧羊人，连救6名参赛选手。24日，朱克铭称，当时刮风下雨带冰雹，山上还有烟雾，能见度不足20米，当地经常出现这种极端天气。朱克铭认为，他救人是很平凡的事，只是遇上了，像常人一样伸出援手。@漩涡视频 漩涡视频的微博视频                                 ,True,无,2021-05-24 11:58 ,微博视频号,473,23,48
KgVzDgWmp,https://weibo.cn/comment/KgVzDgWmp?uid=1642512402&rl=0#cmtfrm,【东京电力公司承认#福岛核废物集装箱发生泄漏#】前天，东电在给日本原子能监管机构的一份报告中承认，此前在核电站室外地面上发现的凝胶状物体经过分析，确认是泄漏的放射性废弃物，辐射量达到每小时13毫西弗。东京电力公司称，由于保管废弃物的集装箱发生腐蚀，积存在内部的水、以及树脂管线等具有放射性的废弃物从箱内掉落到地面上，混合后形成了这种凝胶状物体。东电表示，目前已经把发现的类似物质全部收集起来并再次封存。但由于凝胶状物体附近的排水沟曾经有警报提示放射性物质浓度升高，所以外泄的一部分放射性废弃物很可能已经随雨水流入了附近港湾。（央视网）央视网快看的微博视频                                 ,True,无,2021-05-24 11:48 ,微博视频号,89,20,24
KgVuNqVRo,https://weibo.cn/comment/KgVuNqVRo?uid=1642512402&rl=0#cmtfrm,【现场视频曝光！#意大利缆车轿厢坠落致14死#1重伤】当地时间5月23日，意大利北部皮埃蒙特大区斯特雷萨发生缆车轿厢坠落事故，导致14人死亡、1人重伤。当天完成搜救工作后，意大利国家高山及洞穴救援队公布，现场最终发现13具遗体。2名重伤儿童被紧急送往皮埃蒙特大区首府都灵的医院，但其中一人经抢救不治身亡。@央视新闻（视频@环视频）环视频的微博视频                                 ,True,无,2021-05-24 11:36 ,微博视频号,65,8,18
KgVqzjNlq,https://weibo.cn/comment/KgVqzjNlq?uid=1642512402&rl=0#cmtfrm,【粒粒皆辛苦！#教官当面吃掉学生的剩饭#】5月21日，河北三河，雷老师在学校午餐时间拍下令人触动的一幕：有学生打饭打多了，没有吃完。驻校教官见状便接过学生的餐盘，把剩下的饭菜吃完了，想用实际行动告诉学生们珍惜每一粒粮食，学会不浪费。@江苏新闻 江苏新闻的微博视频   ,True,无,2021-05-24 11:25 ,微博视频号,715,35,113
