微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgLiqkJ4V,https://weibo.cn/comment/KgLiqkJ4V?uid=1400147553&rl=0#cmtfrm,"转发理由:各种特写镜头给到耳环项链戒指美甲，是觉得这些亮晶晶的东西跟这个案子关系比较大吗。//@汗青微博: 评论里在热烈讨论小姐姐好看以及妆容//@开水族馆的生物男:没记错的话二手车市场应该有押金的，限期把车归还不然就扣钱呗，至于无良车商，跟盗卖的前男友狗咬狗去  
原始用户: 1818黄金眼
转发内容: 【#车子借给前男友被卖掉# 二手车商是知情的？】杭州的小陈有一辆红旗轿车，她说前段时间前男友向她借车，可最后她发现车子被前男友卖掉了。自己名下的车子，别人怎么卖得掉呢？二手车商说，卖是卖了，但没有过户。小陈的前男友说，自己手头紧，想周转一下，车子是谁的，二手车商心知肚明。 1818黄金眼的微博视频                     ",False,无,2021-05-23 09:38,微博 weibo.com,1,2,1
KgKYujfXu,https://weibo.cn/comment/KgKYujfXu?uid=1400147553&rl=0#cmtfrm,"转发理由:  
原始用户: 新华社
转发内容: #甘肃山地马拉松16名参赛选手遇难#【#甘肃景泰一马拉松百公里越野赛已发现16人遇难#】记者从黄河石林山地马拉松百公里越野赛失联救援指挥部获悉，22日上午在甘肃省白银市景泰县黄河石林景区举行的黄河石林山地马拉松百公里越野赛遭遇极端天气，截至23日3时，已发现16人遇难，还有5人失联正在救援中。　　据指挥部介绍，当天中午1点左右，百公里越野赛高海拔赛段20公里至31公里处，受突变极端天气影响，局地出现冰雹、冻雨、大风等灾害性天气，气温骤降，参赛人员出现身体不适、失温等情况，部分参赛人员失联，比赛停止。当地马上组织多方力量搜救失联人员。　　接到当地报告后，甘肃省委、省政府第一时间召开专题会议，立即启动应急预案，成立失联救援指挥部并组织救援力量700余人投入搜救。由于赛段内地形地貌复杂，夜间气温再度下降，搜救难度较大。截至23日3时，151名参赛人员已经确认安全，其中轻伤5人在医院救治，情况稳定。16名参赛人员找到时已失去生命体征，另有5人仍在进一步搜救中。　　据介绍，该赛事由白银市委、市政府主办，景泰县承办，具体赛事运营由甘肃晟景体育文化发展有限公司负责，共计172人参与百公里越野赛。（记者郭刚、李杰、范培珅）              原图                     ",False,无,2021-05-23 08:49,HUAWEI Mate30 Pro 5G,0,0,1
KgKM7v3Ak,https://weibo.cn/comment/KgKM7v3Ak?uid=1400147553&rl=0#cmtfrm,"转发理由:初中以下60%，大专以上20%，怪不得，越来越那啥。  
原始用户: 知中ZHICHINA
转发内容: 中国网民学历比例 2000-2020  原图 ",False,无,2021-05-23 08:18,HUAWEI Mate30 Pro 5G,2,8,3
KgGOE9TTw,https://weibo.cn/comment/KgGOE9TTw?uid=1400147553&rl=0#cmtfrm,"转发理由:确定不是P的吗。。。//@阿三记录: //@字士:小时候玩过街机游戏也知道国士无双啊。//@广州城堡堡主 :晕，你说某些明星文化水平低也就算了，报社都犯这种错误真不应该啊！//@刚上海闲话额上海宁 :要死了，青年报，同济都文盲啊  
原始用户: 饭圈发电机
转发内容: 我拳头硬了，国士无双四个字很难辨认吗打成国土无双的人到底在想什么  [组图共16张] 原图 ",False,无,2021-05-22 22:13,微博 weibo.com,4,7,6
KgGfgqUC7,https://weibo.cn/comment/KgGfgqUC7?uid=1400147553&rl=0#cmtfrm,"转发理由:咏春也要上地面技吗。。。//@司令本V: 这是比武还是斗殴？？//@梅大师飞越美中:看不懂  
原始用户: 综艺视频咖
转发内容: 咏春两派传人切磋，现场火药味十足，什么水平？ #综艺视频咖[超话]##搞笑# 综艺视频咖的微博视频  ",False,无,2021-05-22 20:46,微博 weibo.com,0,96,7
KgG8G4T0O,https://weibo.cn/comment/KgG8G4T0O?uid=1400147553&rl=0#cmtfrm,"转发理由:呵呵。//@司令本V: 无语…//@翘屁嫩喵呜:疯了吗  
原始用户: 司天钦Gosta
转发内容: 有病  原图 ",False,无,2021-05-22 20:30,微博 weibo.com,8,36,3
KgDVVxFMB,https://weibo.cn/comment/KgDVVxFMB?uid=1400147553&rl=0#cmtfrm,"转发理由:一路走好。🙏🙏🙏//@梁冬微博: 🙏🙏🙏  
原始用户: 凯雷
转发内容: 13:05分，肝胆外科之父吴孟超院士仙去……13:07分，杂交水稻之父袁隆平院士仙去…… #吴孟超逝世# #袁隆平逝世#  [组图共2张] 原图 ",False,无,2021-05-22 14:53,微博 weibo.com,7,41,3
KgDkih3Tq,https://weibo.cn/comment/KgDkih3Tq?uid=1400147553&rl=0#cmtfrm,"转发理由:就像是成心要杀人一样。//@哑巴:天啊！！  
原始用户: 大连成
转发内容: #大连劳动公园车祸#【#大连劳动公园门前一车撞飞多人# 疑事发一幕】22日12时，网友爆料，大连劳动公园门前突发一起严重交通事故，一车猛烈撞击多人，致多人倒地受伤，伤情具体情况不明。目前，交警已经封锁事发路段，120正在施救，具体事故原因待官方公布。祈求平安！ 严惩肇事者！！！！！ 大连·劳动公园 大连·劳动公园         [组图共2张]      原图                     ",False,无,2021-05-22 13:20,HUAWEI Mate30 Pro 5G,1,7,10
KgCd6kUON,https://weibo.cn/comment/KgCd6kUON?uid=1400147553&rl=0#cmtfrm,"转发理由://@张老弛: 转发微博  
原始用户: 盾乙
转发内容: 16-17卋紀，印度莫臥兒時期帝王專屬的超奢華刻有波斯銘文的六稜杯，由整塊祖母綠剜刻而成，重252克拉。  原图 ",False,无,2021-05-22 10:30,微博 weibo.com,0,1,1
KgC52lrVn,https://weibo.cn/comment/KgC52lrVn?uid=1400147553&rl=0#cmtfrm,"转发理由:如果不是编的，，，要点碧莲吧，绑架者，以及起哄者。  
原始用户: 经典名场面bot
转发内容: #拒绝道德绑架式表白#这种街头表白真的太尴尬了女孩子白眼都要翻到天上去了 经典名场面bot的微博视频  ",False,无,2021-05-22 10:10,微博 weibo.com,2,4,3
KgBPGAKVv,https://weibo.cn/comment/KgBPGAKVv?uid=1400147553&rl=0#cmtfrm,"转发理由:祈祷平安。🙏🙏🙏  
原始用户: 新华社
转发内容: 【#青海发生7.4级地震#】中国地震台网正式测定：05月22日02时04分在青海果洛州玛多县（北纬34.59度，东经98.34度）发生7.4级地震，震源深度17千米。#青海玛多发生7.4级地震#  原图 ",False,无,2021-05-22 09:32,HUAWEI Mate30 Pro 5G,0,2,0
Kgy531lhe,https://weibo.cn/comment/Kgy531lhe?uid=1400147553&rl=0#cmtfrm,"转发理由:也请救援人员注意安全，小心防备余震。//@司令本V: 转发下，愿平安。🙏🙏  
原始用户: 大理发布
转发内容: 紧急倡议2021年5月21日，漾濞县发生6.4级地震及多次余震，目前各方应急救援力量正赶往灾区，请广大驾驶员就近找空旷地方停车，让出应急车道，以保障应急救援车辆快速赶往灾区。大理州人民政府新闻办公室2021年5月21日  ",False,无,2021-05-21 23:59,微博 weibo.com,0,0,0
KgxQsexX9,https://weibo.cn/comment/KgxQsexX9?uid=1400147553&rl=0#cmtfrm,"转发理由:很少看到这么正点的段子哈哈哈。而且口音也很正，疯狂石头里要有这么正该多好。//@山城诗客: 好日白。//@厦门煮酒:太污，1 分钟后不能看。//@有个梨UGlee:吐血了//@梧桐馆的厨子老徐:哈哈哈哈哈哈哈  
原始用户: 冷笑话药丸君
转发内容: #搞笑连连看#男人可以没车，可以没房，但.... 冷笑话药丸君的微博视频  ",False,无,2021-05-21 23:23,微博 weibo.com,11,34,5
KgxM2h20I,https://weibo.cn/comment/KgxM2h20I?uid=1400147553&rl=0#cmtfrm,"转发理由:永生者🙏🙏🙏 //@山城诗客:🙏🙏🙏//@尼克安闲://@杨铭珏Nana:  
原始用户: 中国妇女报
转发内容: 【致敬！特殊的“陪伴”！#医学伉俪捐献遗体制成骨架教学标本#】云南昆明，李秉权教授和胡素秋教授夫妇分别于2005年与2015年双双将遗体捐献给了昆明医科大学。如今，生前恩爱的夫妻二人骨架并肩而立在母校的生命科学馆中，两位老人用一种特殊的方式永远相伴，延续着一生热爱的医学事业。#520# @梨视频 梨视频的微博视频                     ",False,无,2021-05-21 23:12,HUAWEI Mate30 Pro 5G,4,3,4
Kgxsq6PLM,https://weibo.cn/comment/Kgxsq6PLM?uid=1400147553&rl=0#cmtfrm,"转发理由:对易知难这张照片印象太深了。//@付士山:【老去的不再年轻，远去的不会回来】“那时我们有梦，如今都是梦破碎的声音。”那个时代有舒婷、北岛、谢烨、顾城、江河、海子，有三毛、路遥、史铁生、莫言、姜文、张艺谋、崔健……那个时代的人是幸福的！但它已经真的结束了  
原始用户: 微诗刊
转发内容: 【那个时代结束了，她不会回来了】时间来到80年代末90年代初，海子、顾城相继离世，北岛远赴国外，芒克改行画画，才貌双全的易知难，点燃了手里的烟……他们是从同一年代走来的同路人，这种情谊不可替代，让人眼眶温热。八十年代的人们在新旧嬗替中的种种面容，构成一部宏大的叙事，时间缝隙中的清白脸庞，有的已面目全非，有的依然清澈。多年之后，北岛写下那段著名的诗句：“那时我们有梦，关于文学，关于爱情，关于穿越世界的旅行。如今我们深夜饮酒，杯子碰到一起，都是梦破碎的声音。”曾经年轻的生命如今已是白发苍苍，他们凝望着无需言语的古柏，才得知人生的伤痛是如何不足为道。那些贫瘠的山河愈发荒凉，时代变幻，如此纯粹的日子再也回不去了。诗人已经死去，诗歌逐渐腐烂。那些有血有肉的过往，成为记忆，逐渐被画上休止符，他们是归来的异乡人。玻璃晴朗，橘子辉煌。老去的不再年轻，远去的不会回来。那个时代，结束了。  那个时代结束了，她不会回来了                     ",False,无,2021-05-21 22:24,HUAWEI Mate30 Pro 5G,14,17,6
Kgxkeqg2E,https://weibo.cn/comment/Kgxkeqg2E?uid=1400147553&rl=0#cmtfrm,"转发理由:又来了一次，6.4级。。。🙏🙏🙏 //@洛兵: 刚刚发生了5.6级。当地的朋友多加小心。。。  
原始用户: 都市时报
转发内容: #专家分析漾濞2天17起地震#【云南地震台#专家称漾濞不太可能发生5级以上地震#】从5月18日18时49分开始，到20日16时，云南地震台共记录到在大理漾濞发生2.0级（含2.0级）以上地震13次，其中2.0-2.9级7次，3.0-3.9级4次，4.0-4.9级2次，最大震级为5月19日20时05分的4.4级。云南地震台首席专家、研究员付虹说，这些地震都发生在维西—乔后断裂上，属于同一个震源区发生的同一个序列的地震。这个地震序列里最大和次大地震的震级差只有0.2级，小于0.6级，而且还有多个3级地震发生，因此构成了震群型地震活动。滇西地区洱源、漾濞一带历史上就有4级地震震群活动，如漾濞2002年、2016年，洱源2007年、2009年、2016年和2021年3月，也都发生过类似的震群活动。根据历史地震震例统计，结合采用地震波资料对这次地震序列的动力学参数计算结果分析，初步判定该地震序列原地发生5级以上地震的可能性不大，但有感地震可能会持续活动一段时间。（开屏新闻）              原图                     ",False,无,2021-05-21 22:04,微博 weibo.com,0,4,1
