微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgTQ8c3Q2,https://weibo.cn/comment/KgTQ8c3Q2?uid=1406054250&rl=0#cmtfrm,"转发理由:明确标注是男，不错  
原始用户: 观察者网
转发内容: #山东一男子因侮辱袁隆平被行拘#【因侮辱袁隆平院士 山东日照一男子被警方行政拘留】今日（23日）从日照市公安部门获悉：2021年5月22日，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平逝世。某博主连续发布三条涉及袁隆平院士的侮辱性言论，该言论于当日13时54分发布，14时2分被博主自行删除，引发部分网民留言跟评，造成恶劣社会影响。经调查核实，发帖人贾某，为日照市某民办职业学校短期培训班学员。目前，贾某因违反《中华人民共和国治安管理处罚法》，被公安机关处以行政拘留五日。              原图                     ",False,无,2021-05-24 07:23 ,Android,0,0,0
KgO6I9xjV,https://weibo.cn/comment/KgO6I9xjV?uid=1406054250&rl=0#cmtfrm,"转发理由://@钻石大UVW://@当条咸鱼不香吗:同一天的新闻充满恶臭，轿车成精新闻标题不见男司机，肇事原因却能找到女人身上。隔壁杀妻案里，还有人能同情犯人，怪女人不知服软不退让。不用想了，侮辱袁老的18岁男微博账号一定是女，反正他们犯错，不管什么理由都能怪到女的头上来。  
原始用户: 萨娜娅1号
转发内容: #大连轿车撞人逃逸肇事者系报复社会# 这些从不关心被撞得支离破碎的死者，哪怕其中一位死者是成绩数一数二的高三学生，即将高考的清北苗子，却热衷于造谣甩锅给女人也要给变态杀人犯辩解的蛆会道歉吗？豆瓣原贴：大连车祸，编乎有人造谣说司机是被戴了绿帽子才报复社会的🤮|通告出来了，投资失败所以报复社会。  [组图共5张] 原图 ",False,无,2021-05-23 16:47,Android,0,0,0
KgNuAzjcZ,https://weibo.cn/comment/KgNuAzjcZ?uid=1406054250&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 爱思者Astra
转发内容: 【女人自证清白症候群】我发现z国有几大神经病，比如随母姓PTD症候群，一提随母姓，这帮人就跳脚，估计你要是告诉他，他是女人生的，他都能疯了。他看不起女人，想要从各个痕迹上抹杀了他跟女人之间的脐带关系，血脉关联，不惜漠视自然规律了。但是z文有个好处，就是有历史痕迹，比如这个姓字，分开来看，不就是女生俩字儿的合体，我都不用考古，我就能充分证明了，""姓""，全部来自于母亲，我们都是母姓人的后代，只不过被父权半路截了胡儿，既然如此，三十代还宗，不管任何时候，都可以半路截胡儿，再改回去。可惜这些人听不得这话，一听就跳脚儿。还有个神经病，女人自证清白症候群，这帮傻B动不动，就要证明女人比男人更清白有人造谣你出轨，像我，我都无所谓哒，我第一次看这个新闻，我都笑破了肚皮，结局确实很糟糕，那个被造谣的女人好像都丢了工作，但这也是她配合这游戏的结果啊，你造谣我出轨，我肯定不会落得她那个下场，因为我压根儿不去自证这清白。你说我是绿茶婊，我轻轻一笑，太高看我了吧，我可是黑茶婊，长得丑，心更黑。有本事你去报警，你跟警察叔叔讲，那里有个黑茶婊，你看警察叔叔抓不抓呗。他抓我，算你本事。你说我出轨，你去报警啊，你跟警察叔叔说，她出轨了。你看警察叔叔抓不抓我呗，只要警察不抓我，你说的不都是屁话，证明你嫉妒我日得好，日子好。我真的觉得莫名其妙，被裸照威胁跳楼的，被出轨谣言伤害名誉的，都有病，病名就叫女人自证清白症候群这些受害人的逻辑，本质也还是认为，女人不该出轨，不能裸照。真的出轨了，真的裸照了，都无所谓呢，还怕你造谣？M克尔裸照落到土耳其情报局手里了，m克尔自证清白去啦？人家连回应都不回应，为什么不需要默克尔回应，因为德国土壤完全接受，人人都有裸照，谁怕谁啊。当然了，如果你觉得你的肖像权被侵犯了，你可以去报警，这是另外一回事儿，但前提必须是，你不觉得出轨和裸照丢人啊。你们明白这个逻辑了吗？比如说，我的大头照，被某公司注册成商标了，我可以去控告他伤害了我的肖像权，但我不觉得我的大头照本身丢人，我也不需要自证清白，我更不会为此跳楼。即使我输了官司，我也不害臊，照样行走江湖呀。但为啥在出轨上，在裸照上，在性侵上，总是女人要自证清白，还得赢了官司才能活命，才有活路，这本身不是神经病，是什么啊。From#毛毛选# 旧文                     ",False,无,2021-05-23 15:13,Android,0,0,0
KgNrsr4hG,https://weibo.cn/comment/KgNrsr4hG?uid=1406054250&rl=0#cmtfrm,"转发理由:愿小编就撞上这种不标性别的司机嚯嚯  
原始用户: 柠柠每日吃瓜
转发内容: #大连轿车撞人逃逸肇事者系报复社会#轿车自己都能撞人了？说个男司机就那么难？  ",False,无,2021-05-23 15:05,Android,0,0,0
KgNrb1ee1,https://weibo.cn/comment/KgNrb1ee1?uid=1406054250&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 柠柠每日吃瓜
转发内容: #大连轿车撞人逃逸肇事者系报复社会#轿车自己都能撞人了？说个男司机就那么难？  ",False,无,2021-05-23 15:05,Android,0,0,0
KgNqHs4O9,https://weibo.cn/comment/KgNqHs4O9?uid=1406054250&rl=0#cmtfrm,"转发理由:让女儿对母亲有愧疚感，就是要从小就洗脑，对吧？还原谅了女儿  
原始用户: 春城晚报
转发内容: 【回家途中硬要买玩具 不料被大雨突袭3岁萌娃一路道歉：妈妈对不起！】近日，一段暖心的视频在社交网络热传，视频中一家人没有带伞，淋着大雨跑回家。3岁女童靠在爸爸的肩上，一直对着身后的妈妈道歉。妈妈陈女士解释，之前一家人遛弯时路过了一家小卖店，女儿吵着买玩具，因此耽搁时间赶上了大雨。妈妈对女儿说，因为你耽搁的这点时间，现在我们得淋雨了。女儿听了，就乖乖同意不买玩具马上回家了。一路上，她对着妈妈道歉，妈妈也原谅了女儿。看看新闻KNEWS的秒拍视频                     ",False,无,2021-05-23 15:04,Android,1,0,0
KgLZOqWxk,https://weibo.cn/comment/KgLZOqWxk?uid=1406054250&rl=0#cmtfrm,"转发理由://@或许不如不见:男司机明显是有反社会人格，这是故意杀人。还有小编就不能把司机性别加上么？这时候变成轿车成精了  
原始用户: 人民日报
转发内容: 【#大连轿车撞人逃逸案致5死5伤#】据@大连发布，截至23日早8时，大连“5·22”轿车撞人逃逸案已造成5人死亡（4人当场死亡，1人经送医抢救无效死亡），5名伤者正在医院治疗。公安机关正加大对犯罪嫌疑人刘某的审讯力度，固定相关证据，经检验鉴定，排除其毒驾、酒驾嫌疑，其具体犯罪原因正在调查中。#大连通报轿车撞人逃逸案#              原图                     ",False,无,2021-05-23 11:25,Android,0,0,0
KgLNjal56,https://weibo.cn/comment/KgLNjal56?uid=1406054250&rl=0#cmtfrm,"转发理由:怎么不标明是男老师？  
原始用户: 中国妇女报
转发内容: 【#职校老师当众掌掴脚踹女学生被开除# 学校：批评学生时遭顶撞 一气之下动手了】5月8日，有网友爆料，西安铁道技师学院一名老师当众掌掴脚踹女学生。9日，该校工作人员回应此事称，事发8日上午，因女生未出早操，班主任对其进行批评其间，女生不服从管理，可能骂了老师，老师一气之下打了女生。目前，涉事老师已被学校开除。 紧急呼叫的微博视频                     ",False,无,2021-05-23 10:54,Android,0,1,0
KgCKWC8Uu,https://weibo.cn/comment/KgCKWC8Uu?uid=1406054250&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 暴烈甜心小鳄鱼毛毛
转发内容: 借着为嫖娼辩护的晋江文，再次讲一下耽美。之前我的观点表述的不够完整不够清楚，今天就一篇说完。耽美厌女。这是毫无疑问的。很早之前我就说过耽美故事的世界观令我毛骨悚然。没有女性面孔，没有女性角色，这非常恐怖。我每年春运坐高铁，当我穿过一节又一节的车厢，看见大大小小、形状各异的男性面孔，几乎目之所及都是男性——我去我表姐的幼儿园，墙上密密麻麻全是小男孩的名字，园里密密麻麻全是小男孩的面孔——我老家乡下，祭祖上坟聚会酒席，几乎全是男人，老中青三代男性占据了各个角落——我每次处在这种环境，我觉得非常恐怖非常不安。现实生活中，每当男性密度超过一定比例我就会非常不自在，当我抬头发现四周看不见女性面孔的时候，我会非常抓狂的。如果你们能明白我在说什么——很多极其厌女、仇女的男人构建未来笔下，都是实现女性清洗计划，各种虐杀凌辱使得最终达到女性灭绝的最终目标。现实中他们也是这样干的，通过胎儿性别检查流掉女胎、扼杀女婴、虐待家暴成年女性，使得女性人口剧减。女性灭绝，女性面孔彻底消失，彻底边缘化，即使开恩让她们活下来也是代孕工具和肉便器，她们的存在仅仅是工具人。这是极其厌女的吊癌这么想的，他们在暴力色情漫画里这样想，现实中也这么做的。我们回到耽美这个事情上。耽美同样是这样“女性灭绝”的恐怖世界。我之前说过我不能接受没有女性做主角的故事，我根本不能容忍两个男人做主角，打开书翻一页男的，翻一页男的。我为了跟进脆皮鸭，去看了好多好多网上推荐的耽美，“女性灭绝”非常彻底，只有三种情况：一、女性角色彻底消失，零女性。二、跟几百年前的水浒传似的，出现女人就是奸角，阎婆惜潘金莲潘巧云，反正女人没有一个好东西，反正都是妓女婊子淫妇毒妇，反正这些贱人阻碍一群好男人的发展。三、彻头彻尾的工具人，像什么代孕的孕母同妻、智力低下以凸显男主睿智的打下手傻白甜、圣母般的姐姐母亲甘于奉献舍生忘死，最好还死一下激发男主斗志和成长。注意。如果有小女孩，救护小女孩是为了凸显男主的机智善良英勇有爱心，让他更好地被人爱。小女孩在这里替换成小狗小猫、国宝大熊猫，是一样的道理。宋江也救弱女呢，但不影响他一刀往胸口搠死一个手无寸铁的女人。英雄气概甚至需要血溅鸳鸯楼，滥杀无辜丫鬟数十人。我从来不觉得耽美是女权进步，真的像看耽美可以，不要扯什么幌子。我看小黄书我从来不会扯我“推动文化产业发展”的大旗。我这些年看了很多相关耽美文化研究的社科论文，也看过好多好多脆皮鸭女孩的发博自述。年轻这一代女孩子正在遭遇越来越失衡的男女性别比、越来越大社会贫富差异、越来越保守封闭的社会风气和前所未有的社会戾气。她们所能看到的母亲、姐姐、女同学、女性朋友都因为不断向下逼仄的女性生存环境而被迫离开职场，成为没有选择的全职保姆。另外，青春期的性懵懂和对异性好奇，都是非常正常的。现在社会越来越保守倒退，性教育跟不上，但是各种错误的生育生殖小广告满天飞。封建女德教育日益抬头，没有人告诉她们“性是自然的，你可以很好地去体验和去享受”，没有人告诉她们“多尝试多经历”，而是被训诫从一而终、认死一个。这个社会一直在教女性像阿拉伯一样守贞隐忍，猎杀绿茶、小三和婊子，却一直在对男性猥亵、强奸等犯罪过度轻纵。她们这一代的压力，尤其是精神方面的压力是非常沉重非常大的。社会阶层逐步固化之后，好像很难再有出路。女性是非常敏感的，她们是有感知的。身边的男同学张口就来“母狗”、“坦克”，开玩笑就“二十吨水警告”、“下水道见”，在外面上厕所都要小心翼翼检查有没有暗孔塞摄像头，面对无痛人流和无痛捐卵的轰炸。当她们上网打开页面的时候，看见那种面容姣好但磨皮严重的半裸女，“哥哥在吗性感陪聊”，看见页游弹窗那种瘫软在刑房的“随你怎么处置”的肚兜女，看见网上跟自己差不多长相差不多人生经历的女孩子跟自己一样被骂母狗婊子被人肉被网暴，看见被造谣包养、被黑人艹了污染华夏种族的女大学生被各种咒妈、死全家。她们的目之所及全是被泼脏水、被抹黑、被污秽化、被贬低丑化的女性同类面孔。这种精神压力的确是前所未有的。我当然相信“脆皮鸭是快乐的”、“脆皮鸭使我快乐”，我没有怀疑过这些耽美文、剧带给她们的快乐。但是这些东西能上瘾是有原因的。成瘾3P原则，person product pain，有痛苦的个人，有难以驱逐的痛苦，和可以短暂抚慰痛苦的产品。在畸形文化下，不允许“好女孩”有这些人类正常的女性的情欲、性欲、自我表达、个人成长和体验。这些再正常、再自然不过的需求被明令禁止，因为这个是极度厌女的社会。社会不允许她们把旺盛活跃的精力、体力、智力和欲望用于建功立业、开疆拓土，只能将她们逼回传统狭小的角落——为男性提供需求和服务。当女性这些旺盛活跃的精力、体力、智力和欲望全部被赶到唯一出口的时候，情感需求和爱的渴望是非常狂热的。她们能感知痛苦，她们需要抚慰痛苦，耽美出现是必然的。我见过很多说法“觉得两个男人谈恋爱更公平”、“男人谈恋爱会没有女性那样受到那么多伤害，不用考虑生育之痛”。耽美故事的核心就是给女读者代入所谓的男性视角，换个性别体验所谓的平等和势均力敌，其实是甩掉那些女性在婚恋中必然会承受的痛苦。这些痛苦可以无限写下去：像阴道插入的性交疼痛、妇科炎症、HPV感染、宫颈癌、臃肿的怀孕、流产、生育的阴道撕裂、产后松弛、妊娠纹和漏尿，这些听上去就很打破爱情幻想和性幻想。耽美是东亚和东南亚特供。长期地位低下、收入低下、精神压力和经济压力却异常巨大的女性，是能明显感知男女不平等的。换句话说，耽美本身就是厌女社会的产物，也是这种社会的特供。泰国国王侍妾成群、所有女性对他匍匐跪地，极度的封建男权社会下盛产耽美剧，我一点都不奇怪。由耽美文变成耽改剧，同样是一场血雨腥风。每一次真人化的时候，耽美受众都像盯贼一样谨防女演员加戏，动辄网暴骂婊死妈滚出耽改。女演员的生存环境日益逼仄，口号卫生巾家居等广告代言被男性抢走，耽改剧一窝蜂涌来，开不了工接不了戏，她们在行业逐渐边缘化会导致女性更加失去话语权，这从而导致更加边缘化。这是恶性循环。我看过很多次这样的骂战，耽改剧里就是没有女人啊，干嘛要来？对啊，我们这就回到最初的话题——耽美是个“女性灭绝”的世界设定。厌女文化下的特定产物，最后回去又反推厌女，无限循环。（图片均来自镝数聚，见其水印，睁开眼看看女性的生存环境吧）         [组图共4张]      原图                     ",False,无,2021-05-22 11:53,Android,0,0,0
KgC0DAZ51,https://weibo.cn/comment/KgC0DAZ51?uid=1406054250&rl=0#cmtfrm,"转发理由:这种家长不应该判刑么？  
原始用户: 中国警方在线
转发内容: 【太悬了！#2幼童被锁车内脱水路人砸窗施救#】#平安法治2021# 5月19日，广东阳江。男子张先生在路边，无意中看见两个小孩被锁车内，当时气温很高，两个孩子浑身是汗，有气无力。情况紧急，他先试着用手砸玻璃没砸开，最后用石头砸破车窗救出孩子。张先生说，当初拍视频是想留个证据。时间视频的微博视频                     ",False,无,2021-05-22 09:59,Android,0,0,0
