微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgUKNjpzl,https://weibo.cn/comment/KgUKNjpzl?uid=1686546714&rl=0#cmtfrm,【舍己为人！#车辆失控警察飞身保护路人#】近日，安徽宿州，夜间两位路人正在路边闲聊，一车辆失控飞驰而来，一旁警察见状奋不顾身飞扑直救，没有丝毫犹豫。随后，失控车辆正面撞向停在路边的警车。致敬奋不顾身的警察！@人民视频 人民视频的微博视频  ,True,无,2021-05-24 09:42 ,微博视频号,488,19,35
KgUDMmEkf,https://weibo.cn/comment/KgUDMmEkf?uid=1686546714&rl=0#cmtfrm,【南京为您而亮！#南京地标亮灯缅怀袁隆平#】5月23日晚，南京新街口、鼓楼、湖南路、夫子庙等地大屏上都播出了缅怀袁隆平院士的视频。袁隆平院士曾就读于南京师范大学附属中学，2002年，他曾回到母校参加百年校庆。袁隆平院士遗体送别仪式今天举行，#送别袁老#，一路走好！直播南京官方版的微博视频  ,True,无,2021-05-24 09:25 ,微博视频号,775,52,24
KgUrfe3wX,https://weibo.cn/comment/KgUrfe3wX?uid=1686546714&rl=0#cmtfrm,【重温赤子心！#袁隆平曾用小提琴演奏我的祖国#】“一条大河波浪宽，风吹稻花香两岸”，这是2008年1月24日拍摄的视频资料，袁隆平院士用小提琴演奏《我的祖国》。视频中，他演奏完还略显害羞地说了一句“哎呀，不行了”。#袁隆平院士遗体送别#仪式今天举行，致敬袁老，一路走好！在长沙的微博视频  ,True,无,2021-05-24 08:54 ,微博视频号,932,135,42
KgU9Xoz6S,https://weibo.cn/comment/KgU9Xoz6S?uid=1686546714&rl=0#cmtfrm,#意大利缆车轿厢坠落致14死#【现场视频曝光！意大利缆车轿厢坠落，致14死1重伤】当地时间5月23日，意大利北部皮埃蒙特大区斯特雷萨发生缆车轿厢坠落事故，导致14人死亡、1人重伤。当天完成搜救工作后，意大利国家高山及洞穴救援队公布，现场最终发现13具遗体。2名重伤儿童被紧急送往皮埃蒙特大区首府都...全文 ,True,无,2021-05-24 08:11 ,微博视频号,23032,517,1326
KgU5eBQys,https://weibo.cn/comment/KgU5eBQys?uid=1686546714&rl=0#cmtfrm,#女子床头有怪声发现是大蛇#【四川一女子床头靠背发出奇怪呼噜，用手一摸后吓得立马报警】5月22日晚上，四川巴中巴州区韩女士发现自家床头里发出奇怪的呼噜声。韩女士用手试探，意识到是蛇后，立即拨打119报警求助。接警后，消防救援队火速赶往现场进行处置。征得韩女士同意后，消防员将床头靠背，撕开一个小口慢慢将蛇扯出。@漩涡视频 漩涡视频的微博视频                                 ,True,无,2021-05-24 08:00 ,微博视频号,1992,97,358
KgU2tuhpg,https://weibo.cn/comment/KgU2tuhpg?uid=1686546714&rl=0#cmtfrm,【美媒：上周末全美5个州发生枪击事件，至少12人死亡，几十人受伤】据美国全国广播公司（NBC）报道，在刚刚过去的周末期间，全美有5个州发生了枪击事件，导致至少12人死亡，几十人受伤。#上周末全美5个州发生枪击#报道称，明尼苏达州、俄亥俄州、新泽西州、佐治亚州以及南卡罗来纳州均发生了枪击。其中最近的一次是俄亥俄州扬斯敦一酒吧的枪击事件，造成3死3伤。据报道，扬斯敦市长在记者会上谈及此事时表示，看到年轻人死于（这场枪击事件）让他“心碎”。此事发生前一个小时，佐治亚州的枪击事件也造成3人死亡，目前仍不清楚凶手是谁。                  原图                             ,True,无,2021-05-24 07:53 ,微博 weibo.com,192,15,47
KgTUjBhQ3,https://weibo.cn/comment/KgTUjBhQ3?uid=1686546714&rl=0#cmtfrm,【居民楼凌晨起火，#90后退役军人救下全楼52户#】近日，浙江平湖一小区凌晨突发火灾。起火楼栋共52户人家，事发时多数人尚在睡梦中。住在5楼的退役军人吴家飞发现后，让妻子逃生，自己却往起火点奔去。每到一层，他都会敲门叫醒邻居，然后逆着人流前行。到达起火楼层后，他冷静将明火扑灭……赞！居民楼深夜起火，他一个人保护了52个家庭！ via央视新闻             [组图共6张]      原图                             ,True,无,2021-05-24 07:33,无,748,34,39
KgTIi88gr,https://weibo.cn/comment/KgTIi88gr?uid=1686546714&rl=0#cmtfrm,【当地媒体：部分以色列高官后悔轰炸加沙地带多家媒体所在大楼】以色列媒体23日援引外电报道称，一些以色列高级官员近日表示，后悔轰炸了加沙地带一栋据报藏有巴勒斯坦伊斯兰抵抗运动（哈马斯）情报机构的大楼，而几家国际知名媒体驻加沙办公室也设在这栋大楼里。#部分以色列高官后悔轰炸媒体所在大楼#这些官员认为，摧毁大楼内哈马斯电子设备带来的收益远小于这一事件对以色列全球形象造成的损害。（央视新闻）                  原图                             ,True,无,2021-05-24 07:03 ,微博 weibo.com,456,26,79
KgTACDZ9G,https://weibo.cn/comment/KgTACDZ9G?uid=1686546714&rl=0#cmtfrm,【父爱如山！#老爸带百斤特产坐30小时大巴看女儿#】5月21日，福建厦门，邓女士70岁的父亲坐30小时大巴，从四川赶到厦门看她，还带来菜籽油、大米、花生鸡蛋等百斤特产。邓女士表示，看到父亲带这么多东西来很心疼，之前还带过更多，但也是父亲表达爱的一种方式。@漩涡视频 漩涡视频的微博视频                                  ,True,无,2021-05-24 06:44 ,微博视频号,877,49,86
KgQxVvEXc,https://weibo.cn/comment/KgQxVvEXc?uid=1686546714&rl=0#cmtfrm,鲜花遥寄哀思，承载思念与爱。碗中有粮，心中有您。袁老一路走好。#长沙外卖小哥说外卖单全是鲜花# #长沙的鲜花外卖单# 红网的微博视频  ,True,无,2021-05-23 23:00,微博视频号,756,28,23
