微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgQbfxtSd,https://weibo.cn/comment/KgQbfxtSd?uid=1618051664&rl=0#cmtfrm,【他找回被拐卖15年的儿子后！代驾至凌晨不够交儿子学校资料费】2020年3月，申军良夫妇终于见到被拐15年的儿子申聪，并如愿将他带回山东生活。刚回家时申军良信心满满，儿子回来了，只要自己回归家庭，马上会扭转家中困局，找到工作还清50万元外债…但现实却不如他想象的那般美好...>>历经15年找回了被拐的儿子！但困难才刚开始...                                 ,True,无,2021-05-23 22:04,微博发布平台专业版,447,19,28
KgQ3v6Ap2,https://weibo.cn/comment/KgQ3v6Ap2?uid=1618051664&rl=0#cmtfrm,【银川#半挂车与面包车相撞致6死2伤#，面包车严重变形现场多人倒地】5月23日，宁夏银川。7时许，244国道一辆重型半挂车与一辆面包车相撞，面包车严重变形，现场多人倒地。事故发生后，相关部门迅速赶往现场进行救援。23日晚，银川市公安局交警分局发布警情通报，事故造成面包车内6人死亡，2人受伤。目前，事故原因及善后工作正在进一步处理中。漩涡视频的微博视频                                 ,True,无,2021-05-23 21:45,微博视频号,248,44,86
KgPXIEqaV,https://weibo.cn/comment/KgPXIEqaV?uid=1618051664&rl=0#cmtfrm,【#拉黑前要告诉对方吗#】 此次#还有诗和远方#旅行团来到了天台，在看见寒山与拾得的对话后，@赖美云 谈到面对自己不喜欢的人会躲着，@胡海泉 选择换位思考，@Host华少 表示会拉黑对方，但一定会主动告诉他，“抱歉，我们可能不太适合做朋友”。面对自己讨厌的人，华少的答案或许才是当今正解！对此，面对不喜欢的人，你会怎样做呢？ 头条新闻的微博视频                                 ,True,无,2021-05-23 21:30,微博视频号,493,123,165
KgPRQEXOo,https://weibo.cn/comment/KgPRQEXOo?uid=1618051664&rl=0#cmtfrm,【#湘菜店赠送米饭纪念袁隆平#引争议 回应：不要过度解读】5月22日，湖南长沙。据@澎湃新闻 报道，一湘菜店发帖称所有门店“米饭全赠送，纪念袁隆平”，引发争议。有人质疑其“无底线营销蹭热度”，有人表示可以理解，该餐饮店负责人表示初心是为了悼念袁隆平，希望不要过度解读。 澎湃新闻的微博视频                                 ,True,无,2021-05-23 21:16,微博视频号,1509,20,98
KgPMVDGbh,https://weibo.cn/comment/KgPMVDGbh?uid=1618051664&rl=0#cmtfrm,【#牧羊人连救六名山地越野赛选手#，大批村民带被子来帮忙】截至23日，甘肃山地马拉松事故21人遇难，#赛事专家解读甘肃马拉松事故原因#称：或因未强制装备冲锋衣致悲剧。5月22日，牧羊人朱克铭正在窑洞避雨，听到求助声后，他先后救下6名选手，还跑到有信号的地方打了救援电话。获救者称，大风、冰雹让人无法站立，还有人抽搐不止，多亏窑洞才化险为夷。亲述“死里逃生”全过程>>牧羊人连救6名选手 很多村民带被子来帮忙 #甘肃山地马拉松参赛者接受央视独家采访#                                 ,True,无,2021-05-23 21:04,微博发布平台专业版,4242,129,217
KgPHsuGrB,https://weibo.cn/comment/KgPHsuGrB?uid=1618051664&rl=0#cmtfrm,【21人不幸遇难 #甘肃山地马拉松事件谁来担责#？】参赛人员罗静告诉记者：“我从CP2出发前风雨已经很大了。上山途中风雨逐渐变大，很多人衣着单薄，再往后，有人走路都晃悠……”此次比赛，主办方是否提前告知风险？赛事保障是否存在漏洞？谁来担责？@央视新闻 央视新闻的微博视频 #牧羊人连救六名山地越野赛选手# #梁晶遇难细节#                                 ,True,无,2021-05-23 20:50,微博视频号,3293,167,190
KgPA05h7b,https://weibo.cn/comment/KgPA05h7b?uid=1618051664&rl=0#cmtfrm,【#官方回应饲养员被老虎袭击致死#：隔离门未锁好入内打扫发生不幸】5月23日，#安徽一动物园饲养员被老虎袭击身亡#。@新京报我们视频 从当地官方获悉，初步分析，该饲养员在未确保老虎隔离间门锁住情况下，进入老虎笼内打扫卫生遭攻击。死者杨某某，55岁，系张公山动物园在编职工。老虎已被安全隔离，当地公安等部门已介入调查。 新京报我们视频的微博视频 #官方回应饲养员被老虎袭击身亡#                                 ,True,无,2021-05-23 20:32,微博视频号,596,31,102
KgPtFC1gh,https://weibo.cn/comment/KgPtFC1gh?uid=1618051664&rl=0#cmtfrm,【#3D还原甘肃山地马拉松线路# 专家：未强制装备冲锋衣或致悲剧】5月22日，甘肃山地马拉松遇极端天气致21人遇难。赛事举办地黄河石林景区曾举行多项大型体育赛事活动。事发后据跑圈相关人士透露，“中国越野跑第一集团、最顶尖的那几人都遇难了”。越野赛专业#赛事专家解读甘肃马拉松事故原因#，黄毅谈到：在亚高原地区举办赛事整体风险较高，补给点的设立应优先考虑初级跑者，而不是按照中高段跑者能力来设立。此次比赛中专业跑者为了追求轻量级装备缺少御寒衣物，赛事组委会没有强制要求冲锋衣或是本次悲剧根源。@锐视频RAYVIDEO 锐视频RAYVIDEO的微博视频                                 ,True,无,2021-05-23 20:16,微博视频号,670,121,119
KgPqRfA5Z,https://weibo.cn/comment/KgPqRfA5Z?uid=1618051664&rl=0#cmtfrm,【大义灭亲 #妻子醉驾逃逸丈夫带其自首#】近日，淮安女子王某酒驾回家途中与一车辆碰撞，双方就事故赔偿未能达成一致。王某担心酒驾被查，随后弃车逃离现场。王某丈夫得知此事后，带其主动到公安机关投案。因王某吹测结果已达醉驾，将被民警带往医院血检。王某或面临驾照记12分，5年内不得申领的处罚。@江苏新闻 江苏新闻的微博视频                                 ,True,无,2021-05-23 20:09,微博视频号,608,20,99
KgPoyAtCn,https://weibo.cn/comment/KgPoyAtCn?uid=1618051664&rl=0#cmtfrm,"转发理由://@京彩好评:#互联护苗# 如何远离校园欺凌？一起来听听检察官怎么说。  
原始用户: 最高人民检察院
转发内容: 【同学在朋友圈骂我怎么办？学会这几招，远离校园欺凌】电影《少年的你》将校园欺凌再次摆到公众眼前，类似故事也许正在发生。除了身体欺凌，取侮辱性绰号、孤立排挤、在网上造谣等都属于校园欺凌。如何远离校园欺凌？一起来听听检察官怎么说。#保护少年的你# @京彩好评 @北京检察 @梨视频 最高人民检察院的微博视频                     ",False,无,2021-05-23 20:04,微博发布平台专业版,122,73,11
