微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgXqcCZSU,https://weibo.cn/comment/KgXqcCZSU?uid=1662766362&rl=0#cmtfrm,"转发理由:太辛苦了，不会撑坏了吗？//@回忆专用小马甲:。。。//@风吹铃铛响叮叮:。。。。。//@休闲璐:这是真的吃不完啊，顶尖食材也吃不了这么多钱，太浪费了吧。//@追风少年刘全有:真的假的，我惊了//@李铁根:1500能买一百个驴肉火烧，根本吃不完嘛//@太皇太后您有喜啦:惊了  
原始用户: 花樽哟
转发内容: 你们看过这个合同吗？。。。明星一天的餐标是1500元。。。还有3000的，结合之前的爆料。。。所以明星真用不着普通人来心疼 ——————————更新投稿:包括但不限于明星铺张浪费，是常人无法想象到的奢侈，以及连四线明星都能非要换酒店行政房，不然就不录节目走人了，在移 动 支 付还没普及的年代刚毕业的实习小妹半夜哭着打电话给同事求助。。。。         [组图共8张]      原图                     ",False,无,2021-05-24 16:30 ,iPhone 12 Pro Max,554,141,250
KgU1idu64,https://weibo.cn/comment/KgU1idu64?uid=1662766362&rl=0#cmtfrm,"转发理由:默默看了片尾字幕。//@庄子慎之-百神传媒://@李天时://@尹鸿:义和团，一直是中国近代史上敏感、惨痛而意味深长的现象。  
原始用户: 关尔Ryan
转发内容: 【凤凰大视野纪录片《国难1900：义和团事件始末》（全10集5个半小时完整版）】十九世纪末二十世纪初正是中国知识界开始醉心于西方文明的时代，对于中国的知识人来讲，义和团事变无疑是一个耻辱，它是一个让他们在外国人面前很长时间抬不起头来的事变，但是义和团的出现不是偶然的，既是东西方文明碰撞的结果，也是当时中国社会深层次危机的总爆发，它破坏力极大，短短几个月的时间里，中国多年的努力付之东流！义和团是怎样发展起来的？他们又做了些什么？他们最终的结局又是什么？在义和团兴亡的背后，又有哪些不为人知的真相和思考？ 天下广文的微博视频                     ",False,无,2021-05-24 07:50 ,iPhone 12 Pro Max,856,977,186
KgPt767Dz,https://weibo.cn/comment/KgPt767Dz?uid=1662766362&rl=0#cmtfrm,"转发理由:@孔二狗  
原始用户: 辽阔草原锡林郭勒
转发内容: 【包养150多名“小鲜肉”，满脑子都是钱色，女贪官潘玉梅落网】http://t.cn/A6Vfurv0中纪委的工作人员在潘玉梅家中搜出了一个本子，里面记录了与潘玉梅发生过关系的小鲜肉一共150多人。潘玉梅说自己喜欢把发生过的事情记录下来，她还记录了别人向自己送礼的金额、次数以及需求。这些日记本坐实了潘玉梅贪污、受贿、性贿赂的罪名，等待潘玉梅的将会是遥遥无期的牢狱之灾。据潘玉梅交代，她除了收受贿赂替人办事以外，潘玉梅还多次与上级领导保持不正常的男女关系，进行“性贿赂”。潘玉梅刚刚进入公务部门的时候，就利用自己的美貌诱惑高官，与上级发生不正当男女关系后获得升职的资格，从此潘玉梅以色谋权的行为就变得一发不可收拾。潘玉梅一边与上级领导保持不正当的男女关系，获得职务的晋升，另一方面又结识社会上一些年轻、强壮的男性，包养这些小鲜肉。据潘玉梅说，向她行贿的人不只会奉上现金，还会给潘玉梅介绍一些年轻的男人。行贿人经常请潘玉梅去一些高档场所吃饭，吃饭期间将年轻帅气的男人介绍给潘玉梅，潘玉梅对小鲜肉毫无抵抗力。                     ",False,无,2021-05-23 20:15,iPhone 12 Pro Max,560,166,250
KgO9f68Fq,https://weibo.cn/comment/KgO9f68Fq?uid=1662766362&rl=0#cmtfrm,露台临河，一眼望去，四周风景宜人，歪脖子树洒下的树荫不多，大部分的露台终究还是在懒洋洋的日光之中。宁毅拿了个垫子在露台边随意坐下，聂云竹端了茶盘过来时，见他正坐在那露台地板上，背靠着墙壁，曲起一条腿望着远处的景物轮廓，不由得笑了笑，将盘子放下。       “我去拿琴。”         她轻声说了一句，宁毅望望她，点了点头。        片刻，琴音响起来……        ************************       不知不觉间，睡着了。                                 ,True,无,2021-05-23 16:53,iPhone 12 Pro Max,388,19,66
KgO3p9FkH,https://weibo.cn/comment/KgO3p9FkH?uid=1662766362&rl=0#cmtfrm,窗外清明，院里花红，身心惫懒，卧读《赘婿》，其文字晶莹叙事沉着，都是老门房喜欢的。对比电视剧，感觉就好比《红楼梦》改编成《薛蟠传》，阳春雪流成下里沙了。  ,True,无,2021-05-23 16:39,iPhone 12 Pro Max,325,9,62
KgLbVAnpo,https://weibo.cn/comment/KgLbVAnpo?uid=1662766362&rl=0#cmtfrm,"转发理由:回复@江湖跃:五笔和拼音都不会，最可能的是手写，当然，还有另一种可能。//@江湖跃:并不是这些人没文化或者有意为之，怪只怪五笔输入法或者拼音联想输入法。//@刘春:  
原始用户: 谭飞
转发内容: 我想笑但是笑不出来……  原图 ",False,无,2021-05-23 09:22,iPhone 12 Pro Max,533,69,227
KgKUQgcah,https://weibo.cn/comment/KgKUQgcah?uid=1662766362&rl=0#cmtfrm,"转发理由:  
原始用户: 谭飞
转发内容: 我想笑但是笑不出来……  原图 ",False,无,2021-05-23 08:40,iPhone 12 Pro Max,447,126,194
KgHj1zuUN,https://weibo.cn/comment/KgHj1zuUN?uid=1662766362&rl=0#cmtfrm,"转发理由:这种场景让我想起1997年小平去世那一天我和白岩松在深圳小平巨幅画像前看到的情景。//@尹鸿:🙏🙏🙏  
原始用户: 界面新闻
转发内容: 【#殡仪馆外市民排队为袁老献花#】今夜，长沙明阳山殡仪馆外，市民自发排队，为袁隆平献花，寄托哀思。无法言语的悲伤，只想鞠躬送送您#共和国痛失袁隆平院士#央视新闻的微博视频  ",False,无,2021-05-22 23:28,iPhone 12 Pro Max,2791,199,262
KgGXmjqtp,https://weibo.cn/comment/KgGXmjqtp?uid=1662766362&rl=0#cmtfrm,居然有这么多名人把“国士无双”写成“国土无双”。  ,True,无,2021-05-22 22:35,iPhone 12 Pro Max,1628,81,348
KgG8KbWwV,https://weibo.cn/comment/KgG8KbWwV?uid=1662766362&rl=0#cmtfrm,都是什么人啦？吃饱了饭才几年啊？竟然抱怨杂交稻不好吃。  ,True,无,2021-05-22 20:30,iPhone 12 Pro Max,3807,74,721
