微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Ka0iO9EdL,https://weibo.cn/comment/Ka0iO9EdL?uid=1242388827&rl=0#cmtfrm,【尾形百之助中心】系列——《尾形百之助绝不加班》【连载中】现代PA/职场/全员1——http://t.cn/A65ukl8H2——http://t.cn/A65rppKa3——http://t.cn/A6twZka64——http://t.cn/A6tfT4FQ5——http://t.cn/A6tB9avg6——http://t.cn/A6ctw9UO7——http://t.cn/A6ctXFzm《光·影》连载中杉尾时间对应原作“124”左右。01——http://t.cn/A6tB9av302——http://t.cn/A6trPIFU《Apunno paye yan（道别）》已完结偏杉尾/勇尾。时间段对应原作“103话”左右。http://t.cn/A6tB9avu《wakka（水）》已完结杉尾/鲤月时间对应原作“192话”左右。http://t.cn/A6tB9avr《枪和鳕鱼干》已完结尾形中心/自创人物http://t.cn/A6tB9av1#黄金神威##黄金神威[超话]##尾形百之助#                                 ,True,无,2021-04-08 22:58,HUAWEI Mate 30 Pro,79,29,2
KgVEHotR6,https://weibo.cn/comment/KgVEHotR6?uid=1242388827&rl=0#cmtfrm,"转发理由:TCL//@碎顾恋z38:去年买了，家里现在用的就是这款，觉得比一般风扇吹的距离远，声音也小，很凉快  
原始用户: 每日白菜优选
转发内容: 中国500强上 市企业！实体店活动 价要589天 猫评分4.9~链接见评！『￥89』【39年品牌】TCL 低 噪落地循环扇 89包U（159-70劵），＞6.5m/s广角送风+品 质单项罩极 电机（低 噪音）+3档出风模式，搭配空调更 清凉#每日白菜优选# #循环扇# 小编有话说：TCL科技集团股份有限公司成立于1982年，主 营业务有电子产品、通讯设备、液晶显示器件等。2020年《财 富》中国500 强，TCL排名第135位。该品90°上下调节，110°左右调节，3 D广角送风，360度整 屋循环。B白菜优选小助手2的微博视频                     ",False,无,2021-05-24 11:59,HUAWEI Mate 30 Pro,5,1,1
KgUDoa1Gn,https://weibo.cn/comment/KgUDoa1Gn?uid=1242388827&rl=0#cmtfrm,#为什么中国式父母不爱夸孩子#——“打压式教育”。挟恩图报，以“我因你倒霉/不幸/痛苦/贫困”为教养主题的“悲苦式育儿”父母，非常喜欢对子女成绩无视甚至全盘否定，还会寻找甚至编造一个比自己儿女更优秀，听话，服从性高，取得更好成绩的“别人家的孩子”，将其树立为榜样，一边打压自己儿女的同时，一边对这个榜样不遗余力的大肆褒奖，欣赏儿女的挫败和嫉妒，这种父母认为这样教育的孩子不会因为取得一点成绩就骄傲，还可以因此“激励/鞭策”，让孩子更有进取心。但归根结底，这只不过是懒教父母控制欲的扭曲意志具象化行为，根源在于要在家庭中对儿女树立“你永远不如我”的思想刻印，即使以后儿女长大，依旧会被无法取得家长认可而焦虑，为了讨好这种“虽然在外面屁都不是，但在孩子面前一定要说一不二”的家长，会委曲求全，奉献出更多的心力物力。说白了，所有挟恩图报，爱把自己的“悲苦”缘故加注在孩子身上，并且对子女施行打压的成年人，都是出于低劣的虚荣心，和无能自卑。所以说，这段话不是给已经熟练使用各种道德绑架的专爱苦情表演育儿不幸家长们看的，而是给那些即使成年，依旧被困在这种“亲情”中的儿女们看。希望你们破障。                                 ,True,无,2021-05-24 09:24 ,HUAWEI Mate 30 Pro,225,52,18
KgTxjxwQ2,https://weibo.cn/comment/KgTxjxwQ2?uid=1242388827&rl=0#cmtfrm,"转发理由:大伙别买了不就完了，都有点志气//@锦衣夜行青行灯:感觉这店的店长和店员没有处理常识啊，居然能天真地以为人跑了就没事了，店内客人出现冲突，店长应该第一时间喊商场保卫部，看情况不妙的话都该自行报警。//@司天钦Gosta:转发微博  
原始用户: Mavis_Kwok
转发内容: 今晚在合生汇@北京朝阳合生汇 的2层歌莉娅女装店@GLORIA歌莉娅微博 更衣间试衣服时，被一个约七八岁的小男孩闯入。更衣间是由布帘遮挡但有挂钩，发现男孩在门口时挂扣已经被取下了。男孩是由妈妈和外婆带着的，接下来就是诸如“他不懂，他什么都没做啊”之类的争辩了……与这一家的纠纷刚刚已经通过派出所民警的帮助得到了解决，主要想说说这家店的员工态度如何恶劣🙃首先，发生这件事时没有店员给予阻拦，是什么样的管理能让一个男孩子随意进入女性更衣区？接着，在我匆忙穿好衣服从更衣间出来试图继续找家长理论时，遭到了张姓女店长的阻挠，她“建议”我不要再去找这一家人了，此时还有其他3位店员围着男孩和家长在做安抚工作，从头到尾没有任何一位店员关心我这个“受害者”的感受，甚至从她们的态度让我觉得我仿佛是在无理取闹的“坏人”。我的男朋友与家长沟通无果且被推搡，遂决定报警。而此时这一家被带到了店后方休息区。也怪我们太天真，以为店里会帮我们留住这家人😅其实店员已经带着他们从后门出去了，并没有告知我，是民警来了之后我们才发现的。店长给的解释是，并不清楚这一家人从后门离开了，是他们自己走的。我们要求查看监控，店长多次说能看到这片区域的监控坏了还没有维修，什么都看不到。在民警的再三要求下才同意给我们看能正常工作的监控的录像。而就像视频里看到的，并不是这一家人“自己离开的”，是两名店员一个开门、一个护送帮助他们从后门走了。我通过监控视频认出了护送他们离开的店员（工号0899姓王），询问她情况和这样做的原因时，她回答的语气令我震惊，原话是“他们要去卫生间，我就开门了，怎么了？”……怎么了？是啊，我确实没办法说怎么了。只想问问@GLORIA歌莉娅微博 作为一个女性服装品牌，贵店的员工把女性的隐私安全和权益摆在什么位置呢？如果不是我给店经理打电话告知此事，她甚至都不知道自己店里发生了这件事。店长和员工，在我给店经理打电话前甚至没有一个人跟我道歉。还跟我说都是顾客，没办法偏袒我也不会偏袒他们。好一个不会偏袒，都围着那一家安抚的时候，把他们从后门偷偷送走的时候，我觉得你们偏袒得挺优秀的😀就因为是你们认识的老顾客所以就格外照顾他家闯进女更衣室的儿子吗？在我与对方家长还没有协调完的情况下，你们又有什么资格决定帮助他们先行离开呢？尽管后来在店经理的要求下，店长和姓王的女店员跟我道歉了，但是你们的措辞也好态度也好，都让我知道你们并不是真的觉得自己错了只想快点解决我这个“麻烦”罢了。只希望同样身为女性的你们，在非工作时间里自己也成为一名顾客的时候，万一不幸有跟我同样的遭遇，不要碰到像你们自己这样满口谎话不负责任的店员。 Mavis_Kwok的微博视频                     ",False,无,2021-05-24 06:36 ,HUAWEI Mate 30 Pro,149,606,13
KgRNQcWdR,https://weibo.cn/comment/KgRNQcWdR?uid=1242388827&rl=0#cmtfrm,一晚上都在外面呆着，现在打车回家。骤然的又想起来，菊田叔叔……还有曾经以为能被挽救的另外一个恶童，月岛。尾形是从一开始就被爹妈碾碎的，但是他一边向前走，一边丢弃着零件，却在努力思考，即使“善意”被他称为“勇作”而不认为是自己应有的东西，但他至少有了，在拼合自己。而月岛是本有爱意的，一边走一边被敲打，被烧灼，不停掉渣，即使有鲤登一直拉扯着他，但他还是放弃了思考，彻底坏掉了。或者说彻底完好了，变成了无机质的战争机器。                                 ,True,无,2021-05-24 02:12 ,HUAWEI Mate 30 Pro,40,0,1
KgPFyBEAt,https://weibo.cn/comment/KgPFyBEAt?uid=1242388827&rl=0#cmtfrm,_(:з)∠)_如果尾形也死了……我马上出坑。月岛对我来说，已经死了_(:з)∠)_……  ,True,无,2021-05-23 20:46,HUAWEI Mate 30 Pro,28,0,17
KgPElyo8L,https://weibo.cn/comment/KgPElyo8L?uid=1242388827&rl=0#cmtfrm,"转发理由:好，好幼稚……但是莫名的有萌点？！//@俄罗斯什么值得买:四件套开卖啦，姐妹们冲上//@say什么呢:图7的我刚在别人家看上，还好还没下单  
原始用户: 俄罗斯什么值得买
转发内容: #冇牌好货#今晚8点 ！小清新针织棉印花四件套来啦，花色独特，亲肤透气，特惠只要【139】！【冇牌好货】小清新碎花网红四件套家用床单被套床上用品夏季春秋适用于1.5/1.8m床，共18款花色可选，高密高支针织棉，手感光滑，布面细腻；亲肤舒适，吸湿透气又耐用。加上活性印染色牢度高，不易掉色，缩水率更低。AB双面印花可满足不同姐妹的需求；有被角带设计，配上搭配枕套和直角床单，美哭了！日常床品一定要选择亲肤舒适的，这款式和花色是真的很可，姐妹们直接冲，入手不亏！         [组图共12张]      原图                     ",False,无,2021-05-23 20:43,HUAWEI Mate 30 Pro,4,0,1
KgPtMatAY,https://weibo.cn/comment/KgPtMatAY?uid=1242388827&rl=0#cmtfrm,"转发理由:月岛……你完了月岛。  
原始用户: 別格LOVE
转发内容: ２８０  [组图共16张] 原图 ",False,无,2021-05-23 20:17,HUAWEI Mate 30 Pro,16,8,3
KgPgSx7hM,https://weibo.cn/comment/KgPgSx7hM?uid=1242388827&rl=0#cmtfrm,咪。  原图 ,True,无,2021-05-23 19:45,HUAWEI Mate 30 Pro,40,0,4
KgP1F43XJ,https://weibo.cn/comment/KgP1F43XJ?uid=1242388827&rl=0#cmtfrm,"转发理由:都🐴 一下，一个个选//@大刀川词美美:喜欢这个白色的比较清爽耐看，风力也挺大的，睡觉不吵，吹着很舒服比开空调省电~  
原始用户: 每日白菜优选
转发内容: 线下专柜要300+ 1年换新！集空调扇、加湿器、净化器为一体！链接见评！ 『￥79』【3挡风速】Royalstar 荣事达 旋涡无叶空调扇600mm+冰晶6块 79包U（149-70劵），高密度冰晶科技（可循环使用，长效凉爽）+负离子净化空气（除 菌率90 %），某东自 营要199 大洋#每日白菜优选# #荣事达# #空调扇# 小编有话说：荣事达是 “中 国 名 牌”和“中 国 驰 名商标”， 2006年经中 国品牌研究院权 威评 估“荣事达”品牌价值 超 26 亿，位居中 国蕞具价值驰 名 商标排 行 榜第.54位。本款20°广角送风，节 能110W，8小时只耗1度电。B。白菜优选小助理5的微博视频                     ",False,无,2021-05-23 19:07,HUAWEI Mate 30 Pro,2,0,2
