微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgRqu68gS,https://weibo.cn/comment/KgRqu68gS?uid=1685826702&rl=0#cmtfrm,"转发理由://@思想聚焦:转发微博  
原始用户: 神P手爱德华
转发内容: #原来哆啦A梦才是人生导师#  人 生 导 师哆 啦 A 梦  [组图共17张] 原图 ",False,无,2021-05-24 01:14 ,HUAWEI P40 5G,0,0,0
KgRqrn7pm,https://weibo.cn/comment/KgRqrn7pm?uid=1685826702&rl=0#cmtfrm,"转发理由://@成都市精神内科副主任:本人？  
原始用户: 翟天临
转发内容: 我知道写论文的过程挺难的，如果骂我能帮助大家缓解论文季的压力，那我觉得被骂也是一件有意义的事。希望大家文明宣泄，宣泄完了加把劲儿，加油！保过（保佑过）🙏  ",False,无,2021-05-24 01:14 ,HUAWEI P40 5G,0,0,0
KgRq73fHZ,https://weibo.cn/comment/KgRq73fHZ?uid=1685826702&rl=0#cmtfrm,"转发理由://@江宁婆婆:  
原始用户: 新华社
转发内容: 【#广州本土确诊病例病毒属于在印度出现的变异株#】广州市荔湾区新型冠状病毒肺炎疫情防控指挥部23日晚通报，初步判断荔湾区锦龙社区郭某为境外输入关联确诊新冠肺炎病例，其病毒属于在印度出现的新冠病毒变异株，不排除是意外暴露造成偶发感染。　　23日下午，广州市新增1例无症状感染者，系之前确诊病例郭某的丈夫陆某，已于21日作为密接人员集中隔离，判定为密切接触者之后第三次核酸检测结果呈阳性，目前已转至广州市第八人民医院隔离观察。经流行病学调查，陆某活动轨迹与郭某基本一致。　　截至5月23日18时，疫情涉及重点区域重点人群累计采样128072份，已完成115573份核酸检测，结果均为阴性。（记者徐弘毅）              原图                     ",False,无,2021-05-24 01:13 ,HUAWEI P40 5G,0,0,0
KgRq09Tb4,https://weibo.cn/comment/KgRq09Tb4?uid=1685826702&rl=0#cmtfrm,"转发理由://@赏味不足:这副嘴脸，太恶心了！！//@贝勒王·:这女的就是个女版丁太升而已，迟早翻车//@Alysa艾梨利莎:这是吃啥呀一天650都不够//@克羅迪厄斯柒世:道光皇帝早饭吃一个鸡蛋一两银子//@-罐儿-:？这是吃鸡蛋还是吃金蛋啊？//@花泽美美:真有钱啊……我觉得自己买菜做饭的话一个月650都够了吧[裂开  
原始用户: 娱公子
转发内容: 想问大家，你们一天的伙食费大概多少钱？在一个新播出的综艺里，苏芒让大家先把伙食费交了（苏芒在视频中的原话就是“你们每个人每一天”），宋丹丹提议说一人交650的伙食费，汪苏泷附议，可苏芒觉得一天650的伙食费不够，宋丹丹问：“为什么？”苏芒回答：“你早上不喝牛奶呀？你早上不吃鸡蛋啊？...全文                     ",False,无,2021-05-24 01:13 ,HUAWEI P40 5G,0,0,0
KgRpy8UU5,https://weibo.cn/comment/KgRpy8UU5?uid=1685826702&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 迷因体
转发内容: #fuckemotion#  迷因体的微博视频  ",False,无,2021-05-24 01:12 ,HUAWEI P40 5G,0,0,0
KgRpkuYuL,https://weibo.cn/comment/KgRpkuYuL?uid=1685826702&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 大可拱白菜
转发内容: 在吗？618粉丝福利来啦！！！转发+同时关注我& @一大可团 6.18抽一幸运儿送6188元购物基金你以为就这？看评论 @微博抽奖平台  原图 ",False,无,2021-05-24 01:11 ,HUAWEI P40 5G,0,0,0
KgQm70quT,https://weibo.cn/comment/KgQm70quT?uid=1685826702&rl=0#cmtfrm,"转发理由://@願得智慧心明了_懷琬://@林黛玉暴打蒋门神 :转发微博  
原始用户: -四分三十三秒-
转发内容: 转发微博，你的名字会点亮一朵小白花。袁隆平、吴孟超先生千古#一起为袁隆平吴孟超守夜#  [组图共2张] 原图 ",False,无,2021-05-23 22:30,HUAWEI P40 5G,0,0,0
KgQ2Bk1tC,https://weibo.cn/comment/KgQ2Bk1tC?uid=1685826702&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 迷因烧鸭
转发内容: #duck snap##memes# 恶犬（慎入） 迷因烧鸭的微博视频  ",False,无,2021-05-23 21:42,HUAWEI P40 5G,0,0,0
KgQ2tCVYY,https://weibo.cn/comment/KgQ2tCVYY?uid=1685826702&rl=0#cmtfrm,"转发理由://@质子研投:由于挖矿高耗能，比特币被英国定为肮脏货币！  
原始用户: 快兰斯24小时财经直播
转发内容: 实时播报：★★比特币失守33000美元，日内跌超12%。  ",False,无,2021-05-23 21:42,HUAWEI P40 5G,0,0,0
KgQ2s7chJ,https://weibo.cn/comment/KgQ2s7chJ?uid=1685826702&rl=0#cmtfrm,"转发理由://@有个梨UGlee:从什么角度说生育率下降就叫做人口危机？你在那个伪科学理论里得出的这种论断？  
原始用户: 子陵在听歌
转发内容: NYT这篇文章很好。不仅是中国、日本、韩国、德国、意大利和美国，甚至印度的生育率都在显著下降。全人类整体陷入了人口危机。预计到本世纪中叶，人类的死亡率将超过出生率。  原图 ",False,无,2021-05-23 21:42,HUAWEI P40 5G,0,0,0
