微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KkqUnoGKc,https://weibo.cn/comment/KkqUnoGKc?uid=702563965&rl=0#cmtfrm,"转发理由://@上帝之鹰_5zn:笑死我了，哈哈哈哈哈！//@王思聪:什么是厌女？  
原始用户: 嗑瓜子不能停
转发内容: #孙一宁 王思聪#王思聪发文称要爆孙一宁的料，孙一宁开直播一边哭一边喊话王思聪，好像是真的被王思聪气到了 嗑瓜子不能停的微博视频  ",False,无,2021-06-16 13:05,小米11 青春版,0,0,0
KkqRT6G4q,https://weibo.cn/comment/KkqRT6G4q?uid=702563965&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 上帝之鹰_5zn
转发内容: #孙一宁发王思聪聊天记录# 原来霸道总裁是这样把妹的啊 上帝之鹰_5zn的微博视频  ",False,无,2021-06-16 12:59,小米11 青春版,0,0,0
Kkoz73nuy,https://weibo.cn/comment/Kkoz73nuy?uid=702563965&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 宁美铃
转发内容: 妹纸身材还可以吧？  宁美铃的微博视频  ",False,无,2021-06-16 07:07,小米11 青春版,0,0,0
Kkb8fxvZU,https://weibo.cn/comment/Kkb8fxvZU?uid=702563965&rl=0#cmtfrm,端午安康，有大红包可以好几个肉粽子了 保定  显示地图 [组图共3张] 原图 ,True,保定,2021-06-14 20:55,小米11 青春版,0,0,0
Kk8CBDjVx,https://weibo.cn/comment/Kk8CBDjVx?uid=702563965&rl=0#cmtfrm,绿码 保定  显示地图 原图 ,True,保定,2021-06-14 14:31,小米11 青春版,0,0,0
Kk82K76KM,https://weibo.cn/comment/Kk82K76KM?uid=702563965&rl=0#cmtfrm,第二针疫苗已完成！真的太厉害了！ 保定·保定第七医院  显示地图 [组图共2张] 原图 ,True,保定·保定第七医院,2021-06-14 13:03,小米11 青春版,0,0,0
Kk6qc59Hp,https://weibo.cn/comment/Kk6qc59Hp?uid=702563965&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 晨晨ZYK
转发内容: 遇见这样的宝藏女孩就收了吧。 晨晨ZYK的微博视频  ",False,无,2021-06-14 08:55,小米11 青春版,0,0,0
Kk6oLmQnM,https://weibo.cn/comment/Kk6oLmQnM?uid=702563965&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 外卖小哥金城武
转发内容: 这操作也太骚了。。。#买个车全市销售都来了#  [组图共2张] 原图 ",False,无,2021-06-14 08:52,小米11 青春版,0,0,0
KjS96y34j,https://weibo.cn/comment/KjS96y34j?uid=702563965&rl=0#cmtfrm,"转发理由:鹰击长空 H.A.W.X的那个育碧吗？鹰击长空2都过来好多年了 啥时候更新啊  
原始用户: UBISOFT育碧
转发内容: #渡神纪芬尼斯崛起摄影大赛#  放假期间，也可以来游戏里面看看风景感谢各位玩家参与此次  #渡神纪芬尼斯崛起# 摄影大赛，各位中奖的小伙伴们阿育已经私戳，请查收微博聊天  原图 ",False,无,2021-06-12 20:35,小米11 青春版,0,0,0
KjOVZu4Fj,https://weibo.cn/comment/KjOVZu4Fj?uid=702563965&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 凤凰网视频
转发内容: 【#台湾民众称愿意打大陆任何疫苗#】#凤凰直击台湾疫情#台湾省新冠疫苗严重不足，但台当局却拒绝大陆方面协助提供疫苗，引发巨大民怨。6月起，众多台湾民众在社交媒体发声：“我在台湾，我愿意打大陆的任何疫苗”。 风视频的微博视频  ",False,无,2021-06-12 12:24,小米11 青春版,0,0,0
