微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
GuqAfzw9g,https://weibo.cn/comment/GuqAfzw9g?uid=1651047542&rl=0#cmtfrm,[置顶]指路@阿妹壮士 比这精彩多了。  ,True,无,2018-08-13 11:41,360安全浏览器,1026,117,534
KgUXY3Wix,https://weibo.cn/comment/KgUXY3Wix?uid=1651047542&rl=0#cmtfrm,"转发理由://@宁小刀的江湖: 我老了也想像罗文姬女士那样没心没肺的  
原始用户: 全球奇闻趣事
转发内容: 人生理想 可爱的罗文姬女士   [组图共9张] 原图 ",False,无,2021-05-24 10:14,微博 weibo.com,22,15,2
KgUML6i09,https://weibo.cn/comment/KgUML6i09?uid=1651047542&rl=0#cmtfrm,"转发理由:哈哈哈//@贝勒王·: 遍地飘零，孑然无1⃣️，基付宝//@欧美二线品牌:差点以为连裤子都没穿//@编辑态:你们怪怪的//@涠洲岛偏安一隅小院客栈: @神棍敌人杰 你们怪怪的//@芯茹芷谁:这基情……幸好我没支付宝  
原始用户: 脆皮鸭学院
转发内容: 支付宝？？？  原图 ",False,无,2021-05-24 09:47 ,微博 weibo.com,18,117,3
KgU2qjM4R,https://weibo.cn/comment/KgU2qjM4R?uid=1651047542&rl=0#cmtfrm,"转发理由://@福州摄影菌:先走一步，轮蹲我来了。（哪个看守所叫轮蹲？）  
原始用户: 江宁婆婆
转发内容: 算是典型的不能再典型的网络喷子了  [组图共4张] 原图 ",False,无,2021-05-24 07:53,无,109,39,36
KgTwzaayO,https://weibo.cn/comment/KgTwzaayO?uid=1651047542&rl=0#cmtfrm,周一早。第一早。都快六月份了，我们这里早上的气温还凉飕飕的。  ,True,无,2021-05-24 06:34,无,44,0,44
KgQSD8TAM,https://weibo.cn/comment/KgQSD8TAM?uid=1651047542&rl=0#cmtfrm,"转发理由:可以搞锦鲤人设：骂了翟天临论文就能过。于是，黑红也是红了//@白衣大神GodInWhite:新人设要变一下，不会继续学霸人设吧？//@折翼丛林: 这是为复出预热吧？明天再买个相关的热嗖，一秒钟回到吃瓜群众眼前  
原始用户: 吃瓜群众CJ
转发内容: 翟天临博士在线舌战群儒，他是不是以为这样自己特幽默。  [组图共18张] 原图 ",False,无,2021-05-23 23:51,无,158,24,54
KgQx2249b,https://weibo.cn/comment/KgQx2249b?uid=1651047542&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 姑苏公安
转发内容: 【警情通报】        2021年5月22日，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平逝世。苏州公安机关网上巡查发现，一网民“画家蒋林音”在微博发表侮辱性言论，造成恶劣社会影响。经调查核实，该网民系蒋某(男，31岁，甘肃人)。5月22日晚，公安机关已对其采取刑事强制措施，相关调查工作正在进行中。                                                     2021年5月23日              原图                     ",False,无,2021-05-23 22:57,无,27,11,13
KgQq0aXwr,https://weibo.cn/comment/KgQq0aXwr?uid=1651047542&rl=0#cmtfrm,"转发理由:花边还是壮锦花边  
原始用户: 阿妹壮士
转发内容: 笑死。人家广西的健康码是连续剧，每一针都有不一样的花色和图案。大结局的时候给你贴个“棒”……可可爱爱，我也是打过疫苗没有哭的棒棒哒小朋友了呢！骄傲抬头！  [组图共3张] 原图 ",False,无,2021-05-23 22:40,无,52,354,22
KgQ5wFmpT,https://weibo.cn/comment/KgQ5wFmpT?uid=1651047542&rl=0#cmtfrm,"转发理由:啊？配了飞机场的图那个，我还以为真的要飞走之前的大放厥词呢。//@Jennifer_井静晶经精:他不是要飞伦敦吗？//@反射弧超长星人影九:网络并非法外之地，做人做事也要守基本底线。辛苦网警们了！  
原始用户: 日照网警巡查执法
转发内容: 男子侮辱袁隆平院士，被日照警方行政拘留 日照  原图 ",False,无,2021-05-23 21:50,无,61,14,17
KgPGdEWDB,https://weibo.cn/comment/KgPGdEWDB?uid=1651047542&rl=0#cmtfrm,"转发理由://@却却大王:城如此。人如此。 //@老衲法号郭怒:中国的城市都有这样的特征——平时的时候，它们总有很多值得吐槽的地方，总有这些那些不好的地方，就连本地人也经常会忍不住吐槽。可是每当有大事发生的时候，它们都会默默的立即变成英雄之城。汶川、武汉、长沙其他的城市，也必将如此。  
原始用户: Rabbit每日爆料
转发内容: 长沙有太多感动了  [组图共6张] 原图 ",False,无,2021-05-23 20:47,微博 weibo.com,123,85,14
