微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgUlJiL0p,https://weibo.cn/comment/KgUlJiL0p?uid=1051292340&rl=0#cmtfrm,"转发理由:回复@浩然正气R27:好帽子！祖上在盛锡福高就吧。。//@浩然正气R27:公知舔狗的嘴炮  
原始用户: 新蜜蜂alex182
转发内容: 我们的哪门炮用上了全等模块化发射药，或者双模块发射药？  原图 ",False,无,2021-05-24 08:41 ,Mate 1000 Android,5,11,0
KgQ39ykWM,https://weibo.cn/comment/KgQ39ykWM?uid=1051292340&rl=0#cmtfrm,"转发理由:前几天那几个傻叉，不是还要起诉“登山总局”吗？  
原始用户: 天涯尼丹小
转发内容: 尼泊尔疫情：向导认为珠峰南坡大本营已有至少100人感染新冠，而登山领队认为可能接近200人，而尼泊尔政府依然否认珠峰疫情存在。  原图 ",False,无,2021-05-23 21:44,Mate 1000 Android,5,1,0
KgQ2prt6r,https://weibo.cn/comment/KgQ2prt6r?uid=1051292340&rl=0#cmtfrm,"转发理由:投奔民主自由去了。。@提刀探花在缅北   
原始用户: 中警安徽
转发内容: 【90后小伙带着被打残的腿，哭述8个月的真实缅北噩梦】今年刚满30岁的小张（化名），原本有着还算稳定工作的他，去年8月，在一社交软件上被月薪保底1万—3万的广告吸引，随后被安排偷渡至缅北。原本怀揣发财梦的小张，在毒打、电击、禁闭的摧残折磨下，加之“老板”逼迫其诱骗自己老婆、朋友到缅北从事淫秽色情服务，小张没有答应，便招来长期的毒打，也因此留下了终身残疾……最终，在民警和其老乡的帮助下成功回家 中国警方在线的微博视频                     ",False,无,2021-05-23 21:42,Mate 1000 Android,8,0,1
KgPdRayr1,https://weibo.cn/comment/KgPdRayr1?uid=1051292340&rl=0#cmtfrm,"转发理由:这才是媒体，作业给你们了，国内媒体会抄吗？  
原始用户: 一领淡鹅黄
转发内容: 卧槽卧槽，RT也骂的太过瘾了！把西方媒体炮制假新闻污蔑中国“强迫劳动”的底裤都扒干净了！（这要是中国人做的就更好了唉~）没辙，换地方吧：① http://t.cn/A6VfksIk ② http://t.cn/A6VIPSMk ③ https://d.tube/#!/v/skuidowmm1s2/QmZuMXBS8vUrub9V4gPa4524VQ2n5DPaJqoT5UgpWyeEMj  PS随手翻译，不保证准确。              原图                     ",False,无,2021-05-23 19:37,Mate 1000 Android,10,17,5
KgOnlprhW,https://weibo.cn/comment/KgOnlprhW?uid=1051292340&rl=0#cmtfrm,"转发理由:看成张廷秀了//@多摩的狸子:右边妙啊//@-TopGun-: 带货改乞讨了？//@第二人造天堂://@挥刀霍霍向蛆虫 ://@鲤千代 :一个结了婚的人，你赚钱给先生用，有情绪不跟先生讲，却跟客户哭，赚客户钱还要客户哄，有毛病吧。  
原始用户: 饭圈嘟嘟
转发内容: 昨晚张庭开直播带货大哭，讲述自己多不容易：“你们也有小孩吧，我每天从6点工作到晚上12点，回家还要陪儿子女儿们，我真的很累的，我还要看稿子，但这一些事情都是一个人扛着，我们都是成年人，我们都有压力的。” 饭圈嘟嘟的微博视频  ",False,无,2021-05-23 17:28,Mate 1000 Android,12,11,8
KgOn7yiJd,https://weibo.cn/comment/KgOn7yiJd?uid=1051292340&rl=0#cmtfrm,"转发理由://@多摩的狸子:右边妙啊//@-TopGun-: 带货改乞讨了？//@第二人造天堂://@挥刀霍霍向蛆虫 ://@鲤千代 :一个结了婚的人，你赚钱给先生用，有情绪不跟先生讲，却跟客户哭，赚客户钱还要客户哄，有毛病吧。  
原始用户: 饭圈嘟嘟
转发内容: 昨晚张庭开直播带货大哭，讲述自己多不容易：“你们也有小孩吧，我每天从6点工作到晚上12点，回家还要陪儿子女儿们，我真的很累的，我还要看稿子，但这一些事情都是一个人扛着，我们都是成年人，我们都有压力的。” 饭圈嘟嘟的微博视频  ",False,无,2021-05-23 17:27,Mate 1000 Android,17,3,10
KgOjN0wkA,https://weibo.cn/comment/KgOjN0wkA?uid=1051292340&rl=0#cmtfrm,"转发理由:卧槽。。无介质（宏观）投影  
原始用户: 量子位
转发内容: 360度无死角观察还能动，这样的3D图像你喜欢吗？ 这不是全息投影！真正允许多角度围观的3D图像 | Nature子刊  ",False,无,2021-05-23 17:19,Mate 1000 Android,3,1,2
KgOeKD0Rs,https://weibo.cn/comment/KgOeKD0Rs?uid=1051292340&rl=0#cmtfrm,"转发理由:倒也不用那么悲观，其实这个世界缺了谁都照样转，其中包括遇难的运动员，更包括主办、承办方的那些傻叉。  
原始用户: 半杯馊茶
转发内容: #甘肃山地马拉松事故21人遇难#这事儿主办方难咎其职！不要把主要过错都推在极端天气变化中。作为这么大一个赛事，尤其是超马运动，即便是正常比赛，你的监控和安全机制完全看不到，从补给站设置到预警应急出动。可以说，从目前网上流露的信息来说，一塌糊涂。没有这个承受接待和组织安全能力，就不要急功近利的组织那么大那么多人的赛事。当已经发出求救的时候，就是正常比赛监督赛事过程的监控在哪儿，他应该第一时间参与救护以及向指挥部提前报告，终止比赛的。可以说，这次损失将中国超马精英摧毁惨重。包括上级批准部门和监督部门都一样应该追责，赛前准备工作检查是如何通过的？ #半杯馊评#              原图                     ",False,无,2021-05-23 17:07,Mate 1000 Android,4,0,2
KgO9s2WLA,https://weibo.cn/comment/KgO9s2WLA?uid=1051292340&rl=0#cmtfrm,"转发理由:开啊，开放啊，怎么不开了？  
原始用户: 新浪福建
转发内容: #福建通报新增台湾输入确诊病例2例# 【福建新增2例境外输入确诊病例，均为台湾地区输入】5月22日，福建省报告新增境外输入确诊病例2例，均为台湾地区输入（厦门市报告）。当日报告新增境外输入无症状感染者2例，其中：日本输入1例（福州市报告）、台湾地区输入1例（厦门市报告）；解除隔离1例。#福建战疫# （福建省卫健委）              原图                     ",False,无,2021-05-23 16:54,Mate 1000 Android,6,0,1
KgNUufsYN,https://weibo.cn/comment/KgNUufsYN?uid=1051292340&rl=0#cmtfrm,"转发理由:调解吧。。  
原始用户: 凤凰网视频
转发内容: 【2岁#儿子被老师咬伤家长打断老师肋骨#】5月18日，成都市民李先生去教育中心接2岁的儿子时，发现孩子手臂上多了一排牙齿印。一名老师表示，咬轩轩的是这家教育中心的负责人田老师，她是因为孩子太调皮，一直打别的孩子，才想到咬他一口，让他了解一下别人的感受。孩子的母亲得知情况后情绪激动，将田老师肋骨打断。目前警方与当地卫健部已介入此事。（看看新闻）看看新闻KNEWS的秒拍视频                     ",False,无,2021-05-23 16:17,Mate 1000 Android,9,2,5
KgNSmcBt5,https://weibo.cn/comment/KgNSmcBt5?uid=1051292340&rl=0#cmtfrm,"转发理由:问@鸟窝里的猫妖 //@QBU不是191:那只狐狸是被那只鸟咬死的吗？（顺便请教一下那只鸟是什么品种啊？）  
原始用户: 河婆Jason007
转发内容: “甲板”风[看涨]~重载起飞  河婆Jason007的微博视频  ",False,无,2021-05-23 16:12,Mate 1000 Android,5,0,2
KgNPTn38E,https://weibo.cn/comment/KgNPTn38E?uid=1051292340&rl=0#cmtfrm,"转发理由:如果通体都是挂机释放柄那样的烧蓝色。。  
原始用户: 轻兵器爱好者
转发内容: #轻兵器爱好者[超话]# #武器魅力# 好看的武器一定好用[doge]  原图 ",False,无,2021-05-23 16:06,Mate 1000 Android,0,0,1
KgNNBvHqy,https://weibo.cn/comment/KgNNBvHqy?uid=1051292340&rl=0#cmtfrm,"转发理由:“呦，我男朋友脾气可不好了，稍微有点不如意，甭管在哪儿当着谁都敢吼我。。”“可不是吗，我稍微顶一句嘴，我男朋友二话不说上来大逼兜就抽我，上回喝完酒薅着我头发打，我腿都酥了，简直太特么man了！”你们感受一下  
原始用户: SoniaWangs
转发内容: 分享图片  [组图共7张] 原图 ",False,无,2021-05-23 16:00,Mate 1000 Android,1,0,3
KgNEvbMgH,https://weibo.cn/comment/KgNEvbMgH?uid=1051292340&rl=0#cmtfrm,"转发理由:我相信你是去了，并且克服重重艰险磨难，成功完赛，活着回来的。//@喵系仙人:没去，我哥今天也问我来着... 我在你们心里是啥形象啊？//@步兵将军冼辉:坏了，污黄没去吧？@喵系仙人 //@宝树:这......遇到极端天气赶紧终止比赛啊，沿途应该也有工作人员，怎么能死这么多人？！  
原始用户: 凤凰卫视
转发内容: 【#甘肃景泰一马拉松百公里越野赛已发现16人遇难#】据黄河石林山地马拉松百公里越野赛失联救援指挥部，22日上午在甘肃省白银市景泰县黄河石林景区举行的黄河石林山地马拉松百公里越野赛遭遇极端天气，截至23日3时，已发现16人遇难，还有5人失联正在救援中。　　据指挥部介绍，当天中午1点左右，百公里越野赛高海拔赛段20公里至31公里处，受突变极端天气影响，局地出现冰雹、冻雨、大风等灾害性天气，气温骤降，参赛人员出现身体不适、失温等情况，部分参赛人员失联，比赛停止。当地马上组织多方力量搜救失联人员。　　接到当地报告后，甘肃省委、省政府第一时间召开专题会议，立即启动应急预案，成立失联救援指挥部并组织救援力量700余人投入搜救。由于赛段内地形地貌复杂，夜间气温再度下降，搜救难度较大。截至23日3时，151名参赛人员已经确认安全，其中轻伤5人在医院救治，情况稳定。16名参赛人员找到时已失去生命体征，另有5人仍在进一步搜救中。　　据介绍，该赛事由白银市委、市政府主办，景泰县承办，具体赛事运营由甘肃晟景体育文化发展有限公司负责，共计172人参与百公里越野赛。（via 新华社）              原图                     ",False,无,2021-05-23 15:38,Mate 1000 Android,1,4,2
KgNCX5iJq,https://weibo.cn/comment/KgNCX5iJq?uid=1051292340&rl=0#cmtfrm,"转发理由:有些女生，把男朋友的这种限制，看做“在乎”、“重视”，和“保护欲”，并因此而感到欣慰和甜蜜。  
原始用户: SoniaWangs
转发内容: 分享图片  [组图共7张] 原图 ",False,无,2021-05-23 15:34,Mate 1000 Android,5,3,2
KgNz6Crud,https://weibo.cn/comment/KgNz6Crud?uid=1051292340&rl=0#cmtfrm,"转发理由:好了，这下基本铁定死刑了。哪个髮官要是敢废死，我祝它全家当街死于极端报复行为。  
原始用户: 大连发布
转发内容: #情况通报#【大连市通报“5·22”案件侦办情况】5月23日，大连市人民政府新闻办公室召开新闻发布会，由大连市公安局副局长曲波通报大连“5·22”案件有关情况。2021年5月22日11时40分许，犯罪嫌疑人刘某（男，1989年出生，理发师）驾驶辽B63NE6黑色轿车沿中山区五惠路由西向东行驶至劳动公园北门人行过道斑马线处，将多名行人撞倒后，继续行驶至五惠路与解放路交会处追尾一辆厢式货车，随后弃车逃逸。13时许，刘某被警方抓获。截至目前，该案造成5人死亡，5人受伤。其中4人当场死亡，3人被120送医抢救，1人抢救无效死亡，后有3人自行到医院治疗，现伤者情况稳定，正在进一步治疗中。“5·22”案件发生后，公安部，省委、省政府，市委、市政府高度重视，市公安局立即成立专案组，经现场勘查、调查走访、检验鉴定、固定证据等工作，现查明案件事实如下：5月22日，犯罪嫌疑人刘某因投资失败无法接受，失去生活信心，遂产生报复社会心理。11时40分许，刘某驾车沿唐山街行驶至五惠路路口时，在等候绿灯指示后突然在7秒钟内将所驾车辆车速从0时速加速至108公里/小时（该路段限速60公里/小时），并冲闯红灯，以驾车冲撞路人的极端方式实施犯罪，造成5死5伤。经检验鉴定，排除犯罪嫌疑人刘某酒驾、毒驾、服用精神类药物和精神病史嫌疑，其作案时头脑清楚、思路清晰，选择作案地点、目标明确。目前，犯罪嫌疑人刘某因涉嫌以危险方法危害公共安全罪被公安机关依法刑事拘留。案件正在进一步工作中。（资料：大连市公安局 采集：毕重伟 图片：雪林）大连市通报“5·22”案件侦办情况         [组图共2张]      原图                     ",False,无,2021-05-23 15:24,Mate 1000 Android,9,27,3
KgNb5kFne,https://weibo.cn/comment/KgNb5kFne?uid=1051292340&rl=0#cmtfrm,"转发理由:180度大离轴。。欻！//@边境计划firefly://@yf23_87801:载机飞过，清空了火力通道才发射的嘛//@Raptor_788:有没有可能锁定的是C130，然后……//@韩五记://@Orca_Orca_Orca: Repost Weibo  
原始用户: 伊尔库茨克航空工厂
转发内容: #不动戳大# 丹麦式空对空打靶训练，与F-16对向飞行的C-130扔出红外航空靶弹，F-16发射AIM-9击中靶标  原图 ",False,无,2021-05-23 14:25,Mate 1000 Android,3,2,0
KgN7SgxEq,https://weibo.cn/comment/KgN7SgxEq?uid=1051292340&rl=0#cmtfrm,"转发理由:交给马斯克接着忽悠  
原始用户: Armstrong的空军之翼
转发内容: 造机新势力Aerion钱烧光了，静音超音速公务机梦碎。Aerion在2021年5月21日突然宣布，由于无法筹集到资金，该公司将倒闭。  [组图共6张] 原图 ",False,无,2021-05-23 14:17,Mate 1000 Android,2,0,2
