微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgYcyqcqy,https://weibo.cn/comment/KgYcyqcqy?uid=1302377981&rl=0#cmtfrm,"转发理由:🌾  
原始用户: 人民日报
转发内容: 【今天，一起#送别袁老#】24日上午，#袁隆平院士遗体送别#仪式在长沙举行。转发微博，点亮水稻标记，一起送袁老最后一程：您的禾下乘凉梦，我们会接续努力！先生千古！  原图 ",False,无,2021-05-24 18:29 ,荣耀20,0,0,0
KgDWbtZO2,https://weibo.cn/comment/KgDWbtZO2?uid=1302377981&rl=0#cmtfrm,"转发理由:  
原始用户: 人民日报
转发内容: 网友：#中午把饭乖乖吃光了# #送别袁老#  原图 ",False,无,2021-05-22 14:54,荣耀20,0,0,0
KgCug9wfI,https://weibo.cn/comment/KgCug9wfI?uid=1302377981&rl=0#cmtfrm,"转发理由:道德绑架，边上看热闹的都是坏种//@正经的老邪:癞蛤蟆绑架天鹅肉那句话还是对，表白是胜利的凯歌不是冲锋的号角，先互相喜欢水到渠成，然后表白增加仪式感，而不是让对方在尬死和妥协之间做选择尬死我了  
原始用户: 经典名场面bot
转发内容: #拒绝道德绑架式表白#这种街头表白真的太尴尬了女孩子白眼都要翻到天上去了 经典名场面bot的微博视频  ",False,无,2021-05-22 11:12,荣耀20,0,0,0
Kgw4PDNUq,https://weibo.cn/comment/Kgw4PDNUq?uid=1302377981&rl=0#cmtfrm,"转发理由://@阅读笔记:神人啊//@蓝紫青灰: 拍剧吧//@河狸大坝 : 常熟人上热搜的方式:1.派出所截获贩猫车，一百多只猫求领养2.中年大叔喝多了和狗隔着伸缩门吵了一夜的架3.网恋被骗女子用8个月时间让骗子爱上自己最后引导骗子落网 大美常熟respect//@纱布蓝 : 牛逼啊！  
原始用户: 八鹅吃瓜酱
转发内容: 女子被骗22万后与骗子网恋，用了8个月时间让骗子爱上自己，最终把骗子从东南亚忽悠到国内逮捕  [组图共7张] 原图 ",False,无,2021-05-21 18:53,荣耀20,0,0,0
KgnUFdJei,https://weibo.cn/comment/KgnUFdJei?uid=1302377981&rl=0#cmtfrm,"转发理由:居然有人敢抄袭六公主，好大的狗胆  
原始用户: 快乐追星十级学渣
转发内容: 好家伙 央视六公主锤浙江卫视抄袭了  [组图共9张] 原图 ",False,无,2021-05-20 22:06,荣耀20,0,0,0
KfpuceMwu,https://weibo.cn/comment/KfpuceMwu?uid=1302377981&rl=0#cmtfrm,"转发理由:草  
原始用户: 搜狐视频
转发内容: 【主播在酒店热水壶中撒尿并炫耀：给下一位客人喝】5月13日，一位社交平台游戏主播在酒店热水壶中撒尿，并将唾液及尿液倒进沐浴露、洗发水瓶中，称让下一位顾客使用，并将视频发在游戏群炫耀。目前，该主播账号已被平台封禁。恶心！主播在酒店热水壶中撒尿并炫耀：给下一位客人喝  原图 ",False,无,2021-05-14 12:16,荣耀20,0,1,0
KfptEdGAW,https://weibo.cn/comment/KfptEdGAW?uid=1302377981&rl=0#cmtfrm,"转发理由:没心的玩意救他干嘛？  
原始用户: 北京人不知道的北京事儿
转发内容: #救援队断水驴友却烧水泡茶#【救援队18小时救人断水断粮，一人获救后突然拿出两瓶水煮茶】5月9日，发生在北京房山野山之中的一次救援，让身经百战的房山蓝天救援队队员感慨。“女驴友强烈要求用直升飞机，说花多少钱他们都出。当听说请直升飞机需要10到20万时，又都不说话了。”蓝天队员说，当时他们一方面联系队员运送软担架，一方面寻找合适的下山道路，“又累又饿又渴，好多队员连晚饭都没吃，但没一个人抱怨。蓝天队员发现一名驴友在自己有水的情况下仍然问蓝天队员要水。还有一名年轻驴友不仅拒绝帮助同行的女驴友，还一次次要求先把自己送下山。“到了山下，这人竟然从包里掏出两瓶水，开始烧水泡茶。我们问他山上早就断水了，你怎么还有水，这名驴友竟说，‘做人需要留一手’。”#断水断粮驴友获救拿出两瓶水煮茶#（by北京晚报）         [组图共4张]      原图                     ",False,无,2021-05-14 12:15,荣耀20,0,0,0
KfidS4j8v,https://weibo.cn/comment/KfidS4j8v?uid=1302377981&rl=0#cmtfrm,"转发理由:劝人善良的大妈才是最坏的人  
原始用户: 北京人不知道的北京事儿
转发内容: 小伙子不带口罩发生纠纷，逃跑时被司机抓住并报警！大妈：“他还是个孩子 ！”司机：“他打我的时候谁说话了 ？！”秀一波神操作的微博视频  ",False,无,2021-05-13 17:46,荣耀20,0,0,0
Kfic5tWVm,https://weibo.cn/comment/Kfic5tWVm?uid=1302377981&rl=0#cmtfrm,"转发理由:越往后越过分//@神店通缉令://@快递员吴彦祖:别骂了//@我是阿册啊:肯定是纸的问题//@风在云里淅淅沥沥:妈呀…//@近贫:羡慕//@盐爱爱爱爱爱嗝:又骗我去练字  
原始用户: 哔哩哔哩弹幕网
转发内容: 写字不好看，能是笔的问题吗？#哔哩哔哩#写字不好看可以怪笔吗？UP：@祁么么 哔哩哔哩弹幕网的微博视频  ",False,无,2021-05-13 17:42,荣耀20,0,0,0
KeHuV3vtV,https://weibo.cn/comment/KeHuV3vtV?uid=1302377981&rl=0#cmtfrm,"转发理由://@阅读笔记:年轻时候都好美啊//@正版瞌睡鱼游走:能够美人迟暮是福报啊，君不见有多少人从小丑到老，或者年纪轻轻就挂了的。老去不是那么可怕的。//@无边桃炎:红颜白骨（好喜欢第三位//@衣锦夜行的燕公子:我的妈啊，美怎么这么易逝啊  
原始用户: MayTheForce-BeWithY0u
转发内容: 岁月啊… MayTheForce-BeWithYou的微博视频  ",False,无,2021-05-09 20:17,荣耀20,0,0,0
KenGsqNUk,https://weibo.cn/comment/KenGsqNUk?uid=1302377981&rl=0#cmtfrm,"转发理由:告辞本来...现在没有然后了  
原始用户: 老邪说电影
转发内容: 【老邪吐槽】《风暴舞》：我就没见过那么蠢的悬疑剧！#金牌解说# 如果用一句话形容这部剧，那就是《复仇者之保安队长》 老邪说电影的微博视频  ",False,无,2021-05-07 17:50,荣耀20,0,0,0
