微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KfiJsesx7,https://weibo.cn/comment/KfiJsesx7?uid=1665183914&rl=0#cmtfrm,#夏日出逃计划# 昨天回家路上，疲惫不堪，心烦意乱。突然看见路边一树蔷薇开得灿烂，果断叫司机停车，下来看花，好心情要靠自己创造。#捕捉夏日瞬间#  [组图共9张] 原图 ,True,无,2021-05-13 19:04,iPhone 12 Pro,7,0,19
KfhGK5iiN,https://weibo.cn/comment/KfhGK5iiN?uid=1665183914&rl=0#cmtfrm,#会议瓶装水浪费普遍#如果不渴就不拧开，拧开的就带走。有次剪头发，要走的时候发现助理小哥手太快，已经把我的半瓶水给扔了。他说我再给你一瓶就是了，我说他根本就不明白，我不是为了要他们一瓶水，我是不想浪费。  原图 ,True,无,2021-05-13 16:25,iPhone 12 Pro,20,0,9
KfasEuNOO,https://weibo.cn/comment/KfasEuNOO?uid=1665183914&rl=0#cmtfrm,#北京月季文化节18日开幕#月季绝对是北京当之无愧的市花，能从4月一直开到11月，真·花开不败。说实话，我觉得月季比玫瑰漂亮多了。  [组图共15张] 原图 ,True,无,2021-05-12 22:01,iPhone 12 Pro,23,7,7
Kfa3RFFUc,https://weibo.cn/comment/Kfa3RFFUc?uid=1665183914&rl=0#cmtfrm,没看黄历的一天早上先从东三环杀到西三环办事，结果因为下午的会在东三环，于是中午只能先杀回家 忙了一中午，下午准备出发去开会了，会上要交的材料同事还没发给我。好不容易电话联系上了，同事说出差了，分公司的扫描仪不好用，那你手机也能扫描嘛终于发过来了，赶紧下载存U盘（安全需要）。到了打印店，老板娘不在，老板操作不熟练还慢性子，打印机还没碳粉了。磨叽半天总算换好了，打印出来要装订，订书机还坏了。也别订了，时间不富裕了，赶紧走吧  走出去没多远想起来U盘忘拿了，又返回去拿U盘。所幸时间还来得及，赶紧去取车。到车位一看傻眼了，有个吊臂车停在我车位旁剪树枝，完全堵死了出小区的路。最要命的是工作人员和小区居民还在吵架，互相问候对方亲人，眼看就快打起来了得，快来不及了。也别开车了，赶紧出小区上马路打车吧！倒是一出门就碰见个出租司机刚吃完饭准备走，就是上车准备工作那叫一个细致。知道我着急，车开得倒是挺快。快到地儿了，不知道怎么突然非要跟我探讨摇号问题。车速眼瞅着越来越缓，我赶紧催他，这才恍然大悟一脚电门（新能源车）把我送到地儿了  到了会场就挨呲儿了，倒数第二个签到的。晚了2分钟，还好基本没耽误，就是开了十来分钟就散会了，我的心情 当然我不是最惨的，倒数第一那位，进来刚坐下就散会了             [组图共3张]      原图                             ,True,无,2021-05-12 21:00,种草达人熹娘娘超话,7,0,22
Kf9OmsK4m,https://weibo.cn/comment/Kf9OmsK4m?uid=1665183914&rl=0#cmtfrm,"转发理由:跑是本性使然，不跑是超越人性。其实人们反感的不是跑，而是以跑为豪，甚至觉得舍己救人的才是傻瓜。人可以自私，但不能无耻。还有，公然对抗九年制义务教育制度的行为不违法吗？ PS：那种讥讽传统美德迂腐、歌颂人性自私的，国家就该拉个清单。以后有灾有难，可以考虑不用救他们。 查看图片  
原始用户: 新蜜蜂alex182
转发内容: 关于“范跑跑”，当年出于自我保护的本能逃跑，确实不光彩，你可以说他胆小，没有责任心，但也谈不上多么大的恶。范的主要问题是事后不以为耻反以为荣地高调宣扬所谓“人性启蒙”，企图把自己当年的不光彩一洗了之，甚至拔高成正能量。。。看看这些思潮造就的三观，只能说，把他钉在耻辱柱上没有钉错。骂你是本份，不骂你是情分，我们的民族可以容忍犯错，可以容忍胆小，但决不能大张旗鼓地倡导自私本性。         [组图共2张]      原图                     ",False,无,2021-05-12 20:22,iPhone 12 Pro,3,0,0
KeXipp70w,https://weibo.cn/comment/KeXipp70w?uid=1665183914&rl=0#cmtfrm,"转发理由:前几天看了这个新闻，特别无语。既然是慕名而来的，对箭扣到底有多凶险，出过多少事故，是不是适合带孩子攀爬，就一点儿数没有吗？不过这俩孩子也算可以了，能上去就很厉害。当爹的也命大，从15米高的断崖跌落，愣是没事儿就是心疼救援人员，大过节的遭罪了。  
原始用户: 中国消防
转发内容: 【#上海夫妇带娃爬北京野长城坠崖受伤# 一个细节救了他！】5月2日，上海一对夫妻带着两个七八岁的孩子慕名来北京爬箭扣野长城，孩子父亲因为迷路跌落15米高的断崖受伤。@北京消防 怀柔支队消防指战员克服重重困难，耗时6个多小时成功将一家四口营救下山。据悉，坠崖男子仅脚踝扭伤，这是多亏了其背包里的数瓶矿泉水起到了缓冲作用，他才免于重伤。#最美工作照# #点赞逆行者# #火焰蓝守护平安#   北京日报都视频的微博视频                     ",False,无,2021-05-11 12:30,微博搜索,2,1,7
KeWwL3i8q,https://weibo.cn/comment/KeWwL3i8q?uid=1665183914&rl=0#cmtfrm,"转发理由:昨天沸点及同类内容的视频下，很多武汉当地人一直在追问和提示，其实即使不是当地人，仔细查看也能对比出不同。但是某些媒体不管那个，就只管要流量。  
原始用户: 新蜜蜂alex182
转发内容: #武汉通报大风中吊篮撞楼2人死亡#这新闻我看得有点懵，一会说二人获救，一会说二人身亡，于是我仔细搜了搜。。武汉昨天发生了两起大风天建筑物吊篮人员被困的事件，一起发生在二七路，一起发生在三阳路，前者工人成功获救，后者救援后，被困工人抢救无效不幸罹难。然而我们不求甚解的媒体，把两起事故的视频弄混了。这个视频总共50秒，第一段28秒出自@沸点视频 称“成功获救”，其实这是三阳路那起。第二段10秒，可以看出与第一段相同，出自@人民网 称“两人抢救无效身亡”，这是正确的。第三段出自@楚天都市报 这才是二七路那起成功获救的视频，可以看建筑外墙、吊篮形状出与前两段中明显不同。 新蜜蜂alex182的微博视频                     ",False,无,2021-05-11 10:33,搜狗高速浏览器,2,0,0
KeQMCCPGP,https://weibo.cn/comment/KeQMCCPGP?uid=1665183914&rl=0#cmtfrm,"转发理由:真要是不舒服，就不应该上飞机，实在要飞可以自己花钱升舱公务舱。而且口罩都不戴，谁知道是不是有新冠啊！不过看情形也不像，本来都已经病得神智不清气若游丝魂飞九天了，警察一拽她立马power值就满了，看战斗力能咬死杭州野生动物世界出逃的花豹  
原始用户: 北京人不知道的北京事儿
转发内容: 转自网友：北京首都机场，准备起飞的飞机，遇一女子强行从经济舱闯入公务舱占座，还大喊大叫在飞机上咆哮，飞机只能被迫拉回。飞机拉回后警察登机将其请出，女子还号称是北大学法律的……（by填鸭式教育受害者）填鸭式教育受害者的微博视频  ",False,无,2021-05-10 19:55,iPhone 12 Pro,5,1,5
KeQHn2hGQ,https://weibo.cn/comment/KeQHn2hGQ?uid=1665183914&rl=0#cmtfrm,#种草达人熹娘娘[超话]# 上次为了试试据说风很大的Nando's（南逗）烤鸡酱，还特意买了一只鸡来烤。结果鸡先到了酱还没到，冰箱里又放不下，只好把鸡先烤了 这次用柠檬辣椒烤鸡酱配苹果烤鸡腿，口感偏酸辣，感觉也就那么回事儿反倒是买赠的蛋黄酱口感超级好，浓郁的咸香口感，配着薯条吃了不少，一定会回购             [组图共4张]      原图                             ,True,无,2021-05-10 19:42,种草达人熹娘娘超话,8,0,4
KeQuoaiYZ,https://weibo.cn/comment/KeQuoaiYZ?uid=1665183914&rl=0#cmtfrm,#快手菜#今天被催更了，其实节前就凑够九张图了，但是一直懒得发做了超好吃的羊肉杂面，煮了酒酿圆子，豉椒鸡球和糖醋小排都是利用李锦记的快手菜料包和自制调料组合制成的。  用空气炸锅做的苹果烤鸡相当成功，苹果放在最上层还能防止鸡腿烤糊；豆腐也是用空气炸锅煎的，健康低油就是太费时间。 天气热了，菜谱越来越清淡爽口，我拌的菠菜粉条花生米太好吃了，想起来就流口水。  煲仔饭最大的遗憾，就是用错了拍照的碗             [组图共9张]      原图                             ,True,无,2021-05-10 19:10,iPhone 12 Pro,9,1,9
KeOz1hITo,https://weibo.cn/comment/KeOz1hITo?uid=1665183914&rl=0#cmtfrm,"转发理由:好家伙，这是形成了产业链闭环啊真不想怀疑这几只豹子是不是特意放出去给狩猎业务VIP嘉宾服务的啊//@雲子_小野NowPeak: 绝了，一边做动物园，一边做药业，居然本身还有猎枪猎弹业务 活豹子拿来卖票，逃豹子拿来打猎，死豹子拿来做药？好一条产业链  
原始用户: 搜狐新闻
转发内容: 【杭州野生动物世界背后的""动物生意经""】近日，杭州野生动物世界3只豹子出走引发舆论关注。目前，杭州野生动物世界仍处于暂停营业状态，其背后的控股股东龙晖集团备受关注。资料显示，龙晖集团旗下产业多与动物相关，其参投的药企产品研发依托珍稀野生动物资源。值得注意的是，2020年，杭州野生动物世界有限公司曾被评为 “年度安全生产考核优秀单位”。按照该通报的考核结果，安全生产单位分为三个等级，分别是优秀、良好和合格，三档各29家、41家和9家。但根据公开资料，杭州野生曾多次因生产、税务等问题遭到行政处罚，还曾因私自占用村集体土地建华南虎棚而被强制执行。除多起行政处罚之外，杭州野生动物世界还曾成为“人脸识别第一案”的被告方。有记者梳理发现，杭州野生控股股东龙晖集团旗下产业多与动物相关，公司名称可见动物繁育、马戏团、动物管理服务、野生动物科研中心、海洋世界、猎枪、猎弹、亚洲象种源繁育等字眼。此外，龙晖集团还与上市公司片仔癀合伙做生意。据片仔癀2020年财报显示，龙晖集团是片仔癀子公司龙晖药业的其他股东。而龙晖药业官网显示，龙晖药业产品研发依托珍稀野生动物资源。再向上追溯，龙晖集团的控股股东为雄鹰集团（前身为原国家林业部定点生产猎枪的企业——齐齐哈尔猎枪厂），其实际控制人为张举彦。有信息显示，目前张举彦仍然为杭州野生的董事。此外，据中国野生动物保护协会官网显示，张举彦任中国野生动物保护协会第五届理事会副会长、常务理事。来源：新京报、每日经济新闻http://t.cn/A6Vh5qIe http://t.cn/A6Vh5qIg         [组图共3张]      原图                     ",False,无,2021-05-10 14:16,搜狗高速浏览器,2,0,0
KeIvS8kEY,https://weibo.cn/comment/KeIvS8kEY?uid=1665183914&rl=0#cmtfrm,"转发理由:我就想知道拍完收走了吗，垃圾污染环境  
原始用户: 璎珞牡丹
转发内容: 反网暴，没问题。理论上来说，网络暴力只有破坏性没有什么建设性，对谁的网暴都不对。做这事的“女权人士”，打出的条幅只说对女权的攻击，也没大毛病，虽然显得双标，但只放出有利自己的证据是人之常情。不过，“可以自己印字么”“老板，还有货么，啥时候发货”“福岛核水不阻拦，天道惩罚必呈现”“上穷碧落下黄泉，鬼子良知已不见”……这也是网暴？这特么也是网暴女权？如果说这也是对女权的攻击，那能证明什么？是网暴女权的言论实际上没那么多，连无指向性的脏话都不够，所以不得已找了一堆不相干的言论凑数。还是女权和鬼子的确一起在福岛排放核废水了？能把这些言论挂出来，并当成是对女权打压的证据，那只能说做这事的都是女权里的内鬼从策划收集，到制作运输，到布置拍照，到发布。文不对题的条幅不止一个吧？这事过手不止一个人吧？就没一个人看得出来这些条幅和女权没关系么？还有，真不知道肖美丽梁小门为啥被封号么？“涉及发布违法有害信息”，具体看图六图七。是谁硬把她们这事和女权捆绑在一起，非得让女权和她俩同生共死？         [组图共7张]      原图                     ",False,无,2021-05-09 22:52,iPhone 12 Pro,1,2,0
