微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgW8YCVkG,https://weibo.cn/comment/KgW8YCVkG?uid=1214199295&rl=0#cmtfrm,"转发理由:死亡太多了。//@假球迷1900:特别是那个残运会冠军选手，太让人难过了  
原始用户: 黄胜友
转发内容: #央视主播问甘肃山地马拉松悲剧何以发生#启动调查工作，启动问责机制！那么多优秀的山地马拉松选手倒在比赛途中，绝不可几句遭遇极端天气敷衍而过！本来可以是避免的伤亡事故，本来是没有死亡的赛事，最后是一次死亡21名优秀选手的比赛。世界体育运动史上也都罕见的悲剧。  ",False,无,2021-05-24 13:15,无,0,0,0
KgW8Q50vi,https://weibo.cn/comment/KgW8Q50vi?uid=1214199295&rl=0#cmtfrm,"转发理由://@恒有名:以后珠峰就安宁了，人类活动过多破坏了珠峰的生态！！//@九三樊://@司马平邦: 从科学上讲，新冠病毒若被带到珠峰峰顶必将“万古长青”。//@人力资源胡卫东:转发微博  
原始用户: 黄胜友
转发内容: 一名登山专家称，新冠病毒疫情在珠穆朗玛峰爆发，已经感染了至少100名登山者和辅助人员，这是在尼泊尔官方否认新冠肺炎疾病已经蔓延到世界最高峰的情况下，首次综合估计的数据。奥地利的卢卡斯·富尔滕巴赫(Lukas Furtenbach)上周因担心感染新冠病毒而停止了攀登珠峰的旅程，他是在珠峰唯一的一位知名的登山家。他周六（22日）表示，他的一名外国导游和六名尼泊尔夏尔巴人导游的检测结果呈阳性。@黄胜友 发布了付费专栏《国际速递》的文章：《登山专家：尽管尼泊尔否认，但珠峰营地确实有100多例新冠肺炎病例》  登山专家：尽管尼泊尔否认，但珠峰营地确实有100多例新冠肺炎病例                     ",False,无,2021-05-24 13:14,无,1,0,0
KgW8KbtP6,https://weibo.cn/comment/KgW8KbtP6?uid=1214199295&rl=0#cmtfrm,"转发理由:这几穗稻子，现在看来，已经成为珍贵的文物。🙏🙏🙏//@凯雷:很喜欢这几穗稻子，中华民族上下五千年，北方南方都是基本盘，稻子养活着南方，更养活着北方人！//@黄胜友: 多填写一个数字。谢谢凯雷兄。  
原始用户: 凯雷
转发内容: 这个视频直观，讲得清楚，应该不会有人攻击。//@咖啡幻影A:1500公斤是一年双季总亩产，就如视频中说的一年早晚两季亩产。凯总亩产前缺少“全年双季”4个字容易误导也容易被某些人攻击。@黄胜友 ：#袁隆平有哪些成就# 去年早起，风尘仆仆地赶到衡阳市衡南县超级稻实验田，见证袁隆平超级稻亩产过1500公斤。手中的几穗稻子让我带回北京了。#袁隆平逝世#  黄胜友的微博视频                     ",False,无,2021-05-24 13:14,无,0,0,0
KgW8dF0KY,https://weibo.cn/comment/KgW8dF0KY?uid=1214199295&rl=0#cmtfrm,转发送袁老驾鹤西去。西去的路上稻花飘香，路上的田埂稻谷低头默哀。🙏🙏🙏【送别！】今天，#袁隆平遗体送别仪式#。袁老，一路走好。 央视新闻的微博视频   ,True,无,2021-05-24 13:13 ,微博视频号,1,1,0
KgW5gbcHA,https://weibo.cn/comment/KgW5gbcHA?uid=1214199295&rl=0#cmtfrm,#救6名越野赛选手牧羊人发声#在这样的地方举办比赛，就应该考虑到会出现这样极端的天气，做好应急救援应对预案。连牧羊人都知道当地会经常出现这样的天气，主办方真的大意失荆州？或者真的以为一场赛事不会出现这样严重的后果吧！怎么感觉就是漠视赛事！漠视运动员安危的草台班子。  原图 ,True,无,2021-05-24 13:05,无,44,1,2
KgW2Kb86G,https://weibo.cn/comment/KgW2Kb86G?uid=1214199295&rl=0#cmtfrm,#袁老身上覆盖着鲜红的国旗#袁老，一路走好。  ,True,无,2021-05-24 12:59,无,5,0,0
KgUQsDFjf,https://weibo.cn/comment/KgUQsDFjf?uid=1214199295&rl=0#cmtfrm,#广州荔湾确诊病例感染印度变异株#印度的疫情突然暴增，就与印度变种病毒有密不可分的关联！印度变种病毒传染性极强，已经给印度全国造成极大的冲击，让印度确诊病例超过3000万例，成为继美国、巴西世界上第三个国家。印度高峰期，单日确诊病例超过42万例，目前虽有下降，但是每天也有24万例左右。印度死亡逼近30万人，尽管全球和印度疫情专家都指出印度疫情数据统计不确切。严防境外输入病例，依然是中国防疫的当务之急，特别是严防印度及周边邻国的病例输入，必须纳入重点！守住国门，非常重要！向战斗在一线的防疫队伍致敬！                                 ,True,无,2021-05-24 09:56,无,1,1,1
KgUNA93pv,https://weibo.cn/comment/KgUNA93pv?uid=1214199295&rl=0#cmtfrm,#央视主播问甘肃山地马拉松悲剧何以发生#启动调查工作，启动问责机制！那么多优秀的山地马拉松选手倒在比赛途中，绝不可几句遭遇极端天气敷衍而过！本来可以是避免的伤亡事故，本来是没有死亡的赛事，最后是一次死亡21名优秀选手的比赛。世界体育运动史上也都罕见的悲剧。  ,True,无,2021-05-24 09:49,无,76,13,13
KgUM4tKNN,https://weibo.cn/comment/KgUM4tKNN?uid=1214199295&rl=0#cmtfrm,#袁隆平遗体送别仪式#这是永远怀念！在世界粮食史上，将写上中国有位袁隆平。有了袁隆平，不再有饥荒。禾下乘凉梦，仓满无饥恐。粒粒皆辛苦，餐餐记心上。袁隆平老先生用毕生心血，扎根田垄，换来的是稻花飘香，稻谷丰登。让我们一起，再送袁隆平老先生一程！#91秒追忆袁隆平#  [组图共3张] 原图 ,True,无,2021-05-24 09:45,无,4,2,0
KgUIlobOj,https://weibo.cn/comment/KgUIlobOj?uid=1214199295&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 军武季
转发内容: 代尔亚辛村大屠杀，发生于1948年4月9日，当时犹太复国主义右翼恐怖组织“伊尔贡”为了“祭刀”，约120个战士侵入耶路撒冷附近的有600村民名叫“代尔亚辛”的阿拉伯村庄，约107名村民包括妇孺在内被杀害，有被枪杀的，有被抛入他们家中的手榴弹炸死的。甚至还有部份村民被俘到西耶路撒冷游街示众后被杀害。        1965年，以色列曾发行邮票，纪念代尔亚辛大屠杀事件，这件“祭刀”事件对以色列建立国家意义重大。犹太复国主义者最早是用恐怖手段对付该地区的英国管理者，发现作用有限，“祭刀”后他们把目标对准了普通穆斯林信众，促使双方发生相互间的大规模恐怖主义行动，胁迫列强采取措施分治直至建国，显然他们达到了目的。        伊尔贡是希伯来语，直译的意思是“国家军事组织”，是秘密犹太复国主义军事恐怖组织，与很多恐怖事件有关。“伊尔贡”组织后改组为以色列右翼政党赫鲁特党，后演变为现在的利库德党。伊尔贡的标志为图1，这意味着一旦巴勒斯坦被彻底吃尽，约旦将危在旦夕，国家存在只在于以色列实力，以及能否找到较为适当的借口，但只要实力足够大了，“士兵丢失”的借口再现也不是不可能。         [组图共2张]      原图                     ",False,无,2021-05-24 09:36,无,0,0,0
KgUHasij2,https://weibo.cn/comment/KgUHasij2?uid=1214199295&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 华创传媒老薄
转发内容: 你这熊孩子，撩骚的动作跟谁学的？这是要吃定小姨的节奏啊……#萌娃日常# 华创传媒老薄的微博视频  ",False,无,2021-05-24 09:33,无,2,0,0
KgUGlAxee,https://weibo.cn/comment/KgUGlAxee?uid=1214199295&rl=0#cmtfrm,一名登山专家称，新冠病毒疫情在珠穆朗玛峰爆发，已经感染了至少100名登山者和辅助人员，这是在尼泊尔官方否认新冠肺炎疾病已经蔓延到世界最高峰的情况下，首次综合估计的数据。奥地利的卢卡斯·富尔滕巴赫(Lukas Furtenbach)上周因担心感染新冠病毒而停止了攀登珠峰的旅程，他是在珠峰唯一的一位知名的登山家。他周六（22日）表示，他的一名外国导游和六名尼泊尔夏尔巴人导游的检测结果呈阳性。@黄胜友 发布了付费专栏《国际速递》的文章：《登山专家：尽管尼泊尔否认，但珠峰营地确实有100多例新冠肺炎病例》  登山专家：尽管尼泊尔否认，但珠峰营地确实有100多例新冠肺炎病例                                 ,True,无,2021-05-24 09:31 ,微博 weibo.com,3,9,2
KgUDz2KPy,https://weibo.cn/comment/KgUDz2KPy?uid=1214199295&rl=0#cmtfrm,5月23日，星期日，意大利北部皮埃蒙特地区斯特雷萨-莫塔龙线山顶附近，一辆缆车高空坠落，救援人员在缆车残骸旁工作。当局说，一辆缆车将游客带到意大利北部一些风景如画的湖泊的山顶，坠入地面，然后从山坡上跌落，造成至少14人死亡。@黄胜友 发布了付费专栏《国际速递》的文章：《意大利观光缆车高空坠落 然后从山坡上翻滚 至少造成14人死亡（多图）》 #创造101陈语嫣在迪士尼工作#  意大利观光缆车高空坠落 然后从山坡上翻滚 至少造成14人死亡（多图）                                 ,True,无,2021-05-24 09:24 ,微博 weibo.com,1,0,0
KgQBz0E2s,https://weibo.cn/comment/KgQBz0E2s?uid=1214199295&rl=0#cmtfrm,#外媒集体为袁隆平刷屏#外媒集体报道中国工程院士袁隆平去世，对世界水稻之父的去世发声，都是正面的报道，都在悼念这位去世的伟大科学家。国士无双，世界水稻史上也失去了一位伟大的科学家。按照袁隆平老先生自己的说法，他就是田埂上的一介农夫，在稻田里做出了让世人瞩目的成就，那就是让更多的人能吃上饱饭。                                 ,True,无,2021-05-23 23:09,无,15,0,1
KgO2Gt2HE,https://weibo.cn/comment/KgO2Gt2HE?uid=1214199295&rl=0#cmtfrm,"转发理由:#新媒体走近一线检察#   
原始用户: 最高人民检察院
转发内容: #检察为民办实事##检察机关学党史##扎实开展教育整顿#【走基层·看检察！新媒体记者和网络大V打卡“魔都”】近日，最高人民检察院新闻办组织的“新媒体走基层看检察”来到上海。十余名来自@人民日报 @中国长安网 @腾讯新闻 @检察日报 社融媒体中心等国内知名新媒体平台记者与网络大V组成的采访团，来到党的诞生地上海，在黄浦追寻革命先烈的红色足迹，在崇明探访生态保护一线，在北外滩走访服务企业窗口......采访团深入基层一线，全方位了解@上海检察 机关立足检察职能、聚焦主责主业，服务保障上海“五个中心”建设国家战略，为上海国际化大都市“蓝天、绿水、净土”提供司法保障的举措和成效。#新媒体走近一线检察#走基层·看检察！新媒体记者和网络大V打卡“魔都”                     ",False,无,2021-05-23 16:37,无,0,1,0
KgO25uCiw,https://weibo.cn/comment/KgO25uCiw?uid=1214199295&rl=0#cmtfrm,#网络名人打卡中国数谷# 【贵州：大数据为社会治理装上“最强大脑” 提升群众获得感】作为国家大数据综合试验区，近年来贵州围绕大数据政用、商用、民用等领域，拓展大数据应用场景，推进数字化治理，促进政府服务便捷化，社会管理精准化，增强群众获得感幸福感安全感。#2021大数据发展看贵州# 杨建国的微博视频                                 ,True,无,2021-05-23 16:36,微博视频号,3,0,2
KgO1M0H1E,https://weibo.cn/comment/KgO1M0H1E?uid=1214199295&rl=0#cmtfrm,"转发理由:让侮辱袁隆平院士的人到长沙街头走走，一定会有生命的危险。#袁隆平院士为中国带来了哪些变化#   
原始用户: 凯雷
转发内容: 湖南红网直击：【说起袁隆平院士，市民声音哽咽情不自禁落泪】2021年5月22日13时07分，91岁的“杂交水稻之父”袁隆平在中南大学湘雅医院逝世。5月23日上午，不少民众自发地前往袁老生前工作过的湖南杂交水稻研究中心吊唁，鲜花铺满了整条台阶，人群中不少人情不自禁地啜泣哽咽。  红网的微博视频                      ",False,无,2021-05-23 16:35,无,5,0,0
KgO1cgpBm,https://weibo.cn/comment/KgO1cgpBm?uid=1214199295&rl=0#cmtfrm,#网络名人打卡中国数谷#【2021数博会线下展主题观展路线之数据安全】当前，数据安全的重要性不言而喻，在2021数博会线下展览会上，奇安信、360、达梦数据等一批数据安全优秀企业将展出众多新产品、新技术、新应用。小编提前给大家做好了攻略，快来看看数据安全主题逛哪里？#2021大数据发展看贵州#  原图 ,True,无,2021-05-23 16:33,无,1,0,1
KgNbHrIHg,https://weibo.cn/comment/KgNbHrIHg?uid=1214199295&rl=0#cmtfrm,#网络名人打卡中国数谷#2021中国国际大数据产业博览会(简称“2021数博会”)将于5月26日至28日在贵阳举行，今日推出倒计时第3天海报。#2021大数据发展看贵州#  [组图共2张] 原图 ,True,无,2021-05-23 14:27,无,2,0,0
