微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KfwdNuYAd,https://weibo.cn/comment/KfwdNuYAd?uid=1222048541&rl=0#cmtfrm,"转发理由:再次反应一下@微博客服 今儿早上我的微博粉丝数量变成这样了，并且还在分分钟掉粉 查看图片 //@微博客服:您好，如果您的账号在没有修正粉丝的情况下，出现大量掉粉的问题，建议您私信@微博客服  进行反馈，根据页面提示输入相应数字接入人工即可，工作人员会为您详细核实。  
原始用户: 经商哲学88
转发内容: @微博小秘书 您看这微博粉丝正常吗？ @来去之间 打扰来总了也请您查看一下，我这微博粉丝数量掉粉正常吗  [组图共9张] 原图 ",False,无,2021-05-15 05:25,经商哲学88Android,2,1,4
KgTGmsDcM,https://weibo.cn/comment/KgTGmsDcM?uid=1222048541&rl=0#cmtfrm,"转发理由:#经商哲学88情感人生[超话]##经商哲学88情感人生# #送别国之脊梁袁隆平#夜读丨今天的饭，吃着吃着眼泪就下来了！以后，每一年的“稻花香里说丰年”，说的都是您。一日三餐，永远怀念！     
原始用户: 央视新闻
转发内容: 【夜读丨今天的饭，吃着吃着眼泪就下来了】以后，每一年的“稻花香里说丰年”，说的都是您。一日三餐，永远怀念！#送别国之脊梁袁隆平#  今天的饭，吃着吃着眼泪就下来了  ",False,无,2021-05-24 06:59 ,经商哲学88情感人生超话,3,2,1
KgQf2fhDL,https://weibo.cn/comment/KgQf2fhDL?uid=1222048541&rl=0#cmtfrm,"转发理由:#经商哲学88情感人生[超话]##经商哲学88情感人生# 好的感情：彼此体谅，互相珍惜  
原始用户: 人民日报
转发内容: 【夜读 | 好的感情：彼此体谅，互相珍惜】世上少有天作之合，生活从来都是各有难处。想要拥有美好的感情，就应该学会少些计较、多些体谅。提要求的时候，尽量不让对方感到为难。我的不易，你能懂得；你的付出，我能看见。只有在这样的惺惺相惜中，两个人才能走向更长久的未来。 【夜读】好的感情：彼此体谅，互相珍惜  ",False,无,2021-05-23 22:13,经商哲学88情感人生超话,3,1,1
KgPNcie9b,https://weibo.cn/comment/KgPNcie9b?uid=1222048541&rl=0#cmtfrm,"转发理由:5月22日13时07分，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平逝世，享年91岁。路透社、美联社等均报道了此消息。#外媒集体为袁隆平刷屏#  
原始用户: 环球资讯
转发内容: 【这一次，#外媒集体为袁隆平刷屏#：他的水稻研究，帮助养活了全世界】5月22日13时07分，“杂交水稻之父”、中国工程院院士、“共和国勋章”获得者袁隆平逝世，享年91岁。美联社、日本经济新闻等均报道了此消息↓↓↓网友：国士无双，怀念袁老！  [组图共9张] 原图 ",False,无,2021-05-23 21:04,经商哲学88Android,1,0,0
KgNiktujk,https://weibo.cn/comment/KgNiktujk?uid=1222048541&rl=0#cmtfrm,"转发理由:5月23日，大连市人民政府新闻办公室举行发布会通报大连“5·22”轿车撞人逃逸案件有关情况。大连市公安局副局长曲波通报称，大连轿车撞人逃逸案肇事者刘某因投资失败无法接受，失去信心，而产生报复社会行为。#大连轿车撞人逃逸肇事者系报复社会#  
原始用户: 人民日报
转发内容: 【#大连轿车撞人逃逸肇事者系报复社会#】据大连发布，5月23日，大连市人民政府新闻办公室举行发布会通报大连“5·22”轿车撞人逃逸案件有关情况。大连市公安局副局长曲波通报称，5月22日，犯罪嫌疑人刘某因投资失败无法接受，失去生活信心，遂产生报复社会心理。11时40分许，刘某驾车沿唐山街行驶至五惠路路口时，在等候绿灯指示后突然在7秒钟内将所驾车辆车速从0时速加速至108公里/小时（该路段限速60公里/小时），并冲闯红灯，以驾车冲撞路人的极端方式实施犯罪，造成5死5伤。              原图                     ",False,无,2021-05-23 14:43,经商哲学88Android,1,0,0
KgLh4EUXu,https://weibo.cn/comment/KgLh4EUXu?uid=1222048541&rl=0#cmtfrm,"转发理由:5月22日，甘肃一山地马拉松遭遇极端天气。截至5月23日早8点，172名参赛人员中的151人已确认安全，其中8人轻伤在医院救治，20名参赛人员找到时已失去生命体征。#甘肃一山地马拉松20名选手遇难#  
原始用户: 央视新闻
转发内容: 【#甘肃一山地马拉松20名选手遇难#】昨天，甘肃一山地马拉松遭遇极端天气，部分参赛选手被困赛道失联。经多方搜救，截至今早8点，172名参赛人员中的151人已确认安全，其中8人轻伤在医院救治，20名参赛人员找到时已失去生命体征。目前仍有1人失联，正在搜救中。#甘肃成立调查组调查山地马拉松事故#。（总台央视记者安文剑）央视新闻的微博视频                     ",False,无,2021-05-23 09:34,经商哲学88Android,2,1,1
KgKLy4O09,https://weibo.cn/comment/KgKLy4O09?uid=1222048541&rl=0#cmtfrm,"转发理由:#经商哲学88情感人生[超话]##经商哲学88情感人生# 据报道，#袁隆平院士去世时是安详的#，家人们陪在他身边唱着《红梅花儿开》《我和我的祖国》等袁老喜欢的歌曲，送他离去。  夜听|一条大河波浪宽，#风吹稻花香两岸#转发这首歌，点亮悼念小白花，一起送别袁老！  
原始用户: 人民日报
转发内容: 【夜听|一条大河波浪宽，#风吹稻花香两岸#】据报道，#袁隆平院士去世时是安详的#，家人们陪在他身边唱着《红梅花儿开》《我和我的祖国》等袁老喜欢的歌曲，送他离去。今夜，转发这首歌，点亮悼念小白花，一起送别袁老！  人民日报的微博视频  ",False,无,2021-05-23 08:17,经商哲学88情感人生超话,2,1,1
KgKKmqFBQ,https://weibo.cn/comment/KgKKmqFBQ?uid=1222048541&rl=0#cmtfrm,"转发理由:#甘肃一山地马拉松遇极端天气16人遇难#  
原始用户: 央视新闻
转发内容: 【#甘肃一山地马拉松遇极端天气16人遇难#】昨天，#甘肃一山地马拉松遭遇极端天气#：上午9时，由甘肃省白银市景泰县举办的2021（第四届）黄河石林山地马拉松百公里越野赛在黄河石林景区举行。共有近万人参加比赛和健康跑，其中172名参赛人员参加百公里越野赛。当天13时左右，百公里越野赛高海拔赛段20公里至31公里处，受突变极端天气影响，局地出现冰雹、冻雨、大风灾害性天气，气温骤降，参赛人员出现身体不适、失温等情况，部分参赛人员失联，比赛停止，当地立即组织多方力量搜救失联人员。截至5月23日4时，参加百公里越野赛172名参赛人员中的151人已经确认安全，其中5人轻伤在医院救治，情况稳定。另有16名参赛人员找到时已失去生命体征，目前仍有5人失联，正在进一步搜救中。（总台记者张磊 安文剑 杨青博 王鹏）央视新闻的微博视频                     ",False,无,2021-05-23 08:14,经商哲学88Android,1,2,1
KgKK72Hzq,https://weibo.cn/comment/KgKK72Hzq?uid=1222048541&rl=0#cmtfrm,"转发理由:#经商哲学88情感人生[超话]##经商哲学88情感人生[超话]#“袁爷爷，我今天乖乖把饭吃光了”  
原始用户: 央视新闻
转发内容: 【夜读丨“#袁爷爷我今天乖乖把饭吃光了#”】#共和国痛失袁隆平院士# “袁爷爷，我今天乖乖把饭吃光了”  ",False,无,2021-05-23 08:13,经商哲学88情感人生超话,2,2,1
KgF1snn5n,https://weibo.cn/comment/KgF1snn5n?uid=1222048541&rl=0#cmtfrm,"转发理由:5月22日中午#大连劳动公园车祸致4死3伤#  
原始用户: 新浪新闻品牌官
转发内容: 【#警方通报大连劳动公园严重车祸#：致4死3伤 肇事司机逃逸后被抓获】5月22日中午，辽宁#大连劳动公园车祸#引发关注。一辆黑色轿车冲上斑马线撞飞多人后逃逸。大连警方通报，该事故造成4死3伤，31岁男性肇事者逃逸后被抓获，案件还在进一步处理中。#大连劳动公园车祸致4死3伤##大连[地点]#    @时间视频  http://t.cn/A6VVi9UB                     ",False,无,2021-05-22 17:39,经商哲学88Android,2,1,2
KgEZD8Es9,https://weibo.cn/comment/KgEZD8Es9?uid=1222048541&rl=0#cmtfrm,"转发理由:5月22日11时47分许在大连市中山区五惠路与友好街路口，一车牌号为辽B63NE6黑色轿车在人行横道内撞击行人后逃逸，造成4人死亡3人受伤。事故发生后，大连市公安局相关部门立即启动应急预案开展工作#大连警方通报轿车撞击行人后逃逸#目前，肇事逃逸驾驶人刘某（男，31岁）已被抓获，案件正在进一步工作中  
原始用户: 中国新闻网
转发内容: 【#大连警方通报轿车撞击行人后逃逸#：#大连劳动公园车祸致4死3伤#】据@大连交警：2021年5月22日11时47分许，在大连市中山区五惠路与友好街路口，一车牌号为辽B63NE6黑色轿车在人行横道内撞击行人后逃逸，造成4人死亡、3人受伤。事故发生后，大连市公安局相关部门立即启动应急预案开展工作。目前，肇事逃逸驾驶人刘某（男，31岁）已被抓获，案件正在进一步工作中。http://t.cn/A6VVIMac              原图                     ",False,无,2021-05-22 17:35,经商哲学88Android,1,0,0
KgEYasQrp,https://weibo.cn/comment/KgEYasQrp?uid=1222048541&rl=0#cmtfrm,"转发理由:#长沙市民雨中送别袁隆平# 一路走好！  
原始用户: 观察者网
转发内容: 【一路走好！长沙#市民雨中送别袁隆平#】红星视频的微博视频 #中国总是被他们中最勇敢的人保护得很好# #长沙市民雨中送别袁隆平#  ",False,无,2021-05-22 17:31,经商哲学88Android,3,0,0
KgEXCv2l8,https://weibo.cn/comment/KgEXCv2l8?uid=1222048541&rl=0#cmtfrm,"转发理由:5月22日，湖南长沙。杂交水稻之父袁隆平去世，享年91岁。灵车经过之处，所有车辆鸣笛送别。沿途数百市民在马路两边站成人墙，高喊送别口号目送灵车离开。#长沙车辆鸣笛送别袁隆平#  
原始用户: 观察者网
转发内容: 【#长沙车辆鸣笛送别袁隆平# 】5月22日，湖南长沙。杂交水稻之父袁隆平去世，享年91岁。灵车经过之处，所有车辆鸣笛送别。沿途数百市民在马路两边站成人墙，高喊送别口号目送灵车离开。红网的微博视频  ",False,无,2021-05-22 17:30,经商哲学88Android,1,0,0
KgEUToh4U,https://weibo.cn/comment/KgEUToh4U?uid=1222048541&rl=0#cmtfrm,"转发理由:#北京地铁1号线八通线今晚8时至明早6时全线停运#  
原始用户: 北京日报
转发内容: #北京地铁1号线八通线压力测试全线停运#【#北京地铁1号线八通线今晚8时至明早6时全线停运# 】为配合北京地铁1号线及八通线贯通运营工程，根据工程整体安排，需对线路、供电、通信、信号等设备系统运行稳定性进行两次压力测试。第一次压力测试将于2021年5月22日20:00至5月23日6:00进行，第二次压力测试将于2021年5月29日20:00至5月30日6:00进行，期间地铁1号线、八通线全线停运 。根据工程安排及施工情况，预计地铁1号线及八通线今年年底前实现贯通运营。为保证工程顺利实施和地铁运营安全，最大限度减少社会影响，地铁运营企业经过多次专题研究及反复论证，确定了北京地铁1号线与八通线贯通运营工程压力测试方案，压力测试期间1号线、八通线运营时间有所调整，请乘客提前安排好出行计划。5月22日，1号线四惠东站、古城站，八通线花庄站末班车均调整至20:00，八通线四惠站末班车调整至20:30。5月23日，1号线四惠东站、古城站，八通线花庄站首班车均调整至6:00，八通线四惠站首班车调整至6:36。5月29日，1号线四惠东站、古城站，八通线花庄站末班车均调整至20:00，八通线四惠站末班车调整至20:30。5月30日，1号线四惠东站、古城站，八通线花庄站首班车均调整至6:00，八通线四惠站首班车调整至6:36。为确保压力测试顺利进行，地铁公司制定了配套运营组织保障方案，多措并举确保压力测试期间地铁运营安全和乘客出行顺畅。针对5月22日、29日夜间提前停运，以及5月23日、5月30日早间推迟开始运营，编制列车测试运行图，密切关注相邻地铁线路6号线及7号线客流变化，通过适时加开临客或缩短发车间隔等措施，确保客流平稳有序。5月22日、29日针对晚间进站客流量较大的重点商业区车站，如五棵松、西单、天安门东、天安门西、王府井、国贸和大望路等站；5月23日、30日针对早间进站客流量较大的住宅区附近的车站，如古城、八角、八宝山、大望路、四惠东、梨园和土桥等站，在各个出入口加强人员值守，引导乘客选择其他交通方式出行。充分利用各线路车站公告、PIS滚动条文字提示、车站广播，以及地铁运营企业官网、微博微信、北京地铁APP等广泛发布信息。针对1号线、八通线沿线各站附近出行居民，在车站出入口张贴车站公告，便于市民及时了解出行信息。加强人员培训演练，做好岗位力量安排，与设备单位、公安等相关单位建立沟通机制，加强联动组织，做好地铁运营保障。为减少地铁运营时间调整对市民的影响，公交集团将加强相关线路的运力保障。途经长安街和复兴路的1路、337路，途经京通快速路和建国路的322路、666路、668路、807路等线路，将通过加密行车间隔、使用大型车辆、采取区间、屯车等措施加大线路运力投入，满足市民出行需求。途经长安街的夜1路，以及大北窑连接通州地区的夜27路将配备机动车辆，根据夜间23点后客流情况灵活加入线路运营，保障市民顺畅出行。（北京交通）              原图                     ",False,无,2021-05-22 17:23,经商哲学88Android,1,0,0
