微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Kkutp84RT,https://weibo.cn/comment/Kkutp84RT?uid=58371&rl=0#cmtfrm,【#徐州通报垃圾中转站操作工失踪# 最后监控画面曝光】69岁女子姬庆兰在操作垃圾车的监控中消失已近3个月。3月26日，姬庆兰在工作岗位上正常操作。然而，一辆大型垃圾转运车倒车离开后，各处监控再没出现她的身影。她为何会凭空消失？家属怀疑连同垃圾遭焚烧↓↓真相究竟是什么？监控曝光疑点重重>> 垃圾站女工从监控中消失！最后出现画面曝光                                 ,True,无,2021-06-16 22:09,微博发布平台专业版,332,42,40
KkukXsYG9,https://weibo.cn/comment/KkukXsYG9?uid=58371&rl=0#cmtfrm,【#广州1男2女强闯防疫封控小区#还辱骂值守人员】6月12日，一名男子和两名女子欲强行离开广州荔湾区一封控小区，甚至还把值守人员手机碰掉在地上，面对小区防控值守人员的劝阻，三人不为所动，男子还大骂值守人员。经查，离开小区的人员为林某某和其妹妹及女友董某想用这个理由闯出小区。警方对林某处罚款200元，对两名女子进行警告处分。（广东公共频道）看看新闻KNEWS的秒拍视频                                 ,True,无,2021-06-16 21:48,微博视频号,69,11,22
Kkue7oUXP,https://weibo.cn/comment/Kkue7oUXP?uid=58371&rl=0#cmtfrm,#消防员用水带打保龄球#【见过用水带打“保龄球”吗？“蓝朋友”快乐的方式让你意想不到！】近日，浙江温州。温州消防发布一条视频：你见过这样打保龄球吗？只见地上摆放着几瓶矿泉水，消防员们用卷起的水带当“球”，有的打中了有的没打中，一群“蓝朋友”玩得不亦乐乎。网友：训练之时不耽误玩！ 星视频的微博视频                                 ,True,无,2021-06-16 21:32,微博视频号,45,6,7
Kku5PzpHS,https://weibo.cn/comment/Kku5PzpHS?uid=58371&rl=0#cmtfrm,【吃了一顿外卖后24岁小伙坐上轮椅 医生警告！】24岁的上班族小张，为图方便长期吃外卖，一日三餐都靠外卖解决，结果突发关节疼痛无法走路。到医院一查，竟然严重至坐上了轮椅...小张究竟得了什么病？他平时外卖都吃些什么？医生警告，这个病已盯上年轻人↓↓千万别再坚持这一饮食习惯>>吃了一顿外卖后24岁小伙坐上轮椅 医生警告！                                 ,True,无,2021-06-16 21:11,微博发布平台专业版,241,53,42
KktYy8f7E,https://weibo.cn/comment/KktYy8f7E?uid=58371&rl=0#cmtfrm,【#大学生钻进火车站台缝隙救起女童#：救人者系重庆大学大四男生，事后拒绝拍照】6月14日，甘肃兰州。一女童跟着妈妈下列车透气的时候，不小心掉下火车轨道。乘客紧急通知工作人员后，暂停火车启动。一名戴眼镜的年轻男子钻进缝隙将其救起，将小女孩托举上站台。拍摄者称，救人者是重庆大学大四学生。...全文 ,True,无,2021-06-16 20:53,微博视频号,165,16,17
KktNNbAsV,https://weibo.cn/comment/KktNNbAsV?uid=58371&rl=0#cmtfrm,【#印度食品汽油价格飞涨# 印媒：#印度普通人家一半花销用在吃饭#】印度官方14日表示，印度5月的通货膨胀率已经升到6.3%，是6个月以来的新高。这让本来就已经在疫情中备受减薪和失业困扰的普通民众，生活更加艰难。洋葱是印度当地民众每天饮食中必不可少的当家菜，5月份价格上涨了23%。印度人最常用的芥菜籽食用油的价格上涨了60%，鸡蛋上涨了15%。印度媒体报道，不断上扬的食品价格，让印度普通人家每月把一半的花销都用在了吃饭上。除了食品价格在涨，印度的汽油价格一路飙升，现在每升汽油的价格已升到100卢比左右（约合8.7元人民币），而其中税费就占到52.7%。央视财经的微博视频                                 ,True,无,2021-06-16 20:27,微博视频号,20,3,10
KktGhrwIw,https://weibo.cn/comment/KktGhrwIw?uid=58371&rl=0#cmtfrm,6月16日#热评日报#“这是真正的要出一趟远门了，祝顺利完成任务，平安回家！”“可口可乐：矿泉水给你多少钱？我可口可乐给你双倍[旺柴]”“路人：你是演员吧  腾：我是啊”戳链接查看更多精彩评论>>TOP之新闻热点抢先评  原图 ,True,无,2021-06-16 20:08,微博发布平台专业版,8,1,0
KktyVdf3A,https://weibo.cn/comment/KktyVdf3A?uid=58371&rl=0#cmtfrm,#徐州通报垃圾中转站操作工失踪#【垃圾中转站操作工下落不明，徐州通报：已反复搜寻周边暂未发现线索】据@贾汪发布 消息，2021年3月26日，我区一垃圾中转站操作工姬某兰正常到垃圾中转站上班，约8点多钟后便无人再见到，家属经多方寻找无果，于当天19时许向公安机关报警。随后公安机关在相关部门的配合下先后对垃圾中转站及周边、垃圾焚烧企业、垃圾焚烧残渣回收企业等地反复展开搜寻、勘验等工作，均未发现姬某兰下落和有价值线索。目前相关调查工作正进一步开展中。                  原图                             ,True,无,2021-06-16 19:50,微博发布平台专业版,22,3,4
KktwY7vi1,https://weibo.cn/comment/KktwY7vi1?uid=58371&rl=0#cmtfrm,【“大象记仇是真的！” 村民回忆象群北上趣事：#小象洗澡遇险象群捣毁鱼塘#】6月15日，“断鼻家族”在玉溪市易门县十街乡已逗留一周，仍未有离开迹象。担心有落单大象入村，#象群监测队员患上数象强迫症#。同时，记者了解到更多关于象群北上途中的趣事。村民回忆，小象曾在鱼塘洗澡遇险后被大象救起，次日象群便集体捣毁鱼塘，放干塘中的水。不过，村民们并不会因此讨厌或驱赶大象。极目视频的微博视频                                 ,True,无,2021-06-16 19:45,微博视频号,53,4,10
Kkth63LM0,https://weibo.cn/comment/Kkth63LM0?uid=58371&rl=0#cmtfrm,【#高校毕业生放弃20万年薪回村养蚕#：挣得不多，但很踏实】陕西石泉县盘龙村，1988年出生的姜德山，毕业于@西安电子科技大学 ，大学学的是电子科技与技术。2016年，他辞去上海20万年薪工作，回秦岭山村创业做红薯粉条，最近他又流转300多亩桑园开始养蚕。他说，虽然现在挣得不多，但是很踏实，比在外面强。一手Video的微博视频                                 ,True,无,2021-06-16 19:06,微博视频号,29,4,7
Kkt4Ed5yx,https://weibo.cn/comment/Kkt4Ed5yx?uid=58371&rl=0#cmtfrm,【最新通知！这些药品紧急召回！赶紧自查！】药品安全至关重要，容不得一丝一毫的差错。近日，国家药监局官网发布了关于16批次药品不符合规定的通告。涉及多种常用药！赶紧检查一下↓↓你家的小药箱有没有中招>>有一批药品紧急召回！赶紧自查！  ,True,无,2021-06-16 18:35,微博发布平台专业版,103,16,8
KksWr9zNZ,https://weibo.cn/comment/KksWr9zNZ?uid=58371&rl=0#cmtfrm,【#上海48岁大龄职场男致信市长求工作#】“虽然我是硕士/本科都是重点大学毕业的上海人，也曾经在知名外企工作过近20年，也做过好些年的外企高管，能讲一口流利的英语，也有过硬的管理以及业务能力，不过自从2018年离职后就一直未能在社会上找到合适的工作。我想其中一个重要原因是因为我已经48岁了，绝大部分公司和企业由于种种原因原则上不会考虑录用我这样的大龄青年；我也尝试过自主创业，但最终以失败告终……”日前，一位48岁男子写给上海市政府的失业求助信引发热议。写信者王先生（化名）自称高学历，曾任职外企高管，但失业三年求职无门。他和妻子育有两子，“一直在申领政府发放的微薄的失业金，加上偶尔挣到的咨询费及家里有限的储蓄勉强度日”。王先生还表示，“我们这些人的退休年龄被延迟到65岁，那就意味着我这样的大龄青年至少还需要工作十多二十年才能正常退休。”6月15日，红星新闻记者在上海市人民政府网站搜索该邮件，网站“政民互动”一栏显示，该邮件名为“失落大龄职场男的求助信”，为王先生写给上海市市长龚正的求助信。来信时间为2021年4月6日。但点击该文时，显示已“404”。（红星新闻）                  原图                             ,True,无,2021-06-16 18:15,微博发布平台专业版,2512,124,284
KksShbHgt,https://weibo.cn/comment/KksShbHgt?uid=58371&rl=0#cmtfrm,#美食时刻#【南瓜蒸肉丸】鲜美多汁，甜糯咸鲜的南瓜蒸肉丸，喜欢吃南瓜和肉丸的朋友们千万不要错过~美食天天见的微博视频  ,True,无,2021-06-16 18:05,微博视频号,14,7,0
KksKH0MvE,https://weibo.cn/comment/KksKH0MvE?uid=58371&rl=0#cmtfrm,【长沙七旬#老人误服自制药酒被送进ICU#】6月12日，湖南长沙，77岁的秦老太误服20ml自制药酒后呕吐，家属察觉不对劲后赶紧送医。不料洗胃过程中，老太又连发室颤，连续15次电除颤后，老太成功被救治。 潇湘晨报的微博视频  ,True,无,2021-06-16 17:46,微博视频号,12,4,5
KksDhhVJF,https://weibo.cn/comment/KksDhhVJF?uid=58371&rl=0#cmtfrm,【#男子用PS伪造车辆年检合格标志被拘# 交警：P图只P了一半，还想糊弄我们】近日，广西柳州。泉南高速公路来宾北停车区，交警通过发现一辆轿车逾期未检，车上粘有2021年的检验合格标志，但背面是空白的。在交警询问下，司机张某称，因车辆有违章年检不了，就用PS软件伪造了一张车检合格标志。最终，张某驾驶逾期未年检车辆被处以记3分、罚款150元。使用伪造、变造的年检标志被处以罚款1000元、扣留机动车、15日以下拘留的处罚。  时间视频的微博视频                                 ,True,无,2021-06-16 17:28,微博视频号,4,0,3
KksvWqBDR,https://weibo.cn/comment/KksvWqBDR?uid=58371&rl=0#cmtfrm,【#乾陵博物馆长毛文物已被撤展# 行业人士：现象少见，可做标本】近日，乾陵博物馆“文物长毛”一事在网上引发热议。据上海博物馆文物保护科技中心一位副研究员表示，“文物长毛”有两种可能，一是墓葬里已经形成，就无需修复；另一种是博物馆保存前没有进行脱盐造成析出，可以去除。其表示，这种现象很少见，“不建议修复，可以做标本”。据悉，相关文物已被撤出展馆，在文物修复室里检查、养护。封面新闻的微博视频                                 ,True,无,2021-06-16 17:10,微博视频号,28,3,7
KksnOk5nT,https://weibo.cn/comment/KksnOk5nT?uid=58371&rl=0#cmtfrm,【杀人犯装聋哑人藏精神病院 直到这一异常被发现】去年4月，宁波一男子被送到精神病院后，一年多都未开口说话。医院工作人员当时就觉得，他可能没病，可能是个聋哑人。不料随后医院工作人员发现了这一异常，牵出了一桩16年前的命案↓↓针对该男子的潜逃生活，警方还透露出这一细节>>杀人犯装聋哑人藏精神病院 直到这一异常被发现                                 ,True,无,2021-06-16 16:50,微博发布平台专业版,158,13,21
KksgZbtbf,https://weibo.cn/comment/KksgZbtbf?uid=58371&rl=0#cmtfrm,【#救援队黄河边劝阻游客下水被质问#：哪个文件不让下水？】6月14日，神鹰救援孟津大队在黄河岸边多次劝阻一名小伙不要下水，可对方不仅无动于衷，还叫嚷“就让孩子们下水咋了？”大家将小伙强行拉上岸，却被质问：“哪个文件不让下水？”对此，大队解释称，近日白鹤镇举办葵花节，游客人数暴涨...全文                                 ,True,无,2021-06-16 16:33,微博视频号,55,3,19
