微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KkpyVwRH8,https://weibo.cn/comment/KkpyVwRH8?uid=234494265&rl=0#cmtfrm,#张宥浩喂王砚辉羊汤# 在《了不起的老爸》直播中，张宥浩提到在电影中“老爸”王砚辉会让他喝羊眼汤，以求“吃哪补哪”的效果。于是张宥浩现场端出一碗羊眼汤喂王砚辉喝，喝完后王砚辉表示“眼睛亮了，喝汤是有效果的”。喝完后张宥浩才说出实情，善良的他没有放羊眼睛，这碗汤只是普通的羊肉汤。王砚辉马上说“怪不得眼睛没有亮”#了不起的老爸直播##预告小喇叭# 一部的微博视频                                 ,True,无,2021-06-16 09:39,微博 weibo.com,0,0,0
KkpyR9jAp,https://weibo.cn/comment/KkpyR9jAp?uid=234494265&rl=0#cmtfrm,追光动画新作#白蛇2青蛇劫起配音特辑# 发布，《白蛇：缘起》原班配音团队全体回归。小白被法海镇在雷峰塔下，小青为救姐姐历尽劫难。配音”怪物“们如何解读这份深深执念？影片将于7月23日全国上映。#上新了预告片# #预告小喇叭# 一部的微博视频  ,True,无,2021-06-16 09:39,微博 weibo.com,0,0,0
KkpyJuoNi,https://weibo.cn/comment/KkpyJuoNi?uid=234494265&rl=0#cmtfrm,#1921黄建新特辑#电影《1921》发布赤子心导演特辑。从道具细节到大场面调度，黄建新坚持亲力亲为，为确认演员的表现在片场反复摘下、戴上眼镜上百次。电影《1921》讲述百年前的热血青年们带领中国历史走向新篇章的故事，将于7月1日上映。#预告小喇叭# 一部的微博视频  ,True,无,2021-06-16 09:39,微博 weibo.com,0,0,0
KkpyF4Eom,https://weibo.cn/comment/KkpyF4Eom?uid=234494265&rl=0#cmtfrm,#中国医生特辑# 电影《中国医生》今日发布“我们尽全力向真实接近”特辑，电影《中国医生》根据新冠肺炎疫情防控斗争的真实事件改编，全景式记录波澜壮阔、艰苦卓绝的抗疫斗争。“人民英雄”国家荣誉称号获得者张定宇肯定了影片对于抗疫一线的用心还原，并称：“《中国医生》很好地诠释中国医务人员对职业的热爱和对生命的尊重。”#张定宇谈中国医生# #预告小喇叭# 一部的微博视频                                 ,True,无,2021-06-16 09:38,微博 weibo.com,0,0,0
KkpyzEPcG,https://weibo.cn/comment/KkpyzEPcG?uid=234494265&rl=0#cmtfrm,#上新了预告片# 预告合辑放送！《革命者》《燃野少年的天空》《热带往事》《平原上的摩西》《关于我妈的一切》《黑白魔女库伊拉》《比得兔2:逃跑计划》，各种画风，各有特色的预告片来袭。 #微博电影之夜# #预告小喇叭# 一部的微博视频  ,True,无,2021-06-16 09:38,微博 weibo.com,0,0,0
Kim0BaUWH,https://weibo.cn/comment/Kim0BaUWH?uid=234494265&rl=0#cmtfrm,推荐一个最近的新宠#火云腾#，颜值巨在线，门店装修属于国潮风，适合爱拍照的人去打卡，非常出片，口味也不错，推荐卤烤串，口感很复合，是以前没吃过的味道。  [组图共6张] 原图 ,True,无,2021-06-02 20:56,iPhone客户端,1,0,0
Kcetck420,https://weibo.cn/comment/Kcetck420?uid=234494265&rl=0#cmtfrm,"#赵丽颖冯绍峰离婚#冯绍峰曾将造谣离婚者告上法庭,3月判决书公布获赔7000元,令人感到诧异的是，赵丽颖冯绍峰一直没有举办婚礼，结果等来了离婚的消息，无论如何还是尊重当事人的选择吧，希望他们的未来越来越好  [组图共9张] 原图 ",True,无,2021-04-23 14:42,微博 weibo.com,1041,1,0
Kceqev7op,https://weibo.cn/comment/Kceqev7op?uid=234494265&rl=0#cmtfrm,[《超越》发布“胖瘦无畏”预告 #郑恺2个月胖了40斤#]电影《超越》4月23日发布“胖瘦无畏”预告，郑恺为片中角色在两个月内增重40斤，郑恺希望电影所传递的“超越自己，获得全新的自我”的主题可以带给观众深刻的情感共鸣，激励大家直面一切挫折，找准时机重新启航  [组图共5张] 原图 ,True,无,2021-04-23 14:35,微博 weibo.com,0,0,0
Kcepu9WtG,https://weibo.cn/comment/Kcepu9WtG?uid=234494265&rl=0#cmtfrm,最后一张是谁干的？@电影超越 #郑恺2个月胖了40斤# #郑恺撞脸动物图#  [组图共5张] 原图 ,True,无,2021-04-23 14:33,微博 weibo.com,0,0,0
K8s7Q8XAH,https://weibo.cn/comment/K8s7Q8XAH?uid=234494265&rl=0#cmtfrm,【#中伊25年全面合作协议意味着什么#】中国国务委员兼外交部长王毅日前对伊朗进行正式访问。双方正式签署了《中伊25年全面合作协议》，引起国内外的高度关注。这个协议有哪些重要意义？马兰迪教授：“美国正在试图孤立中国，也正在试图孤立伊朗，而协议在这一刻签署的事实表明美国的野心和试图分裂统治的努力都正在失败。我认为这标志着中国自信心的增强，以及伊朗自信心的增强，这正在结出硕果。 凤凰网的微博视频                                 ,True,无,2021-03-29 18:07,微博视频号,1,0,0
K8s7PgOZr,https://weibo.cn/comment/K8s7PgOZr?uid=234494265&rl=0#cmtfrm,知名演员李诚儒的儿子@Mr李大海 ，获称“最惨星二代”：7岁父母离异，17岁辍学打工，做过音乐、影视，36岁尚未成名。父亲公开吐槽他不成功，但大海希望活得轻松自由，两人在职业选择上也有分歧，谁都说服不了谁。这是一对典型的中国式父子，既爱，又难免相互折磨。#你在父母眼里成功吗# 贵圈｜我的父亲，是“训小鲜肉如同训儿”的李诚儒                                 ,True,无,2021-03-29 18:07,微博 weibo.com,0,0,0
K8s7OmtUP,https://weibo.cn/comment/K8s7OmtUP?uid=234494265&rl=0#cmtfrm,#专业真的会限制人一生的发展吗# 【#全国仅有10人从事的冷门行业#】92年的成都小伙俞宸睿，在中国传媒大学毕业后，决定辞职回到老家，做起了全国只有不到10人从事的冷门行业：“机关人偶装置”创作。仅仅创业2年，他就造出了各种充满魔性和趣味的玩具，身边的朋友们都抢着玩，还被邀请参加了国际大展。这些作品看似轻松有趣，背后却藏着巧妙的机关原理和构思，让机械工程师都大为惊叹。一条的微博视频                                 ,True,无,2021-03-29 18:07,微博视频号,0,0,0
K8s7Ntf9s,https://weibo.cn/comment/K8s7Ntf9s?uid=234494265&rl=0#cmtfrm,【女子防身自卫方法】#大学生酒后强奸女同学获缓刑4年# 处于体能弱势的女性，面对不法侵害应争取时间快速逃脱，如实在不能跑，以下几招女子防身术，可以了解一下。  ?#大学生酒后强奸女同学被判3年# ?via.人人视频人人视频的秒拍视频 ?  ,True,无,2021-03-29 18:07,微博视频号,0,0,0
K8s7Me1pA,https://weibo.cn/comment/K8s7Me1pA?uid=234494265&rl=0#cmtfrm,【#单亲妈妈独自带血癌女儿艰难求医#】小芝（化名）患有急性髓系白血病，被确诊的当天就紧急进行了扁桃体切除手术，术后又立刻被送入了重症监护室，原本漂亮的她被病痛折磨得不成样子。小芝妈妈是一名公交车司机，为了治病无奈之下丢了工作，一个人东奔西走，面对着常人难以想象的困境。“救救女儿”是支撑这个母亲坚持下去的唯一信念，但漫长曲折的治疗过程仍让她几度陷入绝望，在夜里无助地崩溃大哭，听到懂事的小芝说：“妈妈多穿点，小心生病。”她更是恨不得替女儿承受这一切。病魔虽无情，但人间有情。小芝读高三的哥哥休学给妹妹捐赠骨髓，老师同学也纷纷献出爱心。在希望与爱的接力下，如今小芝的病情终于有所好转，不管未来多难，这对坚强的母女都不会放弃。感光计划的微博视频                                 ,True,无,2021-03-29 18:07,微博视频号,1,0,0
K8s7LkMLm,https://weibo.cn/comment/K8s7LkMLm?uid=234494265&rl=0#cmtfrm,每个人都有选择自己喜欢的生活方式的权利，但是一定要保护好自己的安全哦【 女生独自回家被尾随怎么办？】#独居生活里的孤独瞬间# 独自回家被尾随怎么办？①独自行走多留意周边情况；②财不外露，不要随身携带贵重物品；③走路不要一直低头看手机，夜间要结伴而行；④若遇侵害，想办法报警，巧妙说清位置和情形。人民网的秒拍视频                                 ,True,无,2021-03-29 18:07,微博视频号,0,0,0
K8s7KvWl7,https://weibo.cn/comment/K8s7KvWl7?uid=234494265&rl=0#cmtfrm,【#美国千禧一代8成存款不足1万美元#】#为什么越来越多的人不喜欢存钱# 根据美国官方统计，美国的千禧一代，也就是当前24至39岁的人群，已经成为美国人数最多的群体，并且他们正处于购置房产的黄金年龄。不过根据美国租房平台的调查，越来越多的美国千禧一代更偏向于租房，而不是买房。与此同时，一项调查显示，超过80%的美国千禧一代存款不超过一万美元，这显然无法支付购房首付。央视财经的微博视频                                 ,True,无,2021-03-29 18:07,微博视频号,0,0,0
