微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgV7XoRCQ,https://weibo.cn/comment/KgV7XoRCQ?uid=1389537561&rl=0#cmtfrm,#风吹过稻田我就想起你#【#袁隆平遗体送别仪式现场# 送别！】5月24日，#袁隆平遗体送别仪式#于长沙市明阳山殡仪馆铭德厅举行。送别仪式现场庄严肃穆，哀乐低回。铭德厅正厅上方悬挂着黑底白字的横幅“沉痛悼念袁隆平同志”，横幅下方是袁隆平同志的遗像。袁隆平同志的遗体安卧在鲜花翠柏丛中，身上覆盖着鲜红的中华人民共和国国旗。@湖南日报  湖南日报的微博视频                                 ,True,无,2021-05-24 10:39,iPhone客户端,13,4,0
KgV7Ebr5z,https://weibo.cn/comment/KgV7Ebr5z?uid=1389537561&rl=0#cmtfrm,#当手机掉进电梯缝#【担心的事情发生了 #男子出电梯手机掉进电梯缝#】5月22日，广州潮汕。一男子出电梯时不慎将手机掉进了10楼的电梯缝。随后，当师傅从电梯井取出手机时，手机竟完好无损，就是手机壳稍微有点磨损。网友纷纷表示：请分享一下手机壳链接。  都市时报的微博视频  ,True,无,2021-05-24 10:38,微博视频号,3,2,0
KgUX9cci1,https://weibo.cn/comment/KgUX9cci1?uid=1389537561&rl=0#cmtfrm,【送别！】今天，#袁隆平遗体送别仪式#。袁老，一路走好。@央视新闻 央视新闻的微博视频  ,True,无,2021-05-24 10:13 ,iPhone客户端,8,1,0
KgUSLDEWZ,https://weibo.cn/comment/KgUSLDEWZ?uid=1389537561&rl=0#cmtfrm,#牧羊人连救六名山地越野赛选手#【#连救6名选手的牧羊人发声#：刮风下雨带冰雹，当地经常有极端天气】5月24日，甘肃白银。22日，甘肃一山地马拉松赛遭遇极端天气，致21名参赛人员遇难。事发时，当地一位名叫朱克铭的牧羊人，连救6名参赛选手。24日，朱克铭称，当时刮风下雨带冰雹，山上还有烟雾，能见度不足20米，当地经常出现这种极端天气。朱克铭认为，他救人是很平凡的事，只是遇上了，像常人一样伸出援手。#微博放映厅#  漩涡视频的微博视频                                 ,True,无,2021-05-24 10:02 ,iPhone客户端,28,10,11
KgUJgr50r,https://weibo.cn/comment/KgUJgr50r?uid=1389537561&rl=0#cmtfrm,【#通往袁隆平办公室的台阶铺满了鲜花#】2021年5月22日，“杂交水稻之父”袁隆平在长沙溘然长逝。惊闻这一噩耗，来自中国各地的民众和袁老的学生纷纷赶到长沙，在湖南杂交水稻研究中心和长沙明阳山殡仪馆，手持鲜花排起长队送别袁老最后一程。在湖南杂交水稻研究中心，前来悼念的民众已经用鲜花铺满了通往袁隆平办公室的台阶，将中间袁隆平书写的“求实创新，奋发进取”紧紧围住。#袁隆平遗体送别仪式#今天举行，#送别袁老#，一路走好！（中国新闻网）中新视频的微博视频                                 ,True,无,2021-05-24 09:38 ,iPhone客户端,65,8,8
KgUFBsAkp,https://weibo.cn/comment/KgUFBsAkp?uid=1389537561&rl=0#cmtfrm,【重温赤子心！#袁隆平曾用小提琴演奏我的祖国#】“一条大河波浪宽，风吹稻花香两岸”，这是2008年1月24日拍摄的视频资料，袁隆平院士用小提琴演奏《我的祖国》。视频中，他演奏完还略显害羞地说了一句“哎呀，不行了”。#袁隆平院士遗体送别#仪式今天举行，致敬袁老，一路走好！@在长沙 在长沙的微博视频                                 ,True,无,2021-05-24 09:29 ,iPhone客户端,14,2,0
KgUumpLbk,https://weibo.cn/comment/KgUumpLbk?uid=1389537561&rl=0#cmtfrm,【#袁老给我们留下了什么#】造福世界的技术、攻坚克难的勇气、乐观豁达的心态、低调谦逊的美德、还有他未竟的梦想……“风吹过稻田我就想起你”“以后，我们帮您把种子撒向更远方”……#91秒追忆袁隆平#↓↓#袁隆平院士遗体送别#仪式将于今天举行。一起送别袁老，先生千古！  人民日报的微博视频   ,True,无,2021-05-24 09:02 ,iPhone客户端,4,1,0
KgU2CmeNv,https://weibo.cn/comment/KgU2CmeNv?uid=1389537561&rl=0#cmtfrm,#安徽一动物园饲养员被老虎袭击身亡#【已饲养老虎近20年】5月23日，安徽蚌埠。市民称张公山动物园饲养员被老虎袭击后遇难，禹会区应急管理局工作人员称事发今日上午，相关部门正调查。据新安晚报，该饲养员已饲养老虎近20年。（澎湃新闻）http://t.cn/A6VIhkW9 澎湃新闻的微博视频  ,True,无,2021-05-24 07:53 ,iPhone客户端,2,0,1
KgTWFi5kJ,https://weibo.cn/comment/KgTWFi5kJ?uid=1389537561&rl=0#cmtfrm,"转发理由:一稻济世，万家粮足。国士无双，先生千古！#送别袁老#   
原始用户: 人民日报
转发内容: 【今天，一起#送别袁老#】24日上午，#袁隆平院士遗体送别#仪式在长沙举行。转发微博，点亮水稻标记，一起送袁老最后一程：您的禾下乘凉梦，我们会接续努力！先生千古！  原图 ",False,无,2021-05-24 07:39 ,iPhone客户端,10,1,0
KgTUbEMq3,https://weibo.cn/comment/KgTUbEMq3?uid=1389537561&rl=0#cmtfrm,【#早安昆明#】雨水带来了天空遥不可及的气息。坎话的微博视频 昆明  显示地图 ,True,昆明,2021-05-24 07:33 ,iPhone客户端,6,1,4
KgQMNu0nX,https://weibo.cn/comment/KgQMNu0nX?uid=1389537561&rl=0#cmtfrm,#晚安昆明# 在孩子们的梦里，袁爷爷会拉着小提琴，小猫咪陪着他，在稻穗下乘凉。#漫画版袁隆平稻穗下乘凉#   原图 ,True,无,2021-05-23 23:36,iPhone客户端,22,4,2
