微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Kgcp4Aje2,https://weibo.cn/comment/Kgcp4Aje2?uid=1076498790&rl=0#cmtfrm,"转发理由:所以你们拍个片就是为了试探各方反应的是吧。//@里屋的奉旨乞食: 晴天霹雳//@死灵fei:事实证明屏幕里的老婆就不能只有一个！  
原始用户: 秋田六千
转发内容: 卧槽！！！！！！！！新垣结衣和星野源结婚了！！！！！！！我心态崩了！！！！！！！！！！！  #新垣结衣星野源结婚#  [组图共3张] 原图 ",False,无,2021-05-19 16:48,微博 weibo.com,0,0,0
Kg5yWbSpv,https://weibo.cn/comment/Kg5yWbSpv?uid=1076498790&rl=0#cmtfrm,"转发理由:哦豁//@中原一点点 :纳尼？  
原始用户: 新浪游戏
转发内容: #上影节放映八部高达剧场版# 第24届上海电影节“SIFF动画”单元公布首批片单，其中包括八部《机动战士高达》剧场版。《机动战士高达Ⅰ》1981《机动战士高达 II 哀·战士篇》1981《机动战士高达 III 相逢在宇宙篇》1982《机动战士Z高达：星之继承者》2005《机动战士Z高达Ⅱ 恋人们》2005《机动战士Z高达III 星尘的鼓动是爱》2006《机动战士高达 逆袭的夏亚》1988《机动战士高达 闪光的哈萨维》2021         [组图共5张]      原图                     ",False,无,2021-05-18 23:23,微博国际版,0,0,0
Kg5yPo0mP,https://weibo.cn/comment/Kg5yPo0mP?uid=1076498790&rl=0#cmtfrm,"转发理由:233333//@月猫铃铛巫喵王 :哈哈哈哈//@曾鹏宇 :哈哈哈//@蘸盐 ://@宋英杰 :→_→//@来去之间 :→_→//@晓乐呀 :有生之年 竟然登上微博热搜 感谢家人、感谢老板 感谢编导、感谢灯光、感谢摄像 我先替大家吹会儿牛  
原始用户: 伊丽莎白骨精啊
转发内容: 黑龙江主持人孙晓乐：姐妹，如果你的男朋友要跟你提出分手的话，记得对他说亲爱的，别走好吗？跑起来，快点跑！笑死我了，这个神反转 伊丽莎白骨精啊的微博视频  ",False,无,2021-05-18 23:23,微博国际版,0,0,0
KfMjLdCiq,https://weibo.cn/comment/KfMjLdCiq?uid=1076498790&rl=0#cmtfrm,"转发理由://@午后狂睡 :看了一圈宣传短片，没想到拍的最好的居然是肉呆这个，这条创作背景的微博更是勾起了我无数的回忆。（ http://t.cn/A6Vy8Fp8 ），那干脆送一台国行数字版的PS5吧，希望你们都能永远保持快乐，老样子，无需关注，转发我这条即可，后天@微博抽奖平台 抽出。  
原始用户: 肉呆大魔王
转发内容: 每个结了婚、有了孩子的中年人例如我，都会怀念小时候一起和小伙伴打游戏的快乐时光，长大了之后，所有的压力就开始汇聚，那些旧日的时光开始慢慢消散，成为一种会心一笑的记忆。所幸还有人愿意为热爱坚守，愿意每隔几年都能让我们回想起跟大家围坐在一起，抢手柄，打游戏的快乐时光，即便身边的小伙伴已经各奔东西，那种分享带来的喜悦，依旧可以让我们满怀期待。 肉呆大魔王的微博视频                     ",False,无,2021-05-16 22:23,微博国际版,0,1,0
KfnX3zFf9,https://weibo.cn/comment/KfnX3zFf9?uid=1076498790&rl=0#cmtfrm,#微博8周年#2009年8月28日，微博开放公测。今天，我注册微博4272天了，你呢？ http://t.cn/A6c8AVwG  ,True,无,2021-05-14 08:22,手机微博触屏版,0,0,0
Kejv6q30k,https://weibo.cn/comment/Kejv6q30k?uid=1076498790&rl=0#cmtfrm,"转发理由://@三度_69:粉了粉了//@肉扣热热子:专业//@紫氯氯:我cdtjkgfrsgkk鲨鱼真可爱  
原始用户: 鯊魚SAME
转发内容: #少女前线[超话]# HK416 帽子太小了带不上啦 还是不够专业哈  [组图共6张] 原图 ",False,无,2021-05-07 07:11,微博国际版,0,0,0
KdyqTqJAx,https://weibo.cn/comment/KdyqTqJAx?uid=1076498790&rl=0#cmtfrm,"转发理由:就是有这种宁可苦了所有人也要保住乌纱帽的薪水小偷用乱作为来替代合理管控//@张天英tiry :这是跟国家对着干啊//@知中ZHICHINA ://@佐佐之罗 :一个校长就左右了上千个年轻人的权力、还站在道德高地给自己的权力傲慢冠以为了大家好的理由。有点廉耻就辞职吧！//@缚风逻辑1 ://@巨婴国里尽愚昧 :  
原始用户: 本帮-
转发内容: 河北地质大学校方独自规定，五一放假，学生不准离校。结果呢，学生就用这种冲出樊笼的方式回答它！话说五一黄金周不是政府倡导的吗？你学校的领导脑子进水了吧，你们假日里想去哪拔腿就走，反倒是让孩子们都窝在宿舍里，这得有多蠢多坏啊，你！新京报我们视频的微博视频  ",False,无,2021-05-02 07:22,微博国际版,0,0,0
KdpBR9VVt,https://weibo.cn/comment/KdpBR9VVt?uid=1076498790&rl=0#cmtfrm,"转发理由:不要骗人了，这就是金桥高达机师培训科目之一//@张天英tiry: //@顺天树高: 开挖机的难度感觉不下于高达//@老刀99:蓝翔挖掘机系博导现场授课！  
原始用户: 笑出腹肌的美少女
转发内容: 我一个不学挖机的既然看完了#搞笑#  #幽默# 笑出腹肌的美少女的微博视频  ",False,无,2021-05-01 08:54,微博 weibo.com,0,0,0
KcZQX1DSY,https://weibo.cn/comment/KcZQX1DSY?uid=1076498790&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 午后狂睡
转发内容: 特斯拉这次真是灾难级的公关了。在@此地无垠王垠 他们复现了刹车变硬的情形之后，依旧没有选择正面回应，反而开始用长文告诉吃瓜群众“她玩手机”、“她取闹”、“她假怀孕”、“她背后有人指使”…公众真关心这个吗？“狮子大开口”、“无理取闹”的消费者大家没有见过吗？为什么不选择正面回应大家最关心的刹车问题呢？就像@兴奋剂像皮炎平 说的那样：“大家关心的是在不玩手机、不胡闹、不假怀孕、背后没人指使、没有狮子大开口的情况下，到底能不能在高速上把车给刹下来…”长文扯那么多有的没的，是要效仿疫情期间那些不脱敏个人信息的通报吗？打算给后面遇到问题的车主们敲个警钟？未来保留按照这个标准公布车主言行的权利？吃瓜群众大部分都没买特斯拉，那些车主们可都是买了特斯拉的，该让谁放心，该对谁负责，你特斯拉应该比谁都清楚。 http://t.cn/A6cnCVJE              原图                     ",False,无,2021-04-28 15:20,微博 weibo.com,0,0,0
KaYOTaEjH,https://weibo.cn/comment/KaYOTaEjH?uid=1076498790&rl=0#cmtfrm,"转发理由://@可樂籽: 拼多多公然卖假冒雅马哈吉他，投诉后拒不承认假冒，并拒绝上海消委调解，我已经准备起诉了。  
原始用户: 阑夕
转发内容: 我骚扰了500个好友，就想看看拼多多的底线在哪里  #v光计划##微博公开课# 阑夕的微博视频  ",False,无,2021-04-15 09:02,微博 weibo.com,0,0,0
