微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgQ1s1Op1,https://weibo.cn/comment/KgQ1s1Op1?uid=1650111241&rl=0#cmtfrm,【完美反杀！#女子被骗22万后将骗子引诱回国#】去年，江苏苏州41岁王女士在网上结识一名男子，被对方推荐的投资平台骗了22万元。王女士心有不甘，跟对方聊了近8个月。今年5月，骗子吴某赶到常熟见王女士时被抓。原来，吴某在东南亚从事电信诈骗，得手后，由于见王女士长得漂亮，没舍得删除。目前，吴某已被刑拘。江苏新闻的微博视频                                 ,True,无,2021-05-23 21:40,微博视频号,24,2,6
KgPTkzZwT,https://weibo.cn/comment/KgPTkzZwT?uid=1650111241&rl=0#cmtfrm,【切勿模仿！#吊脖子健身恐造成高位截瘫#】近日，沈阳大爷大妈把头挂树上锻炼走红网络，发明者称可以治疗颈椎病。医生表示，这样的健身方法并不可取。人的颈椎能承受的最大重量在25公斤左右，“吊脖子”健身有可能会直接损伤神经和脊髓，严重的甚至会导致高位截瘫。荔枝新闻的微博视频  ,True,无,2021-05-23 21:20,微博视频号,14,8,17
KgPLdikqu,https://weibo.cn/comment/KgPLdikqu?uid=1650111241&rl=0#cmtfrm,【#新版中国生物物种名录新增4833种#】21日，《中国生物物种名录》2021版发布，共收录物种及种下单元127950个，相较于2020年新增了4833种和837个种下单元，是目前国内整合动物门类最多的名录。保护生物多样性，中国一直起着不可或缺的作用。中国提出的生态保护红线制度，划定的生态红线面积占到了国土陆域面积的25%以上。现阶段，中国建立了以国家公园为主体的自然保护地体系，各类自然保护地面积约占陆地国土面积18%以上。央视网快看的微博视频                                 ,True,无,2021-05-23 21:00,微博视频号,5,3,0
KgPD668v9,https://weibo.cn/comment/KgPD668v9?uid=1650111241&rl=0#cmtfrm,【#刚果金火山喷发居民邻国避难#：熔浆蔓延吞噬住宅】5月22日，刚果（金）北基伍省的尼拉贡戈火山时隔近20年后首次喷发。超3500名居民已越境，逃往邻国卢旺达寻求避难，目前尚未传出人员伤亡消息。尼拉贡戈火山是全球最活跃和最危险的火山之一。2002年1月，尼拉贡戈火山喷发，造成至少250人死亡，另有12万人无家可归。世面的微博视频                                 ,True,无,2021-05-23 20:40,微博视频号,3,2,1
KgPzWdCmQ,https://weibo.cn/comment/KgPzWdCmQ?uid=1650111241&rl=0#cmtfrm,【#中经微投票#：你如何看待学区房价格暴跌？】#深圳一学区房狂降662万元##深圳学区房价大跳水# 近日，在阿里拍卖网上，有一套国城花园房源以2206万元成交，成交价与2月初同一户型房源相比，狂降662万元。值得注意的是，这并非个例。自2月8日官方指导价发布以来，深圳二手房市场接近冰封，连“最坚挺”的学区房都开始“批量”降价，一个前期被“爆炒”的片区一周内报价下跌10%，炒房突然不香了。 你如何看待学区房价格暴跌？                                 ,True,无,2021-05-23 20:32,iPhone 8,734,13,15
KgPuzpErK,https://weibo.cn/comment/KgPuzpErK?uid=1650111241&rl=0#cmtfrm,"【#比特币暴跌致马斯克身家大幅缩水#】本周，加密货币市场暴跌，市值一度蒸发近万亿美元，而由于马斯克近期的利空言论被视作抛盘的导火索之一，也令他承受了不少舆论压力，马斯克本人在社交平台上暗示不会卖出比特币，但很多蒙受巨额亏损的投资者却并不买账。而因为比特币的暴跌，也导致持有大量比特币的特斯拉股价受到拖累，另一方面，近日曝出的监管文件显示，电影《大空头》原型，曾经准确预测次贷危机并从中获利的Michael Burry正在大举看空特斯拉，这进一步令特斯拉股价承压。今年开年以来，特斯拉股价已经累计下跌-16.85%, 而马斯克的个人身家也减少了约123亿美元，是彭博亿万富翁指数中缩水最多的富豪，本周，他在该榜单上的排名也降至第三，失去了全球第二大富豪的宝座。央视网快看的微博视频                                 ",True,无,2021-05-23 20:19,微博视频号,11,9,3
KgPmREe1D,https://weibo.cn/comment/KgPmREe1D?uid=1650111241&rl=0#cmtfrm,【#欧洲多地举行声援巴勒斯坦游行#】22日，数千支持巴勒斯坦的示威者在英国伦敦等多个城市举行集会，抗议以色列在与哈马斯冲突期间对加沙地带的空袭。示威者在伦敦的游行中呼吁制裁以色列。一些人身披巴勒斯坦的旗帜，点燃绿色和红色的烟雾弹。其他人则举着“停止轰炸加沙”、“制裁以色列”等标语。同一天，在法国巴黎共和广场，数百名巴勒斯坦支持者举行集会，呼吁法国切断与以色列的关系。哈马斯20日晚证实，哈马斯已与以色列达成停火协议，双方定于当地时间21日2时停火。目前，双方正在评估战火造成的损失。#4岁小女孩因以军空袭面临瘫痪# 央视网快看的微博视频                                 ,True,无,2021-05-23 20:00,微博视频号,12,4,3
KgPeK63rt,https://weibo.cn/comment/KgPeK63rt?uid=1650111241&rl=0#cmtfrm,【#市民在吴孟超生前工作医院悼念#】5月23日，吴孟超院士的悼念仪式在吴老生前工作的东方肝胆医院举行，一朵朵白花在门前整齐摆放。前来悼念的市民表示，吴老不光尽心尽力为病人医治，还设身处地为病人方方面面考虑。吴孟超曾说，“一个好医生，眼里看的是病，心里想的是人。”中新视频的微博视频                                 ,True,无,2021-05-23 19:40,微博视频号,39,7,3
KgP6CyJwo,https://weibo.cn/comment/KgP6CyJwo?uid=1650111241&rl=0#cmtfrm,【大连通报“宝马故意撞人群致5死”：嫌疑人投资失败报复社会】5月23日，辽宁。大连市人民政府新闻办公室召开新闻发布会，通报大连“5·22”案件有关情况：犯罪嫌疑人刘某因投资失败无法接受，失去生活信心，遂产生报复社会心理。（ 素材来源：大连发布 网络）#大连轿车撞人逃逸肇事者系报复社会#澎湃新闻的微博视频                                 ,True,无,2021-05-23 19:20,微博视频号,18,4,23
KgOYvmzd1,https://weibo.cn/comment/KgOYvmzd1?uid=1650111241&rl=0#cmtfrm,【#我国在售韩国磷虾油被曝质量问题#】#韩国磷虾油被曝质量问题#随着疫情下人们对健康的关注度提升，“磷虾油”在韩国市场上走红，销售火爆。但与此同时，各种问题也是被频频曝出，引发消费者担忧。近日韩国食品医药品安全处发布对一批热销磷虾油的检查结果，部分产品存在纯度与宣传不符、以及夸大功效等问题。韩国食品医药品安全处近日对市面上热销的26款标示磷虾油纯度为100%的产品进行检查，发现四款产品都混入了大豆油等其他廉价油脂，磷虾油含量仅为70%左右，其中两款产品在中国电商平台上也有销售。目前韩国消费者院已要求相关制造和流通企业退换问题产品，并将对其进行处分。央视网快看的微博视频                                 ,True,无,2021-05-23 19:00,微博视频号,4,2,0
KgOQo8boG,https://weibo.cn/comment/KgOQo8boG?uid=1650111241&rl=0#cmtfrm,【印度疫苗短缺，#新德里暂停为44岁以下成人接种新冠疫苗#】路透社报道称，印度最初目标到今年7月，为3亿医护人员、一线工作人员、以及45岁以上公民接种新冠疫苗，但随着第二波疫情暴发，印度政府开始面向所有成年人提供疫苗接种服务。不过，这也加剧了印度疫苗的短缺困境。当地时间22日，印度新德里决定暂停为44岁以下成年人接种新冠疫苗。央视财经的微博视频                                 ,True,无,2021-05-23 18:40,微博视频号,6,1,3
KgOIh0oi5,https://weibo.cn/comment/KgOIh0oi5?uid=1650111241&rl=0#cmtfrm,【#专家解读马拉松事故三大备受关注问题#】在这起事件中，不少参赛人员出现身体不适、失温等情况。一般来说，失温是指人体热量流失大于热量补给，从而造成人体核心区温度降低，并产生一系列寒颤、迷茫等症状，严重者会造成死亡。参加山地马拉松这类的比赛应该注意什么细节？此次山地马拉松比赛出现8人受伤，21人遇难，为什么会出现这种情况？组织者、参赛者应该做好哪些准备？#甘肃山地马拉松事故21人遇难##马拉松遇难者女儿通过视频认出父亲# 央视网快看的微博视频                                 ,True,无,2021-05-23 18:20,微博视频号,15,8,4
KgOA9rZjZ,https://weibo.cn/comment/KgOA9rZjZ?uid=1650111241&rl=0#cmtfrm,【#五家金融机构违法违规被罚3.66亿#】银保监会21日披露，近期严肃查处了一批违法违规案件，对中国银行、渤海银行、招商银行、华夏银行、东亚银行（中国）5家金融机构及相关责任人员依法作出行政处罚决定，处罚金额合计约3.66亿元。银保监会表示，对各类金融市场乱象将保持处罚问责高压态势，依法打击监管套利行为，严防资金空转。央视网快看的微博视频                                 ,True,无,2021-05-23 18:00,微博视频号,4,4,1
KgOs2dBjx,https://weibo.cn/comment/KgOs2dBjx?uid=1650111241&rl=0#cmtfrm,#袁公千古# 【上万群众冒雨瞻仰袁隆平 其遗体告别仪式将于24日举行】#袁隆平遗体送别仪式明天举行# 5月23日，湖南长沙，#袁隆平逝世# 后，其遗体停放在明阳山殡仪馆，上万群众冒雨前往殡仪馆吊唁。由于前往群众太多，周边交通严重拥堵 已实施道路管控。有出租车免费送吊唁群众前往殡仪馆，还有志愿者为吊唁群众赠送口罩。悼念现场排起长队，执勤民警估计约有一二十万人次。袁隆平治丧办公室透露，遗体送别仪式定于24日上午举行。（记者 倪兆中）第1眼视频的微博视频                                 ,True,无,2021-05-23 17:40,微博视频号,25,3,3
KgOjUFaWE,https://weibo.cn/comment/KgOjUFaWE?uid=1650111241&rl=0#cmtfrm,【#东京电力承认福岛核废物集装箱泄漏#】5月22日，据日本《读卖新闻》报道，日本东京电力公司承认福岛第一核电站存有放射性废弃物的集装箱发生泄漏。3月，工作人员曾在集装箱附近发现凝胶状物体，其辐射量达到每小时13毫西弗。东电公司分析后发布报告，确认该物体是泄漏的放射性废弃物。东电公司表示目前已把发现的类似物质收集起来并再次封存，但因排水沟曾被测出放射性浓度升高，东电怀疑部分泄漏物或已随雨水入海。世面的微博视频                                 ,True,无,2021-05-23 17:20,微博视频号,2,4,2
KgObNpIe4,https://weibo.cn/comment/KgObNpIe4?uid=1650111241&rl=0#cmtfrm,【场面骇人！#澳大利亚一地区遭遇严重鼠灾#】澳大利亚新南威尔士州最近遭遇严重鼠灾，当地居民苦不堪言。为应对鼠患，当地民众研究出一种捕鼠陷阱，在集装箱内设置斜坡，出口连接水盆。老鼠进入集装箱后，就会落入水盆淹死。视频中可以看到，成百上千只老鼠见到人类后慌不择路，顺坡跳进水盆，密密麻麻，场面骇人。 央视网快看的微博视频                                 ,True,无,2021-05-23 17:00,微博视频号,15,7,17
KgO3GeCcy,https://weibo.cn/comment/KgO3GeCcy?uid=1650111241&rl=0#cmtfrm,【#法国50多人感染罕见变异毒株#】国政府网站22日更新的数据显示，法国累计新冠肺炎确诊病例达到559万3962例，与前一日相比新增1万2611例。据了解，截至22日，法国西南部城市波尔多的巴卡兰街区，已有50多人感染了一种非常罕见的新冠病毒变异株，是由英国发现的变异株发生新的突变而来。当地卫生部门专家表示，感染者大部分是来自同一所学校的学生及其家长，其中尚未出现入院的病例。据巴卡兰街区的官员介绍，22日当天，已有大约260名当地居民接受了新冠病毒检测。央视网快看的微博视频                                 ,True,无,2021-05-23 16:40,微博视频号,3,3,0
KgNVz3xnb,https://weibo.cn/comment/KgNVz3xnb?uid=1650111241&rl=0#cmtfrm,#什么是失温# 【#失温#，不仅是因为冷】#甘肃山地马拉松事故21人遇难#，再一次让失温成为话题。失温存在哪些表现，又该如何预防呢？NBD视频的微博视频  ,True,无,2021-05-23 16:20,微博视频号,21,10,3
KgNNrxjV7,https://weibo.cn/comment/KgNNrxjV7?uid=1650111241&rl=0#cmtfrm,【#男子高铁霸座公放音乐被拘#】5月19日，江苏连云港，在G7585次列车上发生了一起霸座事件。男子颜某占用他人座位，经过工作人员劝说后仍拒不让。目前，颜某被铁路警方处以行政拘留6日的处罚。（素材来源：现代快报）澎湃新闻的微博视频  ,True,无,2021-05-23 16:00,微博视频号,40,9,13
KgNFkAxbE,https://weibo.cn/comment/KgNFkAxbE?uid=1650111241&rl=0#cmtfrm,【#印度恒河沙滩现大量棺材#】路透社21日公布的航拍画面显示，在印度北方邦普拉亚格拉杰市恒河岸边的沙滩上，分布着密密麻麻橘色和红色的物体，凑近一看，原来都是棺材。由于雨水冲走了沙子，棺材才显露了出来。据当地居民介绍，4月份大约有200-250具尸体被运到这里埋葬。据了解，北方邦恒河岸边至少有两处这样埋葬死者的地点，共有超过500个坟墓，有人怀疑葬在这里的死者当中有新冠肺炎患者。 央视网快看的微博视频                                 ,True,无,2021-05-23 15:40,微博视频号,5,2,3
