微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KguNXz4dw,https://weibo.cn/comment/KguNXz4dw?uid=1160679732&rl=0#cmtfrm,"转发理由:贱啊//@Ms招财进宝喵大仙2021: 脑膜炎患者吗？//@CSH00:好的 我去骂这傻逼@国台办发布  你说你是有多贱//@SonneSH_V:看吧，我说复星不能卖吧@CSH00 //@上帝之鹰_5zn:  
原始用户: 猪八戒爱看台湾
转发内容: 名嘴：上海复兴一亿剂的疫苗都没卖出去，想卖给台湾，就要按跳楼价卖。而且要搞清楚。不是你们帮台湾，只是各取所需而已  [组图共9张] 原图 ",False,无,2021-05-21 15:39,微博 weibo.com,0,0,0
KguAksGYM,https://weibo.cn/comment/KguAksGYM?uid=1160679732&rl=0#cmtfrm,"转发理由:巫医巫药//@远离巫医药:就是纯骗子药。//@卤煮疫苗: //@伊洛牧: 靠传说不靠临床试验的2300亿市值医药巨擘，噱头是控制天然麝香。//@巷陌Leon:神秘的2000亿市值 小药丸。也是牛逼的不要不要的。 这东西效果有这么突出么。//@价值投资金镝: 结合量价两方面，我觉得片仔癀比不上茅台  
原始用户: 茅台3000
转发内容: 今天给大家泼泼冷水，算一算片仔癀的帐：假设未来三年片仔癀利润每年增长25%，这个假设还公允吧，那么到2023年，片仔癀的利润为32.65亿，按照历史40-100估值区间，取中间数60倍估值约2000亿市值；也就是说，以现价持有片仔癀极大可能有三年时间不赚钱。当然，片仔癀是能考100分的优等生，一直隐藏实力的低调派，正常水平发挥业绩增速就远不是25%了。所以，算账这事，没有绝对正确，宁愿看模糊的正确，如果以十年看，就简单得多，现在的片仔癀还是婴儿。算明帐的意图，就是友情提醒大家伙，这个位置，不要上融资，自己的钱持有，三年不涨等五年，等得起！融资的，就未必！我也不建议你卖，把绝顶股权中途卖了，有可能痛不欲生，疯疯癫癫，具体症状参看阿珍。投资是轻松快乐的事，就是长期陪着自己看好的企业慢慢长大、并分享成果和喜悦的过程，前提是你得在股市生态圈和现实生活中都健健康康的活着，剩下的交给时间，顺应天命的安排。不要融资，如果你真的牛，不融资也能变富。写在听闻币圈一夜杠杆爆仓50万户，330亿美金灰飞烟灭时。                     ",False,无,2021-05-21 15:05,微博 weibo.com,0,0,0
KgujLiIYX,https://weibo.cn/comment/KgujLiIYX?uid=1160679732&rl=0#cmtfrm,"转发理由:哈哈哈  
原始用户: 鼓上蚤石迁
转发内容: 忆苦思甜饭…… 鼓上蚤石迁的微博视频  ",False,无,2021-05-21 14:24,微博 weibo.com,0,0,0
Kgu5PBoj1,https://weibo.cn/comment/Kgu5PBoj1?uid=1160679732&rl=0#cmtfrm,"转发理由://@Ms招财进宝喵大仙2021:觉醒年代//@鸡蛋懒虫:  
原始用户: CCTV电视剧
转发内容: 【#觉醒年代入围白玉兰八项提名# 】总台热播剧#觉醒年代#入围白玉兰八项提名，分别是：最佳中国电视剧、最佳导演、最佳原创编剧、最佳男主角（于和伟入围）、最佳男配角（马少骅入围）、最佳女配角（刘琳入围）、最佳摄影、最佳美术。转发，祝贺！CCTV电视剧的微博视频  ",False,无,2021-05-21 13:50,微博 weibo.com,0,0,0
Kgu2Ij74A,https://weibo.cn/comment/Kgu2Ij74A?uid=1160679732&rl=0#cmtfrm,"转发理由:有种趴老虎嘴上//@iamsjz:午餐来了//@常髪及腰凱申公:。。。。。//@当世才度特没谱:麦参LSP@宽容公正麦卡锡  
原始用户: 老刀99
转发内容: 好家伙，现在拍个片都那么拼吗？写真界内卷好严重啊？ http://t.cn/A6VtSLHc  ",False,无,2021-05-21 13:42,微博 weibo.com,0,0,0
Kgu1UnSvh,https://weibo.cn/comment/Kgu1UnSvh?uid=1160679732&rl=0#cmtfrm,"转发理由://@博士惊奇: 巴基斯坦两亿多人口，三十万只口罩是什么概念？相当于666个人1只口罩。你想说他们太穷，666人1只口罩已经很了不起？1只口罩的成本，相当于他们1人身上衣服的多少分之几？穷到穿衣服都没有吗？巴基斯坦zf会强烈抗议的  
原始用户: 广东共青团
转发内容: 中巴友谊长存！去年3月，巴基斯坦拿出全国医院库存口罩捐给中国，总统阿尔维：我们既能与中国同甘，也能与中国共苦！#中巴建交70周年# （央视） 广东共青团的微博视频  ",False,无,2021-05-21 13:40,微博 weibo.com,0,0,0
Kgu1e6ugz,https://weibo.cn/comment/Kgu1e6ugz?uid=1160679732&rl=0#cmtfrm,"转发理由:一看就是伪军伪装的啊//@猪窝屯村妇:简直直接黑，这种的应该拖出去打二十板子。//@刘鸿雁-跨界整合:🙏🙏🙏//@梁冬微博:正能量  
原始用户: 刘鸿雁-跨界整合
转发内容: 往后的日子，就指望他们了吧？  [组图共2张] 原图 ",False,无,2021-05-21 13:39,微博 weibo.com,0,0,0
KgtOwjtoT,https://weibo.cn/comment/KgtOwjtoT?uid=1160679732&rl=0#cmtfrm,"转发理由:十几年前去参观的时候，队伍里有个家伙偷偷拍照，结果闪光灯出卖了他，一瞬间不知道从什么地方扑过来的便衣就把他按倒了//@樊建川: //@ftxg0350:我去年年初去过。安检比上飞机还要严格，不许带包进去，连口袋里的东西都得掏出来。手机倒是可以带，方便人们买花支付。  
原始用户: 樊建川
转发内容: 1977年12月【人民画报】，报道了毛主席纪念堂落成典礼。  [组图共4张] 原图 ",False,无,2021-05-21 13:07,微博 weibo.com,0,1,1
KgtMnnnjv,https://weibo.cn/comment/KgtMnnnjv?uid=1160679732&rl=0#cmtfrm,"转发理由:装备都丢了这不是完蛋了吗//@植物人史军:这…基准原则不顾了，明明已经迷路，还敢脱下装备去找路，真的以为自己是贝爷啊（况且贝爷的节目也是个综艺节目，不是记录片）。去野外没有专业向导，那跟送死没啥区别  
原始用户: 陕视新闻
转发内容: 【#上海失联驴友背包手杖已找到#！#失联19天驴友尚有生还可能#】5月1号，4名来自上海的驴友结伴穿越秦岭。5月2号，其中一名黄姓驴友失踪。同行人员在5月3号出山后报警，多支专业救援队伍开展地毯式搜救。到5月20号，这名驴友已经失联19天。根据前方救援队反馈的消息，今天搜救有了新的进展，被困者的背包、手杖以及随身部分衣服都已被找到。@微博区域热点 （记者：张倩 李涛） 陕视新闻的微博视频                     ",False,无,2021-05-21 13:02,微博 weibo.com,0,0,0
KgtKE8M6r,https://weibo.cn/comment/KgtKE8M6r?uid=1160679732&rl=0#cmtfrm,"转发理由:需要社会的毒打  
原始用户: 填鸭式教育受害者
转发内容: 孩子街头打妈妈，路人都看不过去上前去阻止教育了……（网友投稿） 填鸭式教育受害者的微博视频  ",False,无,2021-05-21 12:58,微博 weibo.com,0,0,0
KgtJdsFq2,https://weibo.cn/comment/KgtJdsFq2?uid=1160679732&rl=0#cmtfrm,"转发理由:一个梅毒脸的SB而已  
原始用户: 长征后卫薛伯陵
转发内容: 侮辱烈士的衰仔在迪拜被警方逮捕，面临被遣返的命运  [组图共2张] 原图 ",False,无,2021-05-21 12:54,微博 weibo.com,0,0,0
KgtEcDkFK,https://weibo.cn/comment/KgtEcDkFK?uid=1160679732&rl=0#cmtfrm,"转发理由:打//@近卫T-34:对方要步步紧逼了  
原始用户: 沙姆雄狮_EL
转发内容: 大批阿塞拜疆军人进入亚美尼亚境内与亚美尼亚军人对峙。#亚美尼亚与阿塞拜疆爆发军事冲突# 沙姆雄狮_EL的微博视频  ",False,无,2021-05-21 12:42,微博 weibo.com,0,0,0
KgtxdFa9H,https://weibo.cn/comment/KgtxdFa9H?uid=1160679732&rl=0#cmtfrm,"转发理由:邻居好人，否则大米浸毒就没鸽子的事了//@蓉蓉_舍得:合法但不合情，不设身处地为他人着想就是  
原始用户: 021视频
转发内容: 【鸽子屎，鸽毛飘…#头顶百只鸽子飞邻居十年不敢晒衣#，养鸽户：我是合法的】上海彭浦新村某栋居民楼内有3户人家饲养鸽子，给周边50多户邻居带来了10多年的烦恼。“平时晒衣服要看鸽子是不是在放飞”，居民们说，为了躲避无处不在的鸽屎，大家只能抽空晾衣服。由于养鸽户中有人是信鸽协会的会员，对于这种“合法养鸽”却扰民的现象，居委会、城管部门也没有太好的办法。上海一幢楼居民晾衣服得看鸽子“脸色”，3户人家近百只鸽子楼里“住了”多年！ 021视频的微博视频                     ",False,无,2021-05-21 12:25,微博 weibo.com,0,0,0
KgtwecvQV,https://weibo.cn/comment/KgtwecvQV?uid=1160679732&rl=0#cmtfrm,"转发理由:哈哈哈//@蓉蓉_舍得:我已经无话可说了//@回归的老崔://@fyjs地摊上的马甲:从恐龙灭绝到台湾停水，都是阿共仔的阴谋了啦~！//@灶猫: 都是阿共仔搞的气候战了 耗  
原始用户: 宽容公正麦卡锡
转发内容: 好家伙！我就好家伙这还不赶紧快进到闪电风暴！ 宽容公正麦卡锡的微博视频  ",False,无,2021-05-21 12:22,微博 weibo.com,0,1,1
Kgtu3sPlH,https://weibo.cn/comment/Kgtu3sPlH?uid=1160679732&rl=0#cmtfrm,"转发理由:110举报//@Ms招财进宝喵大仙2021: 查看图片 //@乃伊拉一咖们祖特:这是里切克，明细的宗教服饰，普通的头巾是露脖子的//@funny-6: 这个不是宗教服饰吧//@Ms招财进宝喵大仙2021:在北京地铁里哦🙄 //@鸡蛋懒虫:  
原始用户: 波斯小昭1
转发内容: 我讨厌看见穿着极端宗教服饰的人在地铁里，我讨厌看到穿着极端宗教服饰的人站在我面前。让我浑身不自在，强烈缺乏安全感……以后看到这种人，我该向谁举报去？  [组图共2张] 原图 ",False,无,2021-05-21 12:17,微博 weibo.com,0,0,0
KgtpE9b02,https://weibo.cn/comment/KgtpE9b02?uid=1160679732&rl=0#cmtfrm,"转发理由://@蓉蓉_舍得: [最右]//@枫太太:倒是有去城隍庙吃小笼嫌比贵的巴子来丢人现眼//@没大牙的兔子:到江浙沪旅游的，除了违法乱纪被罚，不遵守公序良俗被骂，有几个是被斩的？//@枫太太:倒贴我都不要去//@那麻里里二代:不整治就成雪乡了//@派玖玖:宰人思路能持续经营才是奇葩  
原始用户: 荆楚公子
转发内容: #丽江古城#【从年赚300万到年亏100万，可古城还是那个古城】和一个古城里开店铺的老板聊了聊，他说8年前一年赚300万轻轻松松的，如今一年要亏100万。八年前丽江什么生意都好做，人流量超大，管理也不严格，赚钱非常容易。比如一些酒吧，靠着酒托，还有其它一些方式，一年能赚500万以上，不好一点的，也能赚三百万。还有一些开银器珠宝店的，也是各种手段，一个人一个价格，一年下来利润都很惊人，甚至开客栈的也没少赚。这两年随着整顿一直在加强，当初那些抱着来丽江赚大钱的想法的，都走了，因为现在都是明码标价，不能随便拉客，30天无理由退换，被投诉了惩罚很严格，有些是被强制关闭了，很多是看到赚不到钱了，就撤了。现在丽江这边做生意的，都是赚个辛苦钱，因为各方面严格要求，基本利润就被锁死了，如果碰上疫情或者不好的年份，肯定是要赔钱的。大家怎么看这个问题？#丽江旅行##旅游#              原图                     ",False,无,2021-05-21 12:06,微博 weibo.com,0,0,0
KgtpahjgB,https://weibo.cn/comment/KgtpahjgB?uid=1160679732&rl=0#cmtfrm,"转发理由://@猪窝屯村妇: 一个个好话说尽，呵呵哒。//@我的昵称不记得了:又叛变一个//@山东就是老家:表演结束//@邱旭瑜先生:个人感悟写得不错，难怪能当检察长！  
原始用户: 翟呈群律师
转发内容: 今天朋友圈刷屏了。新闻连连看。  [组图共2张] 原图 ",False,无,2021-05-21 12:05,微博 weibo.com,0,0,0
KgtnHBwXv,https://weibo.cn/comment/KgtnHBwXv?uid=1160679732&rl=0#cmtfrm,"转发理由:特斯拉又撞人了啊。哦不是啊//@蓉蓉_舍得: 大难不死必有后福//@5伐4瓦宁54瓦特额宁:尼玛//@angelwc初十二:祖宗保佑//@北京_王小雨天干炸丸子了:也没摔着哪//@超爱国安NB:没辙，躲不开//@小猫咪--刘又荧:行人：？？？  
原始用户: 公安部交通管理局
转发内容: 【这真的是“横祸”！】#覆车之戒# 2021年5月3日，河南焦作修武县。何某驾车行至234国道一处交叉路口时，遇对向一辆白色小车左转弯，便紧急向右打方向避让，结果将一名行人撞飞摔落桥下，随即又撞毁桥面水泥护栏，差点儿坠桥。幸运的是，行人未与任何硬物相撞，摔落时掉在了桥底淤泥中，未造成严重伤害。经@焦作交警 调查，白色小车转弯未让直行，负事故主要责任；何某驾车行经无信号灯的交叉路口时未减速慢行，负次要责任；行人无责任。 公安部交通管理局的微博视频                     ",False,无,2021-05-21 12:01,微博 weibo.com,0,0,0
KgtmW3kWa,https://weibo.cn/comment/KgtmW3kWa?uid=1160679732&rl=0#cmtfrm,"转发理由:回复@我今天失眠://@我今天失眠:不动产才值钱，这个会动了不值钱  
原始用户: 澎湃新闻
转发内容: 【深圳赛格大厦因晃动事件检测工作暂停进出，开放时间另行通知】#赛格大厦因大楼检测暂停进出#5月21日，记者从赛格大厦商户处获取的一份落款为深圳赛格集团有限公司的通知显示：为确保赛格大厦检测工作顺利进行，不受外界干扰，经赛格集团研究决定，自5月21日零时起，暂停所有业主、商户、租户进出赛格大厦写字楼和电子市场，待相关检测工作完成后再有序开放。记者从赛格广场管理处证实了该通知内容，管理处称，今天商户已不能进出，具体开放时间要等政府部门通知。#深圳赛格大厦今日起暂停进出#封面新闻深圳赛格大厦因晃动事件检测工作暂停进出，开放时间另行通知         [组图共2张]      原图                     ",False,无,2021-05-21 11:59,微博 weibo.com,0,0,0
Kgtla5J8c,https://weibo.cn/comment/Kgtla5J8c?uid=1160679732&rl=0#cmtfrm,"转发理由://@大红矛: 回复@郭鹏飞2019://@郭鹏飞2019:你应该说领导还剩多少人?//@大红矛:哈马斯的火箭还有吗？  
原始用户: 站小洋海红抹
转发内容: 终于停火了，11天，4300火箭，数百人死亡数千人受伤。据说美政府一周打了60多个电话，最后还是感谢埃及人的两边斡旋  原图 ",False,无,2021-05-21 11:55,微博 weibo.com,0,0,0
