微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgPsbb5EH,https://weibo.cn/comment/KgPsbb5EH?uid=1316222597&rl=0#cmtfrm,"转发理由:古一是你们这部平庸电影里唯一的亮点了………还不知足  
原始用户: 新浪娱乐
转发内容: #漫威总裁承认古一法师选角错误# 据外媒，漫威影业总裁凯文·费奇近日在采访中承认，2016年上映的《奇异博士》选择蒂尔达·斯文顿，这样一位颇具争议的演员来饰演“古一法师”是一个错误的决定。当年，古一法师选角公布后，有人质疑让一个白人女性演原漫画的亚裔男角色实属不妥，但漫威并未因此做出更改，凯文·费奇在当时声称需要支持创作自由，包括演员阵容。漫威影业总裁承认选角失误         [组图共3张]      原图                     ",False,无,2021-05-23 20:13,iPhone XR,35,7,5
KgPmpxLov,https://weibo.cn/comment/KgPmpxLov?uid=1316222597&rl=0#cmtfrm,"转发理由:  
原始用户: ilymtics
转发内容: 一个悲伤的周末，放个温暖的东西给大伙回回血：偷懒的小保安——一位本地小姐姐去买西瓜，没看见老板只见到了警卫，抱着西瓜睡得那叫一个舒服，估计有人把瓜搬空了他也不知道小姐姐顺手拍下来发到了FB上，希望这个小东西不会被解雇  原图 ",False,无,2021-05-23 19:58,iPhone XR,15,2,0
KgP5bC7Gy,https://weibo.cn/comment/KgP5bC7Gy?uid=1316222597&rl=0#cmtfrm,"转发理由:这等于救了六条人命，没有大叔冻一夜没带生火的东西就算找到窑洞也要冻死了  
原始用户: 中国青年报
转发内容: 【#牧羊人连救六名山地越野赛选手#】5月22日，突如其来的恶劣天气让五名越野赛选手汇集一起。此时，甘肃景泰县常生村牧羊人朱克铭正在窑洞避雨。听到求助声后，他循声走出窑洞，看到一群选手中有一位已经在抽搐。朱克铭把大伙带到窑洞，又生起了几堆火。随后他跑到有信号的地方，拨打了景区的救援热线。      张望救援队时，朱克铭又发现一名已经失温倒地的选手。大家忙着把他抬进了窑洞。经过烤火取暖，窑洞中的六名选手体力渐渐恢复。同时，救援人员也抵达了窑洞所在地，将六名选手带往安全地点。（中青报·中青网记者王豪 马富春）甘肃白银山地越野赛 牧羊人连救六名选手         [组图共3张]      原图                     ",False,无,2021-05-23 19:16,iPhone XR,69,1002,2
KgObYnV8H,https://weibo.cn/comment/KgObYnV8H?uid=1316222597&rl=0#cmtfrm,"转发理由://@真十内:这么多獭，那我再加个獭屁股～ 查看图片 //@-hxxxxi:@真十内 十内快来看看獭獭  
原始用户: 奇思乱想吧
转发内容: #Made Me Smile# 獭獭开  [组图共18张] 原图 ",False,无,2021-05-23 17:00,iPad客户端,15,49,0
KgNEh0QsO,https://weibo.cn/comment/KgNEh0QsO?uid=1316222597&rl=0#cmtfrm,"转发理由:疫情期间……………别这样………（尔康手  
原始用户: 英国那些事儿
转发内容: 小哥偷听到陌生人排挤朋友的计划，通过tiktok，让这事有了意想不到的结局...  原图 ",False,无,2021-05-23 15:37,iPhone XR,21,7,0
KgMRZlMCQ,https://weibo.cn/comment/KgMRZlMCQ?uid=1316222597&rl=0#cmtfrm,"转发理由:好可怕，这么多一家死绝的事情//@霜叶:……//@sylwltl:我客户发来消息，说过两天打款，印度公司负责给我们打款的会计和儿子最近都去世了，之前他家里其它人也去世了，那家现在一个人都没有了。  
原始用户: 霜叶
转发内容: 前段时间说，印度中产里面的上层都在凑钱坐私人飞机逃离印度大家记得吧？现在很能理解了。印度一对双胞胎兄弟，才24岁，住在离新德里70多公里的北方邦密拉特，家庭是当地的中产阶级，当电脑工程师的兄弟俩平时形影不离，但即使能有钱住进私立医院，两人还是在13和14日相继不治身亡。【中产】+【年轻】+【健康】，还是死。就算中产，在印度现在得了新冠也是个死。难怪宁可花一两年收入换张私人飞机的机票也得逃出去传染别的国家呢……                     ",False,无,2021-05-23 13:38,iPhone XR,13,105,3
KgM1rijjw,https://weibo.cn/comment/KgM1rijjw?uid=1316222597&rl=0#cmtfrm,冲啊干饭人  [组图共3张] 原图 ,True,无,2021-05-23 11:29,iPhone XR,28,0,7
KgLZK5zWs,https://weibo.cn/comment/KgLZK5zWs?uid=1316222597&rl=0#cmtfrm,"转发理由:王府中环的芝乐坊好棒啊！第一次来，幸福！蛋糕都超级好吃！  
原始用户: 林水妖
转发内容:   原图 ",False,无,2021-05-23 11:24,iPhone XR,15,1,7
KgLPQ0lYa,https://weibo.cn/comment/KgLPQ0lYa?uid=1316222597&rl=0#cmtfrm,  原图 ,True,无,2021-05-23 11:00,iPhone XR,25,2,6
KgJBIBnK3,https://weibo.cn/comment/KgJBIBnK3?uid=1316222597&rl=0#cmtfrm,"转发理由:可爱  
原始用户: 亲要一杯狗血吗
转发内容: A今天从健身房被摧残出来，看到一小哥。带着口罩，上半脸蛮帅气的，瘦高瘦高，离老远就很醒目，周围好多人回头看他。比较特殊的是小哥口罩都快吧眼睛糊上了。离老远的时候，A：也就是一普通帅哥，怎么这么多人看。大概10米左右，A发现小哥似乎是头顶上（正顶上）扎着一个冲天揪，发饰似乎是个毛球。擦肩而过的时候，A才看清楚，那不是个毛球，是个玄凤鹦鹉，特别胖，正在啃小哥的冲天揪………                     ",False,无,2021-05-23 05:20,iPhone XR,9,7,0
KgJtwsd8d,https://weibo.cn/comment/KgJtwsd8d?uid=1316222597&rl=0#cmtfrm,外面好安静，只有很好听的鸟叫声，昨晚这么大的雷雨你躲在哪里啦？  ,True,无,2021-05-23 04:59,iPhone XR,4,0,3
KgJrVrIqA,https://weibo.cn/comment/KgJrVrIqA?uid=1316222597&rl=0#cmtfrm,"转发理由:我的天啊//@花落成蚀:艹  
原始用户: 新华社
转发内容: #甘肃山地马拉松16名参赛选手遇难#【#甘肃景泰一马拉松百公里越野赛已发现16人遇难#】记者从黄河石林山地马拉松百公里越野赛失联救援指挥部获悉，22日上午在甘肃省白银市景泰县黄河石林景区举行的黄河石林山地马拉松百公里越野赛遭遇极端天气，截至23日3时，已发现16人遇难，还有5人失联正在救援中。　　据指挥部介绍，当天中午1点左右，百公里越野赛高海拔赛段20公里至31公里处，受突变极端天气影响，局地出现冰雹、冻雨、大风等灾害性天气，气温骤降，参赛人员出现身体不适、失温等情况，部分参赛人员失联，比赛停止。当地马上组织多方力量搜救失联人员。　　接到当地报告后，甘肃省委、省政府第一时间召开专题会议，立即启动应急预案，成立失联救援指挥部并组织救援力量700余人投入搜救。由于赛段内地形地貌复杂，夜间气温再度下降，搜救难度较大。截至23日3时，151名参赛人员已经确认安全，其中轻伤5人在医院救治，情况稳定。16名参赛人员找到时已失去生命体征，另有5人仍在进一步搜救中。　　据介绍，该赛事由白银市委、市政府主办，景泰县承办，具体赛事运营由甘肃晟景体育文化发展有限公司负责，共计172人参与百公里越野赛。（记者郭刚、李杰、范培珅）              原图                     ",False,无,2021-05-23 04:56,iPhone XR,2,22,1
KgJr2v6FG,https://weibo.cn/comment/KgJr2v6FG?uid=1316222597&rl=0#cmtfrm,"转发理由:可爱//@A岛-匿名版:(ﾉ)`ω´(ヾ)  
原始用户: 人间断电
转发内容: twi：sutekinahamusta  原图 ",False,无,2021-05-23 04:53,iPhone XR,16,868,0
KgHTL0uGj,https://weibo.cn/comment/KgHTL0uGj?uid=1316222597&rl=0#cmtfrm,"转发理由:主人家很有品味  
原始用户: 视角_日本
转发内容: 趣闻：正悠闲地喝着咖啡突然碗柜开始摇晃起来，差点被吓死。。。  [组图共2张] 原图 ",False,无,2021-05-23 00:59,iPad客户端,14,3,0
KgHRtafJ3,https://weibo.cn/comment/KgHRtafJ3?uid=1316222597&rl=0#cmtfrm,"转发理由://@视角_日本:失踪17天的蟒蛇终于找到了，原来它就躲在自家屋顶阁楼中。警方之前一直在户外开展大规模搜寻，因为找不到21日宣告搜寻结束。静冈县爬行动物、两栖动物园「iZoo」的园长之前就提出蟒蛇可能躲在建筑内，22日获得房东的许可后对阁楼展开搜查，顺利找到。 查看图片  
原始用户: 视角_日本
转发内容: 生活：横浜市一条3.5米的宠物蟒蛇逃跑，警方正在搜寻。5月6日晚21时20分，神奈川县横浜市户塚区名濑町一名男子报警，称其饲养的一条体长约3.5米，重约10公斤的黄色网纹蟒不见了。白天他出门上班时为了通风开着窗户，晚上回到家后发现蟒蛇的笼子开着，蛇不见了。网纹蟒虽没有毒，但是力量非常强。5月7日，神奈川县警派出约10名警员开始在附近搜寻蟒蛇，另外还派出警车在附近小学生上学路段巡逻。         [组图共4张]      原图                     ",False,无,2021-05-23 00:53,iPhone XR,9,0,2
KgHAbEyNQ,https://weibo.cn/comment/KgHAbEyNQ?uid=1316222597&rl=0#cmtfrm,"转发理由:有趣//@harps:教堂弥撒旁听都可以，但是“领圣体”，就是排队上台去拿那块饼是只有真正的天主教徒才能领。神父就跟幼儿园老师一样，一眼就知道面前的人脸熟不熟动作是不是童子功。我有一年在爱尔兰过圣诞，陪婆婆去平安夜弥撒学到的。不是天主教可以留在座位上。  
原始用户: 菱州蕉客
转发内容: 上周听到@Jane_Khost 说起圣保罗大教堂⛪️，提到里面年轻貌美的神父和嗷嗷待哺的捐款箱，我这周实在没忍住，重新挑了个好时间冲去悉尼圣玛丽大教堂，准备比较一下澳大利亚的天主教领头羊和英国有何异同。鉴于周六弥撒是早上九点，我只好含泪在七点告别了和我温存一晚的被子出发，捐款的钢镚儿我都准备好了。进门之后先是一个西装革履的帅哥看护我扫二维码check in，我把绿色对勾✓给他看后，他问了一句“您是来参加弥撒的吗？”我理直气壮地说了“是”就往里走。圣玛丽教堂我来过好几次了（这儿的空调质量绝对悉尼第一），两排椅子分成三段，第一段离祭坛最近，站了大概二十个人，我刚走到第二段，就看见大家开始低头画十字，没辙子我也只好赶快随便找了个地方站好画十字--只是手熟画了东正教十字。之后神父念了段经，大家纷纷坐下，我继续往前走，走到第一段椅子稍微靠后一点的地方坐下，以便根据他人反应随时改变动作。椅子很舒服，前面有软垫，特别像飞机头等舱上给人放脚的，但是我的理智告诉我这一定不是放脚的而是放膝盖的。一开始其实都好，神父念一段唱一段唱一段念一段，我这种学了八年钢琴依然走音的人对每一个神父都佩服不已，毕竟这种完全没有人或乐器给音、张嘴就要唱稳的本事我大概这辈子也不会有了。中间几次大家站起来，神父一边举起双手一边念到“lift your hands”，慌得我随手把手机往膝盖上一夹跟着举手，结果旁光告诉我并不是所有人都举了手，我也就默默放下了。到了一半儿，我忽然发现别人都是跪在垫子上，手臂放在前一排椅子背上，只有我坐在椅子上。哦对，那个讲台是真的高，每次去我都想大林子那个身高就算顺利毕业肯定也当不了好神父。而且神父饮圣酒的时候要把高脚杯垂直立在面上许久，我觉得也很厉害。如此反复多次后，大家忽然全都排着队往前走，排到的人分左右两班（一边仨儿）在祭坛前或站或跪，从我的角度看，神父会挨个走到各人面前，对他们比划一个手势，他们就站起来退下。我思考了一下觉得既然是排队领祝福，来都来了也去蹭蹭，可是排队到一半我发现神父手里拿的是小白圆饼。“卧槽不会是领圣餐吧！(ಥ_ಥ)”可问题是我都已经在队伍中间了，如果我扭头就走才真是砸场子。于是我只好迅速调动视线观察各位信徒的动作：首先跪在祭坛或站在祭坛前，神父走到面前时，低头伸出双手，神父会把小白圆饼放进信徒的手里，信徒画一个十字架后吃掉饼，站起来或者直接退下。这也不难嘛，我只要记得画十字别再画错就好，于是我走到祭坛前跪了下去，作为唯一一个戴了口罩的人，我解下了口罩，神父过来了，我伸出了双手，神父念了句经，我准备好画十字了。然后神父说：“你不是天主教徒吧。”（我是哪里做的不对，还是神父您看我面生，还是我浑身散发着妖怪白骨精的气息？）幸好神父非常温柔体贴：“你不是天主教徒，我就不能把这个给你，但我祝福你，希望你平安喜乐。”我愧疚满怀准备迅速离开别耽误后面的正经信徒，但是我不会在跪下后不用手撑地就站起身。于是我摔了个屁股墩儿。神父：Are you okay? （不OKAY，要死了，那个直播摄像头不会拍到我这个屁股墩儿了吧！）总之我还是用了朴素的唯物主义姿势爬起来回到了椅子上，彻底理解了白骨精面对孙大圣的心情。弥撒结束后我直奔捐款箱，本来带了四个计划一次扔一个，但今天算我补偿神父精神损失吧，扔了俩，果然是“叮咚脆响”，书上诚不欺我。但凑近了有凑近的好处，@Jane_Khost 跟我发誓她在圣保罗大教堂看到年轻貌美的唱诗神父底下穿的黑色袍子。今天我坐在椅子上时，能看到神父的白色罩袍下面似乎是深色，但具体看不清。当我和神父只有30厘米的距离时，我终于看清了：白色罩袍下面是蓝色的袍子（如图三），在教堂的神奇打光下像悉尼夏天的晴空一样，胸前背后用银线绣了十字。至于澳大利亚的神父是否年轻貌美，说实话我真来不及关心了，但根据残存印象，年纪三十出头，面孔非常标准，属于街上遇到可以多看几眼的那种，以及真不愧是修士，胡子竟然能修得如此整齐，至于身材，也很标准，身高和肩宽是一定够的。         [组图共3张]      原图                     ",False,无,2021-05-23 00:10,iPhone XR,7,5,1
KgHy6iw7M,https://weibo.cn/comment/KgHy6iw7M?uid=1316222597&rl=0#cmtfrm,"转发理由:怎么看着这么舒服好睡………想起以前我们把宿舍的两张上下铺拼在一起睡，超爽的………  
原始用户: 西宁网警巡查执法
转发内容: #青海发生7.4级地震#  青海广播电视台前方报道组已经到达了为距离震中最近的黄河乡政府所在地，当地政府已经在小学的操场上搭建起了34顶救灾帐篷，学生的目前全部安置在帐篷里，目前没有人员伤亡报告。 （via青海广播电视台）  [组图共2张] 原图 ",False,无,2021-05-23 00:05,iPhone XR,19,1,0
KgHvF02LQ,https://weibo.cn/comment/KgHvF02LQ?uid=1316222597&rl=0#cmtfrm,"转发理由:第一次知道//@逃跑六月:第一位女性的住院医师//@逃跑六月:她写的病例都是中英文的，一毕业就成为妇产科第一位住院医师，而且只花了六个月就成为住院主任医师，通常来说要花四年才做到，还是在当时那个觉得女生就应该早早结婚嫁人的年代 评论配图  
原始用户: E姐小仙女
转发内容: 说起林巧稚大夫，看到有人说她也只是个接生医生，那对她误解可大了。一个光绪年间生的人，为了医学事业终生未嫁。有人说她只是会接生。如果说熟能生巧是种本事，那她接生了50000多个孩子，在去世的前一天还接生了6个小孩，这本事可以说是神了。  ",False,无,2021-05-22 23:59,iPhone XR,47,1407,2
KgHujE1LB,https://weibo.cn/comment/KgHujE1LB?uid=1316222597&rl=0#cmtfrm,"转发理由:先看好放哪儿，我现在看着我那一大卷凉席就发愁。  
原始用户: 无穷小亮微博
转发内容: 想买凉席，到底乳胶的、纱布的、藤的、竹子的、冰丝的哪个好？用过的朋友说说，尤其是说说缺点，商家就别来评论了  ",False,无,2021-05-22 23:56,iPhone XR,13,1,6
KgHu1iIIV,https://weibo.cn/comment/KgHu1iIIV?uid=1316222597&rl=0#cmtfrm,唐鲁孙是怎么记住人家跟他说的这一大篇儿的？  原图 ,True,无,2021-05-22 23:55,iPhone XR,9,2,0
KgHqMoPg3,https://weibo.cn/comment/KgHqMoPg3?uid=1316222597&rl=0#cmtfrm,"转发理由:口感如此之好？好的下次试一试//@纵横-邪月:推荐一下海水稻，买了好几次了。不比常吃的五常大米差。很适合喜欢吃硬米饭的人。  
原始用户: 薇娅viyaaa
转发内容: 江山思国士，人去稻田丰。袁老千古。  原图 ",False,无,2021-05-22 23:47,iPhone XR,18,11,3
