微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
KgQwRBVGg,https://weibo.cn/comment/KgQwRBVGg?uid=1044932114&rl=0#cmtfrm,"转发理由:标题都打上路透社，BBC，CNN了，你还敢要求人版面。那可是洋大人的报纸啊！//@蘑菇目前不改名啦:今天那个热搜我看得都尴尬，敢不敢数一共有几家国际级媒体对袁隆平进行了报道，又有几个报道在重要版面//@三国霸主曹孟德:🇨🇳媒体剪辑视频日常，从油管推特💩里淘金…  
原始用户: 愁小多丶
转发内容: #论看戏的自我修养[超话]#今天某个热搜，媒体人们欣欣向荣的呈现歪果仁怎么“纪念”袁老。然后评论下面清一色的都是：歪果仁都知道尊敬袁老，我们中国人怎么怎么样。。。容我提醒一句：那些有胆子在中国互联网上侮辱袁老的人，能抓的都会或者已经被抓，哪怕是在迪拜的也被遣返了。但是，在外网推特上，有多少人辱骂袁老能被处理。。中国警察是做不了主的，甚至都不会被大家看到。有人转过来，估计还会被某些人冠以“宣扬仇恨”的帽子。说到这里，感慨一下，墙真的是好东西。特别方便中国媒体人们做梦，营造歪果仁都很友善，只有少部分“妖魔化中国”，提“中国威胁论”的氛围。。真有趣？？不是吗。@一领淡鹅黄 @蘑菇目前不改名啦              原图                     ",False,无,2021-05-23 22:57,无,6,1,3
KgQj2pNUt,https://weibo.cn/comment/KgQj2pNUt?uid=1044932114&rl=0#cmtfrm,"转发理由:哎呦，穆斯林和“黑鬼”这些穷鬼国家那能让中国媒体人报道。人家也怕皇汉出没，要维稳阿。。//@青海草圆圆-爱毛胖爱国羽:倒是那个外国友人给袁老哀悼的，点进去看好多都是穷苦国家的兄弟，什么孟加拉国，尼日利亚，巴基斯坦，尼泊尔  
原始用户: 胜利主义章北海
转发内容: 不知道为啥，反正我就不太喜欢看媒体报道这种“外国人都说中国好”的新闻。外国人真心夸我们好，当然欢迎。但是似乎也没必要当成新闻大书特书，我们应该已经不需要通过这种方式来证明什么。一个普通的外国人，和一个普通的中国人，不应该有什么区别待遇。说话的份量，也不应该有什么区别。没必要动用这么高级别的媒体出来宣传。可能是我狭隘，喜欢抬杠，具体情况以你为准。#广西洋女婿点赞中国在线医生#              原图                     ",False,无,2021-05-23 22:23,无,10,0,2
KgQhalssw,https://weibo.cn/comment/KgQhalssw?uid=1044932114&rl=0#cmtfrm,"转发理由:我也很烦，特别是今天那个什么外国媒体夸袁隆平。。。真心夸为啥诺贝尔和平奖不给他？？？  
原始用户: 胜利主义章北海
转发内容: 不知道为啥，反正我就不太喜欢看媒体报道这种“外国人都说中国好”的新闻。外国人真心夸我们好，当然欢迎。但是似乎也没必要当成新闻大书特书，我们应该已经不需要通过这种方式来证明什么。一个普通的外国人，和一个普通的中国人，不应该有什么区别待遇。说话的份量，也不应该有什么区别。没必要动用这么高级别的媒体出来宣传。可能是我狭隘，喜欢抬杠，具体情况以你为准。#广西洋女婿点赞中国在线医生#              原图                     ",False,无,2021-05-23 22:18,无,14,11,2
KgQfivpob,https://weibo.cn/comment/KgQfivpob?uid=1044932114&rl=0#cmtfrm,#论看戏的自我修养[超话]#今天某个热搜，媒体人们欣欣向荣的呈现歪果仁怎么“纪念”袁老。然后评论下面清一色的都是：歪果仁都知道尊敬袁老，我们中国人怎么怎么样。。。容我提醒一句：那些有胆子在中国互联网上侮辱袁老的人，能抓的都会或者已经被抓，哪怕是在迪拜的也被遣返了。但是，在外网推特上，有多少人辱骂袁老能被处理。。中国警察是做不了主的，甚至都不会被大家看到。有人转过来，估计还会被某些人冠以“宣扬仇恨”的帽子。说到这里，感慨一下，墙真的是好东西。特别方便中国媒体人们做梦，营造歪果仁都很友善，只有少部分“妖魔化中国”，提“中国威胁论”的氛围。。真有趣？？不是吗。@一领淡鹅黄 @蘑菇目前不改名啦                  原图                             ,True,无,2021-05-23 22:14,论看戏的自我修养超话,217,41,7
KgQbdtpu1,https://weibo.cn/comment/KgQbdtpu1?uid=1044932114&rl=0#cmtfrm,"转发理由:被拉黑还能评论？？有这样的好事？  
原始用户: 月凉粽子
转发内容: #论看戏的自我修养[超话]#就真的叹为观止了，真的！一条不带tag的微博，语气上虽然激烈了点，生平难得的带了正主大名，也不知道他粉丝是怎么闲着没事干爬过来的，都没对线，任他们在下面自说自话，然而现在居然来碰瓷了。这位虾虾，你要不要再试试看，有没有拉黑你了解你们的德行，为了保护自己，我还是发条博吧，以证明我没拉黑你，你自己微博出问题了，请打渣浪客服电话，电话费我就不帮你出了，实在是防人之心不可无啊！！！！微博围观地址在这里http://t.cn/A6Vft7Wh  然而，我其实很想笑，哈哈哈哈哈哈哈哈哈哈，怎么会有这种智商的         [组图共3张]      原图                     ",False,无,2021-05-23 22:04,无,2,3,1
KgQ2Zurxc,https://weibo.cn/comment/KgQ2Zurxc?uid=1044932114&rl=0#cmtfrm,"转发理由:故意的，通过否定他来否定教员//@三国霸主曹孟德:袁院士是沧海一粟？？？？@愁小多丶 我踏马…  
原始用户: 无为李爷
转发内容: #方方的朋友圈# 艾晓明 看了评论后，李爷提醒：心脏不好者，容易激动的，血压较高者，特别是珍惜自己的眼睛者，图2、3慎点。李爷慈悲，不用谢。  [组图共3张] 原图 ",False,无,2021-05-23 21:43,无,6,3,4
KgQ2LkBJl,https://weibo.cn/comment/KgQ2LkBJl?uid=1044932114&rl=0#cmtfrm,"转发理由:他们这是否定袁隆平嘛？这是否定中国对杂交水稻的贡献。。。袁隆平之于杂交水稻相当于牛顿对于力学的贡献。。袁隆平确实不是一己之力，他背后是新中国在他失败时依然支持他项目的领导们，是他的团队，是所有农科人，但他的功绩也不容诋毁。  
原始用户: 无为李爷
转发内容: #方方的朋友圈# 艾晓明 看了评论后，李爷提醒：心脏不好者，容易激动的，血压较高者，特别是珍惜自己的眼睛者，图2、3慎点。李爷慈悲，不用谢。  [组图共3张] 原图 ",False,无,2021-05-23 21:43,无,17,1,5
KgPQ0Botd,https://weibo.cn/comment/KgPQ0Botd?uid=1044932114&rl=0#cmtfrm,"转发理由:提醒一下，璇玑不知道自己有未婚夫，但是司凤知道。至于为啥，请回去看第一集第二集的伏笔。//@暖阳旧歌:第一集：http://t.cn/A6VIwRYQ 第二集：http://t.cn/A6VIwRYk 第三集：http://t.cn/A6VIwRY8  
原始用户: 暖阳旧歌
转发内容: #饭制剧旖旎# 【饭制配音剧】【谋天下三部曲】之《旖旎》第4集「盔甲」小破站：【饭制配音剧】【谋天下三部曲】之《旖旎》第4集「盔甲」||/成毅/袁冰妍/王佑硕/苏晓彤/张新成/周雨彤@风声鹤唳工作室/@初遇小剧场/@看心情更新工作室 出品配音统筹：宁潇音频后期：@菇嘉瓜仁  视频剪辑：暖阳旧歌本集编剧：@愁小多丶 文案：@月凉粽子 翻译：@Avocado薄荷糖不够凉 特别鸣谢：@金太爷_ 题字：白情 @我是白情配音表璇玑/王蓉与（袁冰妍）-宁潇@cv小宁潇的故事 司凤/李炎（成毅）-阿姜@阿姜的故事 王宽（王佑硕）/元仲辛（张新成）/太监-汪子 @橘·吃芒果哒小汪砸 裴景（苏晓彤）/紫陌（陈紫函）-爱普布拿拿 @爱普布拿拿赵简（周雨彤）-羽人圭 @CV羽人圭 暖阳旧歌的微博视频                     ",False,无,2021-05-23 21:11,无,0,0,0
KgPN61BWu,https://weibo.cn/comment/KgPN61BWu?uid=1044932114&rl=0#cmtfrm,"转发理由:来来来，父母爱情磕起来。顺便说，这集后面还有第五集和番外，三集剧情是相互关键的。敬请期待。  
原始用户: 暖阳旧歌
转发内容: #饭制剧旖旎# 【饭制配音剧】【谋天下三部曲】之《旖旎》第4集「盔甲」小破站：【饭制配音剧】【谋天下三部曲】之《旖旎》第4集「盔甲」||/成毅/袁冰妍/王佑硕/苏晓彤/张新成/周雨彤@风声鹤唳工作室/@初遇小剧场/@看心情更新工作室 出品配音统筹：宁潇音频后期：@菇嘉瓜仁  视频剪辑：暖阳旧歌本集编剧：@愁小多丶 文案：@月凉粽子 翻译：@Avocado薄荷糖不够凉 特别鸣谢：@金太爷_ 题字：白情 @我是白情配音表璇玑/王蓉与（袁冰妍）-宁潇@cv小宁潇的故事 司凤/李炎（成毅）-阿姜@阿姜的故事 王宽（王佑硕）/元仲辛（张新成）/太监-汪子 @橘·吃芒果哒小汪砸 裴景（苏晓彤）/紫陌（陈紫函）-爱普布拿拿 @爱普布拿拿赵简（周雨彤）-羽人圭 @CV羽人圭 暖阳旧歌的微博视频                     ",False,无,2021-05-23 21:04,无,1,0,0
KgPu7oGwf,https://weibo.cn/comment/KgPu7oGwf?uid=1044932114&rl=0#cmtfrm,"转发理由:这集编剧不是我吧，你看清楚，这是第一集。//@月凉粽子:@愁小多丶   我帮你艾特这集的编剧  
原始用户: 暖阳旧歌
转发内容: #饭制剧旖旎#【饭制配音剧】【谋天下三部曲】之《旖旎》 第1集「欢喜」小破站：【饭制配音剧】【每周五20点更】《旖旎》第1集「欢喜」||/成毅/袁冰妍/刘昊然/杨紫/韩承羽/苏晓彤风声鹤唳工作室/初遇小剧场/@看心情更新工作室  出品配音统筹：宁潇音频后期：菇嘉瓜仁视频剪辑：暖阳旧歌文案：@月凉粽子翻译：薄荷不凉配音表璇玑（袁冰妍）-宁潇司凤（成毅）-阿姜九哥/六师兄/不重要的师兄-安桶泥裴景/八卦传播者-爱普布拿拿司瑶-白瑶旁白/司意/八卦传播者-汪子 暖阳旧歌的微博视频                     ",False,无,2021-05-23 20:17,无,1,0,3
KgPpcrOeE,https://weibo.cn/comment/KgPpcrOeE?uid=1044932114&rl=0#cmtfrm,"转发理由:这年头不学点文化都不好意思说自己是共产主义接班人。@司天钦Gosta @一领淡鹅黄 //@月凉粽子:啊！来哭！//@吃瓜不可错过:署名：共产主义接班人//@真理快递员:破防了…  
原始用户: 天狼星alpha
转发内容: 朋友圈看到的🙏  原图 ",False,无,2021-05-23 20:05,无,32,112,4
KgPcSzNQX,https://weibo.cn/comment/KgPcSzNQX?uid=1044932114&rl=0#cmtfrm,#长沙有太多的感动了#这个话题大家点进去，能收获今日份的感动。。就真的都是很可爱的长沙老百姓，不愧是教员的故乡。同时也很羡慕长沙老百姓能送袁爷爷最后一程，我在杭州也没啥能做的。想了想，还是把买花的钱捐给云南红十字会的灾区人民吧。  原图 ,True,无,2021-05-23 19:35,无,79,2,10
KgP0jkXG4,https://weibo.cn/comment/KgP0jkXG4?uid=1044932114&rl=0#cmtfrm,"转发理由:回复@游荡的橙子君:记住是让你看到了可以使绊子，揍他，不给他饭吃。//@游荡的橙子君:还是不了吧，记这脸影响胃口啊//@愁小多丶:记住这张脸。//@乌合麒麟:笑话别人的样貌是不对的，我只能说如果境外势力都是这种货那也太好甄别了🙃  
原始用户: 帝吧官微
转发内容: 在境外侮辱烈士的王靖渝在迪拜被捕了，可能要被遣返回国，真是天网恢恢疏而不漏👏#香蕉人#  [组图共4张] 原图 ",False,无,2021-05-23 19:04,无,5,2,0
KgOZCfNFo,https://weibo.cn/comment/KgOZCfNFo?uid=1044932114&rl=0#cmtfrm,"转发理由:？？可是鹅黄是女的，有老公有儿子。而且他老公还是那种出差之前会把水果切好放她嘴边的那种。。这位@曹老板的尾巴摸不得 一看就是有“社交障碍”的注生孤，说好听是打拳，说难听就是石头缝里蹦出来的，不懂爱。  
原始用户: 司天钦Gosta
转发内容: //@曹老板的尾巴摸不得:我骂那俩因为他俩不尊重人懂不懂？你们不懂拉倒没空没完没了跟你们较真//@司天钦Gosta:允许女废物不允许男废物？不会做家务就是废物？那你赶紧找个什么家务都会做天天在家给你洗衣服的老公，不会做家务请得起全职家政的男废物留给我，谢谢。//@曹老板的尾巴摸不得:我在骂旁边这俩出狗主意的废物懂？傻屄玩意儿文盲？圆不回话就说“他俩不尊重人”？完了上赶子碰瓷现在拉黑？这两句话哪句不尊重人？连主语都没有不尊重你野爹呢？ 都托嘛没主语的没说是男是女不会收衣服的，咋托嘛就不配娶老婆了。              原图                     ",False,无,2021-05-23 19:02,无,11,1,1
KgOX2CmC4,https://weibo.cn/comment/KgOX2CmC4?uid=1044932114&rl=0#cmtfrm,"转发理由:记住这张脸。//@乌合麒麟:笑话别人的样貌是不对的，我只能说如果境外势力都是这种货那也太好甄别了🙃  
原始用户: 帝吧官微
转发内容: 在境外侮辱烈士的王靖渝在迪拜被捕了，可能要被遣返回国，真是天网恢恢疏而不漏👏#香蕉人#  [组图共4张] 原图 ",False,无,2021-05-23 18:56,无,7,5,4
KgOUWjNbe,https://weibo.cn/comment/KgOUWjNbe?uid=1044932114&rl=0#cmtfrm,"转发理由:#最好的中国人民#   
原始用户: -四分三十三秒-
转发内容: #长沙有太多的感动了#免费的鲜花，免费的接送，免费的口罩...带着泥土的水稻，还有撑起的伞！#长沙的鲜花外卖单#  [组图共9张] 原图 ",False,无,2021-05-23 18:51,无,11,6,0
KgOUxwD9X,https://weibo.cn/comment/KgOUxwD9X?uid=1044932114&rl=0#cmtfrm,"转发理由:我觉得这是最好的爱国主义教育了。  
原始用户: 广州日报
转发内容: 【#市民送别袁隆平院士#，#袁隆平雕像前的花海#令人泪目】#袁隆平遗体送别仪式明天举行#5月22日袁隆平院士逝世后，在重庆北碚西南大学袁隆平雕像前，不断有学子前来献花，在雕像前默默地哀悼。也有不少家长带着孩子一同前往献花。也有人在袁隆平院士雕像前放上一盒稻米，上面贴了张纸条写道：“袁爷爷，好好休息，放心吧。我们现在都吃得很饱很饱，很幸福！别担心！”袁老生前喜欢运动，有学生在他的雕像前摆放了一颗排球，上面有字写道：“愿您在天上，也快乐运动！学长一路走好，吾辈当努力！” #袁隆平曾梦见自己在稻穗下乘凉#  #袁老说没实现的梦想后继有人会实现#    @重庆广电-第1眼 重庆广电-第1眼的微博视频                     ",False,无,2021-05-23 18:50,无,27,2,1
KgOLhn7RW,https://weibo.cn/comment/KgOLhn7RW?uid=1044932114&rl=0#cmtfrm,"转发理由:河殇一代一边强调自由独立，一边投入精英主义的怀抱。他们是不崇拜英雄嘛？不，他们只是不崇拜社会主义价值观框架下“为人民服务”的英雄。人家要享受超国民待遇，要阶级地位，工人农民怎么配和他们在一起。  
原始用户: 蘑菇目前不改名啦
转发内容: 出门吃了个饭，回来看长沙基友微信说早上跑了很多路，还是帮忙买到了一束白菊花带到殡仪馆去。想想昨天袁隆平院士逝世的热搜，我现在还觉得像做梦一样。     昨天晚上临睡那会儿，首页刷到好几个博主发了过去饥荒时期的老照片，有几张百姓啃树皮吃观音土的画面挺震撼，让我突然就想到了画家张乐平创作的《三毛流浪记》。孩提时代的人懂的无非也就是吃的玩的，所以读小学之前每次翻《三毛流浪记》，只觉得三毛吃不饱肚子还要挨打很可怜。懂事之后重新再看这本十几分钟就能看完的漫画，才真正明白夸张与幽默背后，那些动荡年代里沉重而惨痛的社会现实。     张乐平的四格漫画画的非常简单，但是视角和表达的思想都非常犀利，很多故事都体现出在当时“能吃饱”是多么奢侈的梦想。漫画里三毛因饿到吃树皮引发人群围观，最后惨遭城管殴打；饥不择食去喝了粘通报用的浆糊引发胃痛；在地上找了很久只是为了找到掉落的一粒米；饿到与狗抢食；吃饭前要先用绳子勒紧自己的肚子；吃不起饭只好试图一万元(通货膨胀)卖掉自己，结果发现商店橱窗里的洋娃娃标价都在十万元……     昨晚我看得特别唏嘘。我向来觉得，成年人所谓的泪点低，并不是个人的承受度在变窄，而是因为接触社会后，更能懂得翻过一件事情的表象，去看见背后所隐藏的血泪和不堪。     民以食为天。没有什么是比让全国百姓吃饱肚子更有意义的事了。如果亩产千斤还不能叫创造神话，不能因此被讴歌被赞誉，平时最喜欢自诩独立的蝇营狗苟们，这时候反而迫不及待地打出所谓集体主义和团队精神的口号，那我只能感慨，人性之恶总能突破普通人对于道德底线的所有想象。     昨天作家慕容雪村说:“都21世纪了，人们应该知道一个道理，吃饱饭不需要感谢谁。”我突然就明白为什么他在书里会写“世风浇离，江河日下，人间已无英雄”——因为真正的英雄在他眼中是不配成为英雄的，正因为他这样的人多了，所以“城市里的生活越来越庸俗，最后只是简单的活着，为活着而活着，活着就是一切”——他像极了一个单纯的造粪机器。——————————    Ps:现在的00后可能未必听说过这套漫画，但据说女作家三毛就是因为喜欢《三毛流浪记》，所以将自己的笔名起成“三毛”，这部漫画在当时的影响可见一斑。#蘑菇的日常碎碎念# @一领淡鹅黄 @豢龙有道 @愁小多丶 @凌晨刚醒         [组图共18张]      原图                     ",False,无,2021-05-23 18:27,无,7,3,3
KgOET92En,https://weibo.cn/comment/KgOET92En?uid=1044932114&rl=0#cmtfrm,"转发理由:回复@月凉粽子:如今才明白，夸父追的不是日，而是希望。//@月凉粽子:他们的翻山越岭，是为了我们能如履平地，而我们也要有夸父逐日般的勇气，为小一辈铺平康庄大道！一起加油！  
原始用户: 愁小多丶
转发内容: #论看戏的自我修养[超话]#昨天我算是亲身经历了两次微博塌陷。两次都和袁爷爷的消息有关。有些人可能会问，为什么袁爷爷能引发这么大的能量，他的逝世用举国同悲形容不为过。我身边，甚至于很多八零后九零后通过他，第一次切身体会（或者说接近那种感受）到45年前，当时的中国老百姓“可能”是怎么样的一种悲伤情绪。我想了很久，觉得这其中主要还是因为“民以食为天”这种由来已久的历史沉淀和精神理念。一般的科学技术对寻常百姓来说实际上都是有门槛的。但唯独农业不是，中国的农耕文明少说也有上万年的历史，我们可以说是世界农业的发祥地之一。而且由于文化信仰的原因，在中国谁掌握了先进农业技术，在老百姓的观念中，那都是要封神的。所以，尽管现在的七零到九零后中大多数都是无神论者，但还是下意识的把他当做一种精神支柱。在大伙儿心中“农神”就是不老不死的，他怎么可能会离开呢？实际上不仅仅是他，他代表的是共和国初代各行各业的前辈领袖们修筑起来的巨大保护罩。在里面的人阿，不管多大，都觉得自己有那个放肆任性的权利。。随着时间流逝，这层保护罩实际上在逐渐的消失，只是前面讲过的，有些领域它有门槛，知名度不太高（有些领域更是保密的，根本不能让人知道。）。但是袁老不一样，他的声望和涉及领域实在太亲民了，想低调都不行。他的离开让很多人，这时候才回过神来…原来已经有那么共和国的“中流砥柱”离我们而去。“躲在他们身后”的安逸没有了，避无可避。前人放下了锄头，总会有人拿起来继续向前。同志们，该是时候“长大”了。别回头，一路向前。 仅2021年去世的共和国各行各业的顶梁柱们（欢迎补充）：天体物理学家王绶琯院士 1月28日 98岁石油专家沈忠厚院士 2月5日 93岁数学家周毓麟院士 3月2日 98岁高分子物理家程镕时院士 2月07日 93岁天体物理学家周又元院士 3月12日 82岁核动力专家彭士禄院士 3月22日 95岁微生物生化专家沈善炯院士 3月26日 103岁药物化学家谢毓元院士 3月27日 96岁经济学家李京文院士 3月31日 88岁工程热物理学家闵桂荣院士 4月28日 87岁湿地生态学家刘兴土院士 5月6日 85岁眼科医学家夏德昭院士 5月20日 104岁文物专家杨伯达副院长 5月21日 94岁肝胆外科医学家吴孟超院士 5月22日 99岁杂交水稻农业学家袁隆平院士 5月22日 91岁  好好学习，好好工作，好好守护我们来之不易的种花家。              原图                     ",False,无,2021-05-23 18:11,无,5,1,0
KgN8sipVe,https://weibo.cn/comment/KgN8sipVe?uid=1044932114&rl=0#cmtfrm,"转发理由:咳咳，实际上宠物猪和食用猪并不是一类  
原始用户: 暖阳旧歌
转发内容: 弹幕紧跟topic  [组图共2张] 原图 ",False,无,2021-05-23 14:19,无,5,1,3
