微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Kh7pzEd66,https://weibo.cn/comment/Kh7pzEd66?uid=841226019&rl=0#cmtfrm,"转发理由:我用过这个 瓶子还没扔  
原始用户: 许嵩
转发内容: 谢谢「OLAY身体护理」的邀请，为大家呈现一场「高光舞台」。关注品牌官博@OLAY身体护理 了解更多信息吧，也期待我的高光舞台有你的聆听。  原图 ",False,无,2021-05-25 17:56,车车风的iPhone 11,0,0,0
KgVVErgAy,https://weibo.cn/comment/KgVVErgAy?uid=841226019&rl=0#cmtfrm,"转发理由:一路走好  
原始用户: 央视新闻
转发内容: 【送别！】今天，#袁隆平遗体送别仪式#。袁老，一路走好。 央视新闻的微博视频  ",False,无,2021-05-24 12:42,车车风的iPhone 11,0,0,0
KgFjUw1GX,https://weibo.cn/comment/KgFjUw1GX?uid=841226019&rl=0#cmtfrm,"转发理由:一路走好  
原始用户: 红星新闻
转发内容: 【一路走好！#长沙市民雨中送别袁隆平#】泪目！长沙街头市民雨中自发送别袁隆平。众人齐喊“袁爷爷，一路走好”。#长沙市民齐喊袁爷爷一路走好# 红星视频的微博视频 #送别国之脊梁袁隆平#  ",False,无,2021-05-22 18:25,车车风的iPhone 11,0,0,0
KgEPO9cbG,https://weibo.cn/comment/KgEPO9cbG?uid=841226019&rl=0#cmtfrm,"转发理由:国士无双  
原始用户: 人民日报
转发内容: 【双星陨落！#共和国一天痛失两位院士#】5月22日13时02分，“中国肝胆外科之父”吴孟超逝世，享年99岁。5月22日13时07分，“杂交水稻之父”袁隆平逝世，享年91岁。#愿世间如你们所愿医食无忧#，送别！  原图 ",False,无,2021-05-22 17:11,车车风的iPhone 11,0,1,0
KgDtVwKfi,https://weibo.cn/comment/KgDtVwKfi?uid=841226019&rl=0#cmtfrm,"转发理由:一路走好  
原始用户: 这里是湖南
转发内容: 【#袁隆平逝世#】“共和国勋章”获得者、中国工程院院士、国家杂交水稻工程技术研究中心主任、湖南省政协原副主席袁隆平，因多器官功能衰竭，于2021年5月22日13时07分在长沙逝世，享年91岁。  原图 ",False,无,2021-05-22 13:44,车车风的iPhone 11,0,1,0
KgxDKrxyF,https://weibo.cn/comment/KgxDKrxyF?uid=841226019&rl=0#cmtfrm,"转发理由:爸爸在大理 希望大家都安全🙏  
原始用户: 钱江视频
转发内容: #大理漾濞6.4级地震# 【#云南大理州漾濞县6.4级地震#】中国地震台网正式测定：05月21日21时48分在云南大理州漾濞县（北纬25.67度，东经99.87度）发生6.4级地震，震源深度8千米。   钱江视频的微博视频  ",False,无,2021-05-21 22:52,车车风的iPhone 11,1,0,0
KfDSug4CX,https://weibo.cn/comment/KfDSug4CX?uid=841226019&rl=0#cmtfrm,以后还是两点一线吧 要是我的轨迹被公布 我不得被喷死啊  ,True,无,2021-05-16 00:54,车车风的iPhone 11,1,0,3
KfBnb4c5r,https://weibo.cn/comment/KfBnb4c5r?uid=841226019&rl=0#cmtfrm,#北京疫情#没看懂这个热搜 确诊病例是啥时候去的北京啊 跟五一假期有没有关系 虽然我11号测了核酸 没问题 但还是挺担心的  ,True,无,2021-05-15 18:32,车车风的iPhone 11,4,0,3
KftkB18bB,https://weibo.cn/comment/KftkB18bB?uid=841226019&rl=0#cmtfrm,"转发理由:回复@胡夏://@胡夏:生日快乐啊小嵩嵩～马上全专循环起来  
原始用户: 许嵩
转发内容: 5.14 生日祝福已收到～一转眼 已经有十几年生日都是在大家的祝福里喜悦度过感谢和我一同走过漫长岁月 同历甘苦的老朋友们也感谢每一位无约而至 因音乐而聚的新朋友们 在今天 拿出我的第八张作品「呼吸之野」期待在未来 它能够陪伴你度过一些无解的时光创造出更多回忆素材 生发出更多爱与力量「呼吸之野」网易云音乐：http://t.cn/A6VANjZYQQ音乐：呼吸之野 酷狗音乐：http://t.cn/A6VANjZR酷我音乐：http://t.cn/A6VANjZj咪咕音乐：http://t.cn/A6VANj7r千千音乐：http://t.cn/A6VANjZQApple Music：http://t.cn/A6V27lL7              原图                     ",False,无,2021-05-14 22:03,车车风的iPhone 11,1,0,0
Kfrq46L9R,https://weibo.cn/comment/Kfrq46L9R?uid=841226019&rl=0#cmtfrm,"转发理由:嵩哥生日快乐！ 小8超好听！  
原始用户: 许嵩
转发内容: 5.14 生日祝福已收到～一转眼 已经有十几年生日都是在大家的祝福里喜悦度过感谢和我一同走过漫长岁月 同历甘苦的老朋友们也感谢每一位无约而至 因音乐而聚的新朋友们 在今天 拿出我的第八张作品「呼吸之野」期待在未来 它能够陪伴你度过一些无解的时光创造出更多回忆素材 生发出更多爱与力量「呼吸之野」网易云音乐：http://t.cn/A6VANjZYQQ音乐：呼吸之野 酷狗音乐：http://t.cn/A6VANjZR酷我音乐：http://t.cn/A6VANjZj咪咕音乐：http://t.cn/A6VANj7r千千音乐：http://t.cn/A6VANjZQApple Music：http://t.cn/A6V27lL7              原图                     ",False,无,2021-05-14 17:11,车车风的iPhone 11,0,0,0
Kfriadn27,https://weibo.cn/comment/Kfriadn27?uid=841226019&rl=0#cmtfrm,#许嵩[超话]# 上班摸鱼翻超话 看见大家各种打榜 庆生活动 线下应援 让我想起了初高中时候的我 听见路边店里放着嵩哥的歌 我会拉着同伴很激动的说 我嵩哥啊啊啊啊！驻足听完整首歌才舍得离开理发店里贴着的嵩哥海报 我会在剪头发时选择这家店 并且偷偷拍嵩哥的海报嵩哥来成都办活动 我会义无反顾的参加 通常是我一个人 但是到了现场后 也会结识很多小伙伴微博上中了嵩哥的专辑或者周边 我会开心得像是中了彩票一样初中第一次见到嵩哥 虽然只是远远的 但是我都激动得手发抖 之后陆续见过几次 每次回想起我都能开心到失眠 这几年追星没有以前那么疯狂了 生活里多了很多其他的事 激情渐渐退却 学校里放嵩哥的歌 心里只会泛起小小的波澜 也能平静的回忆起见嵩哥的种种 新歌依旧会听 专辑依旧会买 演唱会依旧会去 大概是最近几天发生的事情 我翻了以前的追星微博 过去的种种历历在目 那种激情仿佛又回来了 想像以前一样为嵩哥庆生 想抢嵩哥微博的热门 想去参加线下应援 等等 今年是我粉你的第十三年 以后依旧在最后 嵩哥生日快乐[蛋糕]             [组图共9张]      原图                             ,True,无,2021-05-14 16:52,车车风的iPhone 11,7,0,2
KfppG3WTJ,https://weibo.cn/comment/KfppG3WTJ?uid=841226019&rl=0#cmtfrm,"转发理由:13年啦 嵩哥生日快乐！  
原始用户: 许嵩
转发内容: 今天是我的生日，来祝福我吧！  ",False,无,2021-05-14 12:05,车车风的iPhone 11,2,0,0
KfkH9osq9,https://weibo.cn/comment/KfkH9osq9?uid=841226019&rl=0#cmtfrm,"转发理由:#许嵩514生日快乐# 这次都是两个字的名字哎🙊  继千古之后来了个万古  
原始用户: 许嵩全球歌迷会
转发内容: #许嵩 呼吸之野# 2021许嵩第8张词曲全创作专辑《呼吸之野》今日正式发行。#许嵩514生日快乐# 网易云音乐：http://t.cn/A6VANjZYQQ音乐：http://t.cn/A6VANjZ8酷狗音乐：http://t.cn/A6VANjZR酷我音乐：http://t.cn/A6VANjZj咪咕音乐：http://t.cn/A6VANj7r千千音乐：http://t.cn/A6VANjZHApple Music：http://t.cn/A6V27lL7人生不过一场呼吸。呼吸不停，则生命与思考不止。当人们习惯于蒙上口罩生活，畅快呼吸日渐成为一种奢侈。比这更为奢侈的，是袒露真心的酣畅对谈，是呼吸于野，吐纳心声。《呼吸之野》从冷色调里起笔，以自如沉着的笔触，描摹情感与境遇。十首音乐，如十场呼吸冥想般令人全神贯注。许嵩在想象与写实的互照里，在温柔与凛冽的交汇处，在浪漫与生猛的切换中，记述着生活与思考。在《呼吸之野》里，古典气质与当代元素浑然一体。许嵩构建了有别于其过往作品的音乐语汇，有承接亦有创新。《呼吸之野》是赤诚、饱满且充满细节的，它能够让人在专注聆听时回归内心深处。为拍摄专辑平面相片及音乐录影带，许嵩与二十余人拍摄团队进驻高原上人迹罕至的原始森林。帐篷帘幕外，旷野篝火，雪山江河，独行旅人，构成一幅冷暖交汇的静谧画卷。呼，向外输出，吸，向内滋长，一呼一吸间，许嵩始终坚持用作品与听众进行交互。自2009年发行首张专辑至今12年里，许嵩已一人作词、作曲、演唱、制作、策划8张个人专辑以及近50首原创单曲，佳作不断。2019年举办“寻宝游戏”巡回演唱会大获好评后，许嵩折返到潜心创作的生活状态，以新作《呼吸之野》再一次展现了强大的创作能量。         [组图共11张]      原图                     ",False,无,2021-05-14 00:04,车车风的iPhone 11,2,0,0
KfkFzxIA1,https://weibo.cn/comment/KfkFzxIA1?uid=841226019&rl=0#cmtfrm,嵩哥生日快乐🎂平安顺遂  原图 ,True,无,2021-05-14 00:00,车车风的iPhone 11,4,0,0
KfkxEsnhn,https://weibo.cn/comment/KfkxEsnhn?uid=841226019&rl=0#cmtfrm,#微博8周年#2009年8月28日，微博开放公测。今天，我注册微博3345天了，你呢？ http://t.cn/A6c8AVwG  ,True,无,2021-05-13 23:41,手机微博触屏版,1,0,0
