微博id,微博链接,微博正文,是否为原创微博,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Kkr7mgDGA,https://weibo.cn/comment/Kkr7mgDGA?uid=871202117&rl=0#cmtfrm,"转发理由://@马库斯说://@意欢有点甜:是的，如果他们能代入女本位看这个事情，那么一点也不搞笑，而是感到恐怖与害怕，这和为了保住工作而被迫和性骚扰的老板周旋有什么区别，可惜一堆人自我代入男本位，还把性骚扰消解成了娱乐事件。  
原始用户: 马库斯说
转发内容: #如何评价王思聪和孙一宁的爱恨情仇#王思聪经常在热搜上，但是我对这个人平时也没有太过注意，以前只知道一个笑话，好多男的在他微博下面叫他老公后来不知道和范冰冰起了什么冲突，好像是骂了范冰冰，那也不算骂，就是内涵说范冰冰没有作品，只有蹭红毯，范冰冰也回了，她靠的是自己，不像有的人靠自己爹。说真的当时范冰冰的回应真觉得她拉了一波好感。我内心的感觉就是欺负一个女明星算什么本事啊，不就是自己思量着人家不敢跟他翻脸嘛。范冰冰也是刚，回应给人的感觉是就觉得你家有钱了不起啊，你家有钱也没有给我转，你骂我干什么？我当然要回了。这件事留给我唯一的印象就是王思聪这个人。从小据说是在英国接受教育，后来又去了加拿大也是接受的高等教育，怎么如此没有教养？不过我想了想，也明白了，英国的公学教育，最高级的贵族教育，伊顿公学那也是高年级的男生欺负低年级的男生，校园霸凌手段非常的残忍暴虐的，你说英国有什么文明的教育啊，这些孩子长大了，穿上了西装，当上了政客，演员，明星那种受过的伤害，一辈子都会留在心里的，会在他们的灵魂里留下烙印，把孩子从小送去这样的地方接受教育，对我们中国人来说真的是憨胆大，时代通过王思聪他们这一代人的实践说明，这种完全脱离本民族文明的教育方法真的是完全的失败。再后来就是鞠婧祎4000年美女的事情，好像还有一个啊，游戏主播的事情，怎么说呢？就让人感觉就是那种，资本主义初期法国小说里的那种男的就是没有基本的中国人的做人的准则，至少是距离儒家文明下熏陶长大的那种君子的要求的十万八千里。也就是说他们这种在国外接受所谓的西洋教育长大的孩子，既没有学到西方的所谓的人生而平等的那种博爱的价值观，也失去了本身东方的道德价值体系规训，道德不再对他们有任何的束缚。（防杠儒家文明在对待女性和孩子上极其残忍，这点和其他任何的文明都一样，但是作为一个旧道德价值体系，它对一个社会中合格的人的要求，就是对君子的要求是普世的）即便如此，在看孙一宁放出来的聊天记录之前我也没有意识到王思聪是一个这样的人。从追求时想你，每时每刻都在想你，想看看你，怎么还不回我微信？到发现对方爱理不理？慢待之后，瞬间转换成威胁命令的语气怎么还不给我打开朋友圈？你不会回信息吗？！再到你逗我呢？我捶死你疯Ⅹ，再到不停的发表情包，杀死你！三个月的时间都不到。我在想，他在英国敢这么干嘛？他在加拿大敢这么干吗？因为人家的法律体系之下，对这种骚扰威胁有严格的法律制裁，他会付出非常大的代价，他不敢的。但是他在中国敢这么干，他这么干的结果是女方的抖音号没了，也就是说女方的工作没了。孙一宁的处境还算是好的，因为王思聪不至于突然跑到街上拦住她，把她砍了。被真的屌丝看上的后果，那个酒吧里被搭讪的女孩不就是被杀死了吗？前几天那个女硕士不是被砍死了吗？还有广东的一个女生，被男同事拉在地上十几米，四川的一个女副区长都被活活打死了，那个开路虎的女孩子穷吗？被活活烧死了，合肥那个弹钢琴的女孩子无辜不？很无辜吧，被直接割喉了，那个会跳舞的浙江女孩子也被当场割喉了，这都还是年轻的，有名的进了新闻案例的人，有多少农村的妇女因为离婚或者分手被活活打死的，去年一个新闻一个男人用砖头在医院里一砖一砖活活砸死妻子最后判了十几年，12年还是14年。前几天也有一个案例，一个女的杀死了经常家暴她的老公被判了无期。在这么多的新闻事件里，我就见到一个幸存下来的，就河北那个女孩反杀了对方，但是这一家人也历经了很多的磨难，才最终获得自由。男的普遍的用这种方式骚扰强迫女孩子还美起名曰追求，先是上来跪舔，不答应就开始骚扰，然后翻脸威胁，然后要弄死对方，至少要让女方身败名裂，为什么他们可以如此大胆？为什么他们如此肆无忌惮？因为没有代价呀。如果跟踪骚扰对他人的暴力威胁，以行为罪入刑的话，王思聪敢直接去人家楼下找吗？王思聪敢在微信里威胁她吗？这是孙一宁是个小名人，有粉丝，如果孙于宁是一个普通的女孩子，只是长得漂亮，后果会是什么样子？现在全网都在嘲笑王思聪是个舔狗，觉得这件事就是个笑话，很好笑。我觉得这件事对我们女孩子来说一点都不好笑，反而是让人觉得不寒而栗。目前对跟踪骚扰暴力威胁等行为的纵容，就是我们国家的法制环境对整体女性的不公平。希望再也不要看到这一类的受害者，不想吃这一类的瓜了。         [组图共8张]      原图                     ",False,无,2021-06-16 13:37,iPhone客户端,0,3,0
Kkr4C2kFT,https://weibo.cn/comment/Kkr4C2kFT?uid=871202117&rl=0#cmtfrm,"转发理由: //@threejamohyeah:妈妈她在发光  
原始用户: kamenlan
转发内容: #天海祐希##KIRIN Home Tap# 花絮真的美哭了啊啊啊啊啊啊啊啊  [组图共9张] 原图 ",False,无,2021-06-16 13:30,iPhone客户端,1,0,0
Kkr4w7GKx,https://weibo.cn/comment/Kkr4w7GKx?uid=871202117&rl=0#cmtfrm,"转发理由://@threejamohyeah:  
原始用户: 飛水Helen
转发内容: 昨天发的新闻视频里有几句翻译错了，重新发一下，新加了昨天下午的キャスト，前后共4段，【自制熟肉】20210615紧急审讯室第四季新闻合集#天海祐希##緊急取調室4##桃井薰# 飛水Helen的微博视频  ",False,无,2021-06-16 13:30,iPhone客户端,0,0,0
Kkls0ChSe,https://weibo.cn/comment/Kkls0ChSe?uid=871202117&rl=0#cmtfrm,"转发理由:我了个擦！//@伟大的吃货松子殿下0316:哈哈哈哈哈哈哈哈@-BOBCAT- @小野奶橘猫 @pettimal黑羊 @钵鸡 @Hatree哈圌 //@奶桃桃莓:深圳的我一直怀疑我家蟑螂办了健身卡，每天喝蛋白粉举铁，但是也挺自来熟的，看起来很可靠，感觉我哪天晕倒在家了，它能把我扛起来送医院  
原始用户: EH1_
转发内容: 其实也喜欢广州 也有过小日子的感觉 但那边蟑螂不仅肥美 还很自来熟 小时候洗澡 有什么东西爬我腿上 一睁眼是个蟑螂 和我的膝盖一样大   ",False,无,2021-06-15 23:11,iPhone客户端,1,0,0
KkjgXdCJj,https://weibo.cn/comment/KkjgXdCJj?uid=871202117&rl=0#cmtfrm,"转发理由:回复@确权进行时:而且，里面的妹子不管是想当仵作，还是为了心爱的人不当仵作，理由都非常明确，不是那种恋爱脑残剧就一味的牺牲那种~而且整部剧的高度都非常棒，不贬低女人，不管身份差距如何他们都彼此尊重关爱~最后结婚那里感觉好戳人啊，希望大家对法医仵作多一些尊重和包容~  
原始用户: 小野奶橘猫
转发内容: 御赐小仵作！都给我看他看他看他！真的是太好看了！！！  ",False,无,2021-06-15 17:38,微博 weibo.com,0,0,0
KkjaG7d5p,https://weibo.cn/comment/KkjaG7d5p?uid=871202117&rl=0#cmtfrm,御赐小仵作！都给我看他看他看他！真的是太好看了！！！  ,True,无,2021-06-15 17:23,微博 weibo.com,2,1,14
Kkh8IgYbx,https://weibo.cn/comment/Kkh8IgYbx?uid=871202117&rl=0#cmtfrm,"转发理由:相亲相爱  
原始用户: threejamohyeah
转发内容: 哈哈哈哈哈哈哈直女行为  原图 ",False,无,2021-06-15 12:13,iPhone客户端,5,0,2
KkgZGhjbr,https://weibo.cn/comment/KkgZGhjbr?uid=871202117&rl=0#cmtfrm,北方人最后的倔强在肉粽里找到一块白粽，认认真真撒上糖…… 长沙  显示地图 [组图共2张] 原图 ,True,无,2021-06-15 11:50,iPhone客户端,2,0,8
KkbIQBngr,https://weibo.cn/comment/KkbIQBngr?uid=871202117&rl=0#cmtfrm,在长沙呆了快两个月现在我心里排名第一的长沙美食是热卤而且必须是楼下小摊子的素菜热卤今天某人回来说小摊子没开没有热卤吃了认认真真给我炒了蛋炒饭拌韩式辣酱我吃着觉得不够味，就拿出了冰箱里的小葱直接就着开始生吃……然后被这个湖南人说真变态！我？好像少了甜面酱！ 长沙  显示地图 原图 ,True,长沙,2021-06-14 22:25,iPhone客户端,1,0,6
KkaiYjskr,https://weibo.cn/comment/KkaiYjskr?uid=871202117&rl=0#cmtfrm,#贾静雯[超话]# 2013年的你@米老板孩  [组图共2张] 原图 ,True,无,2021-06-14 18:49,贾静雯超话,4,0,2
